ORIG,DEST,WRKSOV,WRKHOV,WRKTRN,NWKSOV,NWKHOV,NWKTRN,ALLSOV,ALLHOV,ALLTRN,WRKALL,NWKALL,ALLALL
      1.00,     31.00,   1685.00,    293.00,      1.00,    429.00,    924.00,      3.00,   2114.00,   1217.00,      4.00,   1979.00,   1356.00,   3335.00
      1.00,     32.00,   5195.00,    964.00,     14.00,   3080.00,   8777.00,     23.00,   8275.00,   9741.00,     37.00,   6173.00,  11880.00,  18053.00
      1.00,     33.00,    269.00,     45.00,      2.00,     51.00,    119.00,      1.00,    320.00,    164.00,      3.00,    316.00,    171.00,    487.00
      1.00,     34.00,    834.00,    173.00,      2.00,    272.00,    676.00,     10.00,   1106.00,    849.00,     12.00,   1009.00,    958.00,   1967.00
      1.00,     35.00,   1751.00,    353.00,     18.00,    322.00,    835.00,      4.00,   2073.00,   1188.00,     22.00,   2122.00,   1161.00,   3283.00
      1.00,     36.00,    438.00,     63.00,      5.00,     84.00,    169.00,      5.00,    522.00,    232.00,     10.00,    506.00,    258.00,    764.00
      1.00,     41.00,   4360.00,    772.00,    184.00,   1398.00,   3867.00,     56.00,   5758.00,   4639.00,    240.00,   5316.00,   5321.00,  10637.00
      1.00,     43.00,   1057.00,    181.00,     33.00,    215.00,    716.00,     28.00,   1272.00,    897.00,     61.00,   1271.00,    959.00,   2230.00
      1.00,     44.00,   1433.00,    257.00,     24.00,    385.00,   1003.00,     12.00,   1818.00,   1260.00,     36.00,   1714.00,   1400.00,   3114.00
      1.00,     45.00,    147.00,     19.00,     18.00,     34.00,    101.00,      4.00,    181.00,    120.00,     22.00,    184.00,    139.00,    323.00
      1.00,     46.00,    132.00,     23.00,     16.00,     28.00,     34.00,      7.00,    160.00,     57.00,     23.00,    171.00,     69.00,    240.00
      1.00,     47.00,    296.00,     47.00,     40.00,     45.00,    143.00,      8.00,    341.00,    190.00,     48.00,    383.00,    196.00,    579.00
      1.00,     48.00,    341.00,     61.00,     16.00,     77.00,    131.00,      1.00,    418.00,    192.00,     17.00,    418.00,    209.00,    627.00
      1.00,     49.00,    247.00,     50.00,      9.00,     48.00,    103.00,      1.00,    295.00,    153.00,     10.00,    306.00,    152.00,    458.00
      1.00,     51.00,     63.00,      4.00,      2.00,     12.00,     28.00,         0,     75.00,     32.00,      2.00,     69.00,     40.00,    109.00
      1.00,     52.00,    123.00,     13.00,      3.00,     28.00,     45.00,      1.00,    151.00,     58.00,      4.00,    139.00,     74.00,    213.00
      1.00,     61.00,     14.00,      2.00,         0,      6.00,     15.00,         0,     20.00,     17.00,         0,     16.00,     21.00,     37.00
      1.00,     62.00,     38.00,     11.00,         0,      8.00,     59.00,         0,     46.00,     70.00,         0,     49.00,     67.00,    116.00
      1.00,     71.00,   4599.00,    887.00,      2.00,   2114.00,   6155.00,     20.00,   6713.00,   7042.00,     22.00,   5488.00,   8289.00,  13777.00
      1.00,     72.00,   8686.00,   1709.00,     14.00,   7524.00,  18421.00,     50.00,  16210.00,  20130.00,     64.00,  10409.00,  25995.00,  36404.00
      1.00,     73.00,    785.00,    146.00,      1.00,    160.00,    396.00,      3.00,    945.00,    542.00,      4.00,    932.00,    559.00,   1491.00
      1.00,     74.00,   6672.00,   1388.00,     34.00,   4006.00,  10276.00,     33.00,  10678.00,  11664.00,     67.00,   8094.00,  14315.00,  22409.00
      1.00,     75.00,    802.00,    133.00,      5.00,    335.00,   1018.00,      5.00,   1137.00,   1151.00,     10.00,    940.00,   1358.00,   2298.00
      1.00,     76.00,    794.00,    151.00,      1.00,    205.00,    575.00,      4.00,    999.00,    726.00,      5.00,    946.00,    784.00,   1730.00
      1.00,     81.00,     57.00,     19.00,         0,      9.00,     18.00,      1.00,     66.00,     37.00,      1.00,     76.00,     28.00,    104.00
      1.00,     82.00,     42.00,     11.00,         0,      4.00,      5.00,         0,     46.00,     16.00,         0,     53.00,      9.00,     62.00
      1.00,     83.00,     30.00,      9.00,         0,      9.00,     25.00,         0,     39.00,     34.00,         0,     39.00,     34.00,     73.00
      1.00,     91.00,     50.00,      8.00,         0,      9.00,     52.00,         0,     59.00,     60.00,         0,     58.00,     61.00,    119.00
      1.00,     92.00,     84.00,     17.00,      1.00,     25.00,     36.00,         0,    109.00,     53.00,      1.00,    102.00,     61.00,    163.00
      1.00,    101.00,    212.00,     35.00,         0,     47.00,    128.00,         0,    259.00,    163.00,         0,    247.00,    175.00,    422.00
      1.00,    102.00,    165.00,     29.00,         0,     39.00,     60.00,         0,    204.00,     89.00,         0,    194.00,     99.00,    293.00
      1.00,    111.00,     40.00,     12.00,         0,     11.00,     65.00,         0,     51.00,     77.00,         0,     52.00,     76.00,    128.00
      1.00,    112.00,    102.00,      8.00,         0,     23.00,     49.00,         0,    125.00,     57.00,         0,    110.00,     72.00,    182.00
      1.00,    113.00,     51.00,     11.00,         0,     23.00,     67.00,         0,     74.00,     78.00,         0,     62.00,     90.00,    152.00
      1.00,    114.00,    240.00,     45.00,         0,     62.00,    103.00,         0,    302.00,    148.00,         0,    285.00,    165.00,    450.00
      1.00,    121.00,      9.00,      4.00,         0,      4.00,     17.00,         0,     13.00,     21.00,         0,     13.00,     21.00,     34.00
      1.00,    122.00,         0,      1.00,         0,         0,         0,         0,         0,      1.00,         0,      1.00,         0,      1.00
      1.00,    123.00,      5.00,      1.00,         0,      2.00,     10.00,         0,      7.00,     11.00,         0,      6.00,     12.00,     18.00
      1.00,    124.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
      1.00,    131.00,      1.00,         0,         0,         0,      2.00,         0,      1.00,      2.00,         0,      1.00,      2.00,      3.00
      1.00,    132.00,     13.00,      7.00,         0,      3.00,     21.00,         0,     16.00,     28.00,         0,     20.00,     24.00,     44.00
      1.00,    133.00,      1.00,         0,         0,      1.00,      1.00,         0,      2.00,      1.00,         0,      1.00,      2.00,      3.00
      1.00,    134.00,      3.00,         0,         0,         0,      2.00,         0,      3.00,      2.00,         0,      3.00,      2.00,      5.00
      1.00,    141.00,   1782.00,    336.00,      1.00,    422.00,   1225.00,         0,   2204.00,   1561.00,      1.00,   2119.00,   1647.00,   3766.00
      1.00,    142.00,   7738.00,   1435.00,     16.00,   3625.00,  10931.00,     22.00,  11363.00,  12366.00,     38.00,   9189.00,  14578.00,  23767.00
      1.00,    143.00,  12013.00,   2286.00,     36.00,  13080.00,  30209.00,     60.00,  25093.00,  32495.00,     96.00,  14335.00,  43349.00,  57684.00
      1.00,    151.00,    233.00,     40.00,         0,     46.00,     90.00,         0,    279.00,    130.00,         0,    273.00,    136.00,    409.00
      1.00,    152.00,    634.00,    109.00,         0,     80.00,    153.00,         0,    714.00,    262.00,         0,    743.00,    233.00,    976.00
      1.00,    153.00,    769.00,    130.00,         0,    153.00,    353.00,         0,    922.00,    483.00,         0,    899.00,    506.00,   1405.00
      1.00,    163.00,     74.00,      8.00,         0,     16.00,     36.00,         0,     90.00,     44.00,         0,     82.00,     52.00,    134.00
      1.00,    164.00,      9.00,      2.00,         0,      3.00,      4.00,         0,     12.00,      6.00,         0,     11.00,      7.00,     18.00
      1.00,    171.00,     91.00,     22.00,         0,     24.00,     63.00,         0,    115.00,     85.00,         0,    113.00,     87.00,    200.00
      1.00,    172.00,     20.00,      1.00,         0,     11.00,     22.00,         0,     31.00,     23.00,         0,     21.00,     33.00,     54.00
      1.00,    173.00,    213.00,     30.00,         0,     41.00,     74.00,         0,    254.00,    104.00,         0,    243.00,    115.00,    358.00
      1.00,    181.00,      6.00,      1.00,         0,      3.00,      3.00,         0,      9.00,      4.00,         0,      7.00,      6.00,     13.00
      1.00,    182.00,      5.00,      1.00,         0,         0,      2.00,         0,      5.00,      3.00,         0,      6.00,      2.00,      8.00
      1.00,    191.00,    198.00,     36.00,         0,     33.00,     67.00,         0,    231.00,    103.00,         0,    234.00,    100.00,    334.00
      1.00,    192.00,     95.00,     20.00,         0,     18.00,     48.00,         0,    113.00,     68.00,         0,    115.00,     66.00,    181.00
      2.00,      1.00,  16945.00,   3183.00,    131.00,  19606.00,  44637.00,    234.00,  36551.00,  47820.00,    365.00,  20259.00,  64477.00,  84736.00
      2.00,      2.00,  25817.00,   4746.00,    180.00,  50660.00, 104935.00,    277.00,  76477.00, 109681.00,    457.00,  30743.00, 155872.00, 186615.00
      2.00,      3.00,   7151.00,   1216.00,    189.00,   5845.00,  12540.00,    197.00,  12996.00,  13756.00,    386.00,   8556.00,  18582.00,  27138.00
      2.00,      4.00,   2138.00,    323.00,    237.00,    445.00,   1216.00,    100.00,   2583.00,   1539.00,    337.00,   2698.00,   1761.00,   4459.00
      2.00,      5.00,    384.00,     68.00,     28.00,     46.00,    134.00,     10.00,    430.00,    202.00,     38.00,    480.00,    190.00,    670.00
      2.00,      6.00,   1118.00,    238.00,    236.00,    229.00,    703.00,    106.00,   1347.00,    941.00,    342.00,   1592.00,   1038.00,   2630.00
      2.00,      7.00,    208.00,     45.00,     28.00,     49.00,     92.00,     16.00,    257.00,    137.00,     44.00,    281.00,    157.00,    438.00
      2.00,      8.00,    727.00,    146.00,    609.00,    106.00,    386.00,    101.00,    833.00,    532.00,    710.00,   1482.00,    593.00,   2075.00
      2.00,      9.00,    183.00,     42.00,     18.00,     42.00,     63.00,     12.00,    225.00,    105.00,     30.00,    243.00,    117.00,    360.00
      2.00,     10.00,     66.00,     14.00,         0,      9.00,     31.00,         0,     75.00,     45.00,         0,     80.00,     40.00,    120.00
      2.00,     11.00,    175.00,     54.00,     13.00,     17.00,     35.00,      1.00,    192.00,     89.00,     14.00,    242.00,     53.00,    295.00
      2.00,     12.00,     73.00,     10.00,      3.00,      3.00,     22.00,      1.00,     76.00,     32.00,      4.00,     86.00,     26.00,    112.00
      2.00,     15.00,    153.00,     21.00,         0,     51.00,    161.00,         0,    204.00,    182.00,         0,    174.00,    212.00,    386.00
      2.00,     16.00,     92.00,      8.00,         0,     29.00,     59.00,         0,    121.00,     67.00,         0,    100.00,     88.00,    188.00
      2.00,     17.00,   1746.00,    325.00,      2.00,    830.00,   2630.00,      2.00,   2576.00,   2955.00,      4.00,   2073.00,   3462.00,   5535.00
      2.00,     18.00,   2119.00,    413.00,      4.00,   1272.00,   3488.00,      4.00,   3391.00,   3901.00,      8.00,   2536.00,   4764.00,   7300.00
      2.00,     21.00,     71.00,     14.00,     20.00,      5.00,      7.00,      3.00,     76.00,     21.00,     23.00,    105.00,     15.00,    120.00
      2.00,     22.00,    106.00,     30.00,      1.00,     25.00,     41.00,         0,    131.00,     71.00,      1.00,    137.00,     66.00,    203.00
      2.00,     23.00,     44.00,     17.00,      2.00,     13.00,     21.00,         0,     57.00,     38.00,      2.00,     63.00,     34.00,     97.00
      2.00,     24.00,     62.00,     14.00,         0,      8.00,     14.00,         0,     70.00,     28.00,         0,     76.00,     22.00,     98.00
      2.00,     31.00,   1308.00,    239.00,         0,    417.00,   1041.00,      7.00,   1725.00,   1280.00,      7.00,   1547.00,   1465.00,   3012.00
      2.00,     32.00,   5740.00,   1069.00,     11.00,   5949.00,  16999.00,      8.00,  11689.00,  18068.00,     19.00,   6820.00,  22956.00,  29776.00
      2.00,     33.00,    222.00,     38.00,      1.00,     43.00,    177.00,         0,    265.00,    215.00,      1.00,    261.00,    220.00,    481.00
      2.00,     34.00,    826.00,    155.00,      2.00,    350.00,    887.00,     16.00,   1176.00,   1042.00,     18.00,    983.00,   1253.00,   2236.00
      2.00,     35.00,   1548.00,    340.00,     12.00,    500.00,   1128.00,      6.00,   2048.00,   1468.00,     18.00,   1900.00,   1634.00,   3534.00
      2.00,     36.00,    325.00,     62.00,      2.00,     92.00,    248.00,      1.00,    417.00,    310.00,      3.00,    389.00,    341.00,    730.00
      2.00,     41.00,   3820.00,    688.00,     80.00,   2183.00,   5875.00,     82.00,   6003.00,   6563.00,    162.00,   4588.00,   8140.00,  12728.00
      2.00,     43.00,    897.00,    125.00,     25.00,    217.00,    609.00,     21.00,   1114.00,    734.00,     46.00,   1047.00,    847.00,   1894.00
      2.00,     44.00,   1044.00,    168.00,     10.00,    431.00,   1000.00,     18.00,   1475.00,   1168.00,     28.00,   1222.00,   1449.00,   2671.00
      2.00,     45.00,     71.00,     12.00,     10.00,     16.00,     15.00,      2.00,     87.00,     27.00,     12.00,     93.00,     33.00,    126.00
      2.00,     46.00,    123.00,     22.00,     18.00,     18.00,     57.00,      9.00,    141.00,     79.00,     27.00,    163.00,     84.00,    247.00
      2.00,     47.00,    174.00,     37.00,      6.00,     37.00,     60.00,      2.00,    211.00,     97.00,      8.00,    217.00,     99.00,    316.00
      2.00,     48.00,    196.00,     38.00,      4.00,     41.00,    150.00,         0,    237.00,    188.00,      4.00,    238.00,    191.00,    429.00
      2.00,     49.00,    141.00,     34.00,      2.00,     32.00,     99.00,      3.00,    173.00,    133.00,      5.00,    177.00,    134.00,    311.00
      2.00,     51.00,     42.00,     10.00,      1.00,     16.00,     18.00,      1.00,     58.00,     28.00,      2.00,     53.00,     35.00,     88.00
      2.00,     52.00,     96.00,     18.00,         0,     23.00,    108.00,      1.00,    119.00,    126.00,      1.00,    114.00,    132.00,    246.00
      2.00,     61.00,     15.00,      4.00,         0,      6.00,     19.00,         0,     21.00,     23.00,         0,     19.00,     25.00,     44.00
      2.00,     62.00,     19.00,      1.00,         0,      6.00,      6.00,         0,     25.00,      7.00,         0,     20.00,     12.00,     32.00
      2.00,     71.00,    913.00,    190.00,      1.00,    258.00,    718.00,      1.00,   1171.00,    908.00,      2.00,   1104.00,    977.00,   2081.00
      2.00,     72.00,   2285.00,    436.00,         0,   1123.00,   3029.00,      3.00,   3408.00,   3465.00,      3.00,   2721.00,   4155.00,   6876.00
      2.00,     73.00,    233.00,     27.00,         0,     43.00,     80.00,         0,    276.00,    107.00,         0,    260.00,    123.00,    383.00
      2.00,     74.00,   4701.00,    905.00,     11.00,   3725.00,   9286.00,      6.00,   8426.00,  10191.00,     17.00,   5617.00,  13017.00,  18634.00
      2.00,     75.00,    441.00,     80.00,      1.00,    150.00,    605.00,         0,    591.00,    685.00,      1.00,    522.00,    755.00,   1277.00
      2.00,     76.00,    278.00,     61.00,         0,     57.00,    161.00,      1.00,    335.00,    222.00,      1.00,    339.00,    219.00,    558.00
      2.00,     81.00,     55.00,      8.00,         0,     11.00,      6.00,         0,     66.00,     14.00,         0,     63.00,     17.00,     80.00
      2.00,     82.00,     16.00,      3.00,         0,      6.00,     33.00,         0,     22.00,     36.00,         0,     19.00,     39.00,     58.00
      2.00,     83.00,     22.00,      3.00,         0,     14.00,     11.00,         0,     36.00,     14.00,         0,     25.00,     25.00,     50.00
      2.00,     91.00,     31.00,      6.00,         0,      7.00,      7.00,         0,     38.00,     13.00,         0,     37.00,     14.00,     51.00
      2.00,     92.00,     41.00,      8.00,         0,     16.00,     29.00,         0,     57.00,     37.00,         0,     49.00,     45.00,     94.00
      2.00,    101.00,     68.00,     20.00,         0,     11.00,     36.00,         0,     79.00,     56.00,         0,     88.00,     47.00,    135.00
      2.00,    102.00,     48.00,      7.00,         0,     16.00,     29.00,         0,     64.00,     36.00,         0,     55.00,     45.00,    100.00
      2.00,    111.00,     24.00,      7.00,         0,      9.00,      5.00,         0,     33.00,     12.00,         0,     31.00,     14.00,     45.00
      2.00,    112.00,     37.00,      2.00,         0,     13.00,     47.00,         0,     50.00,     49.00,         0,     39.00,     60.00,     99.00
      2.00,    113.00,     34.00,     14.00,         0,     15.00,     20.00,         0,     49.00,     34.00,         0,     48.00,     35.00,     83.00
      2.00,    114.00,    145.00,     20.00,         0,     48.00,     59.00,         0,    193.00,     79.00,         0,    165.00,    107.00,    272.00
      2.00,    121.00,     11.00,      2.00,         0,      4.00,      1.00,         0,     15.00,      3.00,         0,     13.00,      5.00,     18.00
      2.00,    122.00,      1.00,         0,         0,         0,         0,         0,      1.00,         0,         0,      1.00,         0,      1.00
      2.00,    123.00,      8.00,         0,         0,      3.00,      3.00,         0,     11.00,      3.00,         0,      8.00,      6.00,     14.00
      2.00,    124.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
      2.00,    131.00,      1.00,         0,         0,      1.00,         0,         0,      2.00,         0,         0,      1.00,      1.00,      2.00
      2.00,    132.00,     10.00,      1.00,         0,      5.00,      8.00,         0,     15.00,      9.00,         0,     11.00,     13.00,     24.00
      2.00,    133.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
      2.00,    134.00,      2.00,         0,         0,         0,         0,         0,      2.00,         0,         0,      2.00,         0,      2.00
      2.00,    141.00,    437.00,     63.00,         0,     85.00,    252.00,         0,    522.00,    315.00,         0,    500.00,    337.00,    837.00
      2.00,    142.00,   1518.00,    346.00,         0,    480.00,   1761.00,         0,   1998.00,   2107.00,         0,   1864.00,   2241.00,   4105.00
      2.00,    143.00,   1777.00,    315.00,      1.00,    982.00,   3075.00,      7.00,   2759.00,   3390.00,      8.00,   2093.00,   4064.00,   6157.00
      2.00,    151.00,     54.00,      6.00,         0,     19.00,     67.00,         0,     73.00,     73.00,         0,     60.00,     86.00,    146.00
      2.00,    152.00,    165.00,     26.00,         0,     31.00,     48.00,         0,    196.00,     74.00,         0,    191.00,     79.00,    270.00
      2.00,    153.00,    158.00,     26.00,         0,     26.00,     40.00,         0,    184.00,     66.00,         0,    184.00,     66.00,    250.00
      2.00,    163.00,     44.00,      9.00,         0,      5.00,     22.00,         0,     49.00,     31.00,         0,     53.00,     27.00,     80.00
      2.00,    164.00,      1.00,         0,         0,      1.00,         0,         0,      2.00,         0,         0,      1.00,      1.00,      2.00
      2.00,    171.00,     81.00,     14.00,         0,     25.00,     46.00,         0,    106.00,     60.00,         0,     95.00,     71.00,    166.00
      2.00,    172.00,     22.00,      4.00,         0,      6.00,     10.00,         0,     28.00,     14.00,         0,     26.00,     16.00,     42.00
      2.00,    173.00,    168.00,     31.00,      1.00,     38.00,    147.00,         0,    206.00,    178.00,      1.00,    200.00,    185.00,    385.00
      2.00,    181.00,      3.00,      1.00,         0,      1.00,      1.00,         0,      4.00,      2.00,         0,      4.00,      2.00,      6.00
      2.00,    182.00,         0,      1.00,         0,         0,      3.00,         0,         0,      4.00,         0,      1.00,      3.00,      4.00
      2.00,    191.00,     56.00,      9.00,         0,     12.00,     51.00,         0,     68.00,     60.00,         0,     65.00,     63.00,    128.00
      2.00,    192.00,     34.00,      7.00,         0,     12.00,      9.00,         0,     46.00,     16.00,         0,     41.00,     21.00,     62.00
      3.00,      1.00,   7148.00,   1177.00,    290.00,   2569.00,   5905.00,    198.00,   9717.00,   7082.00,    488.00,   8615.00,   8672.00,  17287.00
      3.00,      2.00,   7431.00,   1272.00,    197.00,   5760.00,  12916.00,    216.00,  13191.00,  14188.00,    413.00,   8900.00,  18892.00,  27792.00
      3.00,      3.00,  42301.00,   6842.00,   1247.00,  71052.00,  82622.00,   1714.00, 113353.00,  89464.00,   2961.00,  50390.00, 155388.00, 205778.00
      3.00,      4.00,  10224.00,   1531.00,    974.00,   7135.00,  10899.00,    565.00,  17359.00,  12430.00,   1539.00,  12729.00,  18599.00,  31328.00
      3.00,      5.00,   1569.00,    282.00,    271.00,    475.00,    596.00,     45.00,   2044.00,    878.00,    316.00,   2122.00,   1116.00,   3238.00
      3.00,      6.00,   4523.00,    750.00,   1240.00,   1299.00,   2082.00,    427.00,   5822.00,   2832.00,   1667.00,   6513.00,   3808.00,  10321.00
      3.00,      7.00,   1244.00,    270.00,    443.00,    220.00,    289.00,    126.00,   1464.00,    559.00,    569.00,   1957.00,    635.00,   2592.00
      3.00,      8.00,   2413.00,    493.00,   1878.00,    475.00,    801.00,    380.00,   2888.00,   1294.00,   2258.00,   4784.00,   1656.00,   6440.00
      3.00,      9.00,   1000.00,    256.00,    342.00,    161.00,    270.00,     56.00,   1161.00,    526.00,    398.00,   1598.00,    487.00,   2085.00
      3.00,     10.00,    412.00,     67.00,     26.00,     72.00,     96.00,     12.00,    484.00,    163.00,     38.00,    505.00,    180.00,    685.00
      3.00,     11.00,    765.00,    205.00,    260.00,     77.00,    170.00,     33.00,    842.00,    375.00,    293.00,   1230.00,    280.00,   1510.00
      3.00,     12.00,    459.00,    111.00,     93.00,     67.00,     79.00,     26.00,    526.00,    190.00,    119.00,    663.00,    172.00,    835.00
      3.00,     15.00,    125.00,     17.00,         0,     37.00,     93.00,         0,    162.00,    110.00,         0,    142.00,    130.00,    272.00
      3.00,     16.00,     47.00,      9.00,         0,     21.00,     25.00,         0,     68.00,     34.00,         0,     56.00,     46.00,    102.00
      3.00,     17.00,   1005.00,    179.00,      5.00,    231.00,    694.00,      3.00,   1236.00,    873.00,      8.00,   1189.00,    928.00,   2117.00
      3.00,     18.00,   1447.00,    244.00,     14.00,    338.00,    756.00,     12.00,   1785.00,   1000.00,     26.00,   1705.00,   1106.00,   2811.00
      3.00,     21.00,    259.00,     63.00,    131.00,     17.00,     21.00,      3.00,    276.00,     84.00,    134.00,    453.00,     41.00,    494.00
      3.00,     22.00,    515.00,    152.00,     82.00,     49.00,    106.00,     16.00,    564.00,    258.00,     98.00,    749.00,    171.00,    920.00
      3.00,     23.00,    363.00,    105.00,     88.00,     47.00,     75.00,      4.00,    410.00,    180.00,     92.00,    556.00,    126.00,    682.00
      3.00,     24.00,    305.00,     87.00,     27.00,     40.00,     66.00,      3.00,    345.00,    153.00,     30.00,    419.00,    109.00,    528.00
      3.00,     31.00,   2158.00,    348.00,     13.00,    422.00,    772.00,     10.00,   2580.00,   1120.00,     23.00,   2519.00,   1204.00,   3723.00
      3.00,     32.00,   7481.00,   1308.00,     76.00,   5352.00,  12039.00,    101.00,  12833.00,  13347.00,    177.00,   8865.00,  17492.00,  26357.00
      3.00,     33.00,    761.00,    138.00,      9.00,    157.00,    418.00,      8.00,    918.00,    556.00,     17.00,    908.00,    583.00,   1491.00
      3.00,     34.00,   1629.00,    276.00,     15.00,    705.00,   1283.00,     25.00,   2334.00,   1559.00,     40.00,   1920.00,   2013.00,   3933.00
      3.00,     35.00,   7537.00,   1250.00,     83.00,   5462.00,   7942.00,     86.00,  12999.00,   9192.00,    169.00,   8870.00,  13490.00,  22360.00
      3.00,     36.00,   1782.00,    339.00,     66.00,    572.00,   1045.00,     16.00,   2354.00,   1384.00,     82.00,   2187.00,   1633.00,   3820.00
      3.00,     41.00,  17892.00,   3084.00,    631.00,  24049.00,  33038.00,    665.00,  41941.00,  36122.00,   1296.00,  21607.00,  57752.00,  79359.00
      3.00,     43.00,   2957.00,    501.00,    221.00,   1018.00,   1781.00,     93.00,   3975.00,   2282.00,    314.00,   3679.00,   2892.00,   6571.00
      3.00,     44.00,   3779.00,    670.00,    167.00,   1396.00,   2591.00,    100.00,   5175.00,   3261.00,    267.00,   4616.00,   4087.00,   8703.00
      3.00,     45.00,    489.00,     84.00,    136.00,     97.00,    189.00,     29.00,    586.00,    273.00,    165.00,    709.00,    315.00,   1024.00
      3.00,     46.00,    493.00,     81.00,    120.00,     86.00,    109.00,     24.00,    579.00,    190.00,    144.00,    694.00,    219.00,    913.00
      3.00,     47.00,   1049.00,    230.00,    202.00,    166.00,    242.00,     76.00,   1215.00,    472.00,    278.00,   1481.00,    484.00,   1965.00
      3.00,     48.00,   1206.00,    237.00,    154.00,    161.00,    274.00,     40.00,   1367.00,    511.00,    194.00,   1597.00,    475.00,   2072.00
      3.00,     49.00,    841.00,    172.00,     90.00,    121.00,    220.00,     13.00,    962.00,    392.00,    103.00,   1103.00,    354.00,   1457.00
      3.00,     51.00,    284.00,     47.00,     11.00,     53.00,     72.00,      1.00,    337.00,    119.00,     12.00,    342.00,    126.00,    468.00
      3.00,     52.00,    539.00,    103.00,     33.00,     81.00,    163.00,      4.00,    620.00,    266.00,     37.00,    675.00,    248.00,    923.00
      3.00,     61.00,     89.00,     21.00,      8.00,     18.00,     22.00,      1.00,    107.00,     43.00,      9.00,    118.00,     41.00,    159.00
      3.00,     62.00,    171.00,     22.00,     14.00,     25.00,     28.00,      3.00,    196.00,     50.00,     17.00,    207.00,     56.00,    263.00
      3.00,     71.00,   1355.00,    245.00,     13.00,    248.00,    481.00,     12.00,   1603.00,    726.00,     25.00,   1613.00,    741.00,   2354.00
      3.00,     72.00,   2806.00,    497.00,     69.00,    626.00,   1327.00,     54.00,   3432.00,   1824.00,    123.00,   3372.00,   2007.00,   5379.00
      3.00,     73.00,    580.00,     89.00,      3.00,    105.00,    142.00,      5.00,    685.00,    231.00,      8.00,    672.00,    252.00,    924.00
      3.00,     74.00,   5179.00,    931.00,    101.00,   3397.00,   6743.00,     92.00,   8576.00,   7674.00,    193.00,   6211.00,  10232.00,  16443.00
      3.00,     75.00,    969.00,    184.00,     18.00,    285.00,    494.00,     22.00,   1254.00,    678.00,     40.00,   1171.00,    801.00,   1972.00
