ZONE,COUNTY,TRIP MODE,QUANTITY
18,Fulton,PNR_ALLTRN,1
18,Fulton,PNR_PRMTRN,5
18,Fulton,SCHOOL_BUS,192
18,Fulton,SHARED2FREE,436
18,Fulton,SHARED3FREE,387
18,Fulton,TOTAL,1822
18,Fulton,WALK,15
19,Fulton,BIKE,1
19,Fulton,DRIVEALONEFREE,582
19,Fulton,KNR_ALLTRN,3
19,Fulton,KNR_PRMTRN,2
19,Fulton,PNR_ALLTRN,1
19,Fulton,PNR_PRMTRN,2
19,Fulton,SCHOOL_BUS,68
19,Fulton,SHARED2FREE,351
19,Fulton,SHARED3FREE,230
19,Fulton,TOTAL,1250
19,Fulton,WALK,10
20,Fulton,BIKE,2
20,Fulton,DRIVEALONEFREE,383
20,Fulton,KNR_PRMTRN,1
20,Fulton,PNR_ALLTRN,1
20,Fulton,SCHOOL_BUS,13
20,Fulton,SHARED2FREE,187
20,Fulton,SHARED3FREE,153
20,Fulton,TOTAL,744
20,Fulton,WALK,4
21,Fulton,DRIVEALONEFREE,368
21,Fulton,KNR_PRMTRN,1
21,Fulton,PNR_ALLTRN,2
21,Fulton,PNR_PRMTRN,3
21,Fulton,SCHOOL_BUS,50
21,Fulton,SHARED2FREE,216
21,Fulton,SHARED3FREE,146
21,Fulton,TOTAL,788
21,Fulton,WALK,2
22,Fulton,BIKE,1
22,Fulton,DRIVEALONEFREE,442
22,Fulton,KNR_ALLTRN,2
22,Fulton,KNR_PRMTRN,1
22,Fulton,PNR_PRMTRN,1
22,Fulton,SCHOOL_BUS,59
22,Fulton,SHARED2FREE,259
22,Fulton,SHARED3FREE,166
22,Fulton,TOTAL,939
22,Fulton,WALK,8
23,Fulton,DRIVEALONEFREE,94
23,Fulton,SCHOOL_BUS,8
23,Fulton,SHARED2FREE,55
23,Fulton,SHARED3FREE,33
23,Fulton,TOTAL,190
24,Fulton,DRIVEALONEFREE,59
24,Fulton,SCHOOL_BUS,2
24,Fulton,SHARED2FREE,15
24,Fulton,SHARED3FREE,12
24,Fulton,TOTAL,89
24,Fulton,WALK,1
25,Fulton,BIKE,5
25,Fulton,DRIVEALONEFREE,786
25,Fulton,PNR_PRMTRN,2
25,Fulton,SCHOOL_BUS,27
25,Fulton,SHARED2FREE,421
25,Fulton,SHARED3FREE,323
25,Fulton,TOTAL,1586
25,Fulton,WALK,22
26,Fulton,BIKE,6
26,Fulton,DRIVEALONEFREE,1528
26,Fulton,KNR_ALLTRN,4
26,Fulton,KNR_PRMTRN,3
26,Fulton,PNR_PRMTRN,10
26,Fulton,SCHOOL_BUS,189
26,Fulton,SHARED2FREE,882
26,Fulton,SHARED3FREE,845
26,Fulton,TOTAL,3554
26,Fulton,WALK,87
27,Fulton,BIKE,4
27,Fulton,DRIVEALONEFREE,717
27,Fulton,KNR_PRMTRN,1
27,Fulton,PNR_PRMTRN,3
27,Fulton,SCHOOL_BUS,121
27,Fulton,SHARED2FREE,436
27,Fulton,SHARED3FREE,346
27,Fulton,TOTAL,1641
27,Fulton,WALK,13
28,Fulton,BIKE,5
28,Fulton,DRIVEALONEFREE,876
28,Fulton,KNR_ALLTRN,1
28,Fulton,KNR_PRMTRN,2
28,Fulton,PNR_ALLTRN,1
28,Fulton,PNR_PRMTRN,1
28,Fulton,SCHOOL_BUS,192
28,Fulton,SHARED2FREE,555
28,Fulton,SHARED3FREE,481
28,Fulton,TOTAL,2146
28,Fulton,WALK,32
29,Fulton,BIKE,2
29,Fulton,DRIVEALONEFREE,66
29,Fulton,PNR_PRMTRN,2
29,Fulton,SCHOOL_BUS,6
29,Fulton,SHARED2FREE,26
29,Fulton,SHARED3FREE,11
29,Fulton,TOTAL,114
29,Fulton,WALK,1
30,Fulton,BIKE,4
30,Fulton,DRIVEALONEFREE,1241
30,Fulton,KNR_ALLTRN,2
30,Fulton,KNR_PRMTRN,9
30,Fulton,PNR_ALLTRN,4
30,Fulton,PNR_PRMTRN,7
30,Fulton,SCHOOL_BUS,179
30,Fulton,SHARED2FREE,704
30,Fulton,SHARED3FREE,514
30,Fulton,TOTAL,2716
30,Fulton,WALK,52
31,Fulton,BIKE,1
31,Fulton,DRIVEALONEFREE,457
31,Fulton,KNR_PRMTRN,3
31,Fulton,PNR_PRMTRN,6
31,Fulton,SCHOOL_BUS,55
31,Fulton,SHARED2FREE,240
31,Fulton,SHARED3FREE,177
31,Fulton,TOTAL,943
31,Fulton,WALK,4
32,Fulton,BIKE,10
32,Fulton,DRIVEALONEFREE,1104
32,Fulton,KNR_ALLTRN,2
32,Fulton,KNR_PRMTRN,7
32,Fulton,PNR_ALLTRN,2
32,Fulton,PNR_PRMTRN,4
32,Fulton,SCHOOL_BUS,122
32,Fulton,SHARED2FREE,557
32,Fulton,SHARED3FREE,412
32,Fulton,TOTAL,2258
32,Fulton,WALK,38
33,Fulton,DRIVEALONEFREE,386
33,Fulton,KNR_ALLTRN,2
33,Fulton,KNR_PRMTRN,1
33,Fulton,PNR_ALLTRN,1
33,Fulton,PNR_PRMTRN,1
33,Fulton,SCHOOL_BUS,32
33,Fulton,SHARED2FREE,203
33,Fulton,SHARED3FREE,130
33,Fulton,TOTAL,757
33,Fulton,WALK,1
34,Fulton,BIKE,2
34,Fulton,DRIVEALONEFREE,641
34,Fulton,KNR_ALLTRN,1
34,Fulton,KNR_PRMTRN,2
34,Fulton,PNR_ALLTRN,1
34,Fulton,PNR_PRMTRN,1
34,Fulton,SCHOOL_BUS,83
34,Fulton,SHARED2FREE,350
34,Fulton,SHARED3FREE,260
34,Fulton,TOTAL,1354
34,Fulton,WALK,13
35,Fulton,BIKE,3
35,Fulton,DRIVEALONEFREE,655
35,Fulton,KNR_ALLTRN,1
35,Fulton,KNR_PRMTRN,2
35,Fulton,PNR_ALLTRN,1
35,Fulton,PNR_PRMTRN,9
35,Fulton,SCHOOL_BUS,79
35,Fulton,SHARED2FREE,344
35,Fulton,SHARED3FREE,285
35,Fulton,TOTAL,1389
35,Fulton,WALK,10
36,Fulton,BIKE,2
36,Fulton,DRIVEALONEFREE,696
36,Fulton,KNR_PRMTRN,6
36,Fulton,PNR_ALLTRN,1
36,Fulton,PNR_PRMTRN,5
36,Fulton,SCHOOL_BUS,95
36,Fulton,SHARED2FREE,367
36,Fulton,SHARED3FREE,254
36,Fulton,TOTAL,1439
36,Fulton,WALK,13
37,Fulton,BIKE,1
37,Fulton,DRIVEALONEFREE,116
37,Fulton,PNR_PRMTRN,1
37,Fulton,SCHOOL_BUS,11
37,Fulton,SHARED2FREE,47
37,Fulton,SHARED3FREE,28
37,Fulton,TOTAL,204
38,Fulton,BIKE,8
38,Fulton,DRIVEALONEFREE,1156
38,Fulton,KNR_ALLTRN,3
38,Fulton,KNR_PRMTRN,3
38,Fulton,PNR_ALLTRN,1
38,Fulton,PNR_PRMTRN,7
38,Fulton,SCHOOL_BUS,167
38,Fulton,SHARED2FREE,661
38,Fulton,SHARED3FREE,558
38,Fulton,TOTAL,2597
38,Fulton,WALK,33
39,Fulton,BIKE,23
39,Fulton,DRIVEALONEFREE,2480
39,Fulton,KNR_ALLTRN,5
39,Fulton,KNR_PRMTRN,6
39,Fulton,PNR_PRMTRN,11
39,Fulton,SCHOOL_BUS,144
39,Fulton,SHARED2FREE,1118
39,Fulton,SHARED3FREE,733
39,Fulton,TOTAL,4622
39,Fulton,WALK,100
39,Fulton,WALK_ALLTRN,1
39,Fulton,WALK_PRMTRN,1
40,Fulton,BIKE,2
40,Fulton,DRIVEALONEFREE,720
40,Fulton,KNR_PRMTRN,6
40,Fulton,PNR_PRMTRN,4
40,Fulton,SCHOOL_BUS,68
40,Fulton,SHARED2FREE,341
40,Fulton,SHARED3FREE,244
40,Fulton,TOTAL,1393
40,Fulton,WALK,8
41,Fulton,BIKE,20
41,Fulton,DRIVEALONEFREE,3454
41,Fulton,KNR_ALLTRN,4
41,Fulton,KNR_PRMTRN,12
41,Fulton,PNR_ALLTRN,1
41,Fulton,PNR_PRMTRN,13
41,Fulton,SCHOOL_BUS,294
41,Fulton,SHARED2FREE,1637
41,Fulton,SHARED3FREE,986
41,Fulton,TOTAL,6756
41,Fulton,WALK,328
41,Fulton,WALK_ALLTRN,1
41,Fulton,WALK_PRMTRN,6
42,Fulton,BIKE,7
42,Fulton,DRIVEALONEFREE,1010
42,Fulton,KNR_ALLTRN,3
42,Fulton,PNR_ALLTRN,1
42,Fulton,SCHOOL_BUS,31
42,Fulton,SHARED2FREE,318
42,Fulton,SHARED3FREE,156
42,Fulton,TOTAL,1636
42,Fulton,WALK,105
42,Fulton,WALK_ALLTRN,5
43,Fulton,BIKE,6
43,Fulton,DRIVEALONEFREE,893
43,Fulton,KNR_ALLTRN,4
43,Fulton,SCHOOL_BUS,4
43,Fulton,SHARED2FREE,307
43,Fulton,SHARED3FREE,174
43,Fulton,TOTAL,1430
43,Fulton,WALK,35
43,Fulton,WALK_ALLTRN,7
44,Fulton,BIKE,5
44,Fulton,DRIVEALONEFREE,833
44,Fulton,SCHOOL_BUS,163
44,Fulton,SHARED2FREE,409
44,Fulton,SHARED3FREE,301
44,Fulton,TOTAL,1751
44,Fulton,WALK,38
44,Fulton,WALK_ALLTRN,1
44,Fulton,WALK_PRMTRN,1
45,Fulton,BIKE,14
45,Fulton,DRIVEALONEFREE,2484
45,Fulton,KNR_ALLTRN,4
45,Fulton,KNR_PRMTRN,3
45,Fulton,PNR_ALLTRN,1
45,Fulton,PNR_PRMTRN,15
45,Fulton,SCHOOL_BUS,277
45,Fulton,SHARED2FREE,1198
45,Fulton,SHARED3FREE,833
45,Fulton,TOTAL,4968
45,Fulton,WALK,122
45,Fulton,WALK_ALLTRN,17
46,Fulton,BIKE,9
46,Fulton,DRIVEALONEFREE,683
46,Fulton,KNR_ALLTRN,1
46,Fulton,PNR_PRMTRN,2
46,Fulton,SCHOOL_BUS,32
46,Fulton,SHARED2FREE,209
46,Fulton,SHARED3FREE,112
46,Fulton,TOTAL,1094
46,Fulton,WALK,33
46,Fulton,WALK_ALLTRN,13
47,Fulton,BIKE,4
47,Fulton,DRIVEALONEFREE,759
47,Fulton,KNR_ALLTRN,3
47,Fulton,SHARED2FREE,225
47,Fulton,SHARED3FREE,115
47,Fulton,TOTAL,1163
47,Fulton,WALK,48
47,Fulton,WALK_ALLTRN,9
48,Fulton,BIKE,7
48,Fulton,DRIVEALONEFREE,1930
48,Fulton,KNR_ALLTRN,4
48,Fulton,KNR_PRMTRN,2
48,Fulton,PNR_ALLTRN,2
48,Fulton,PNR_PRMTRN,11
48,Fulton,SCHOOL_BUS,218
48,Fulton,SHARED2FREE,998
48,Fulton,SHARED3FREE,674
48,Fulton,TOTAL,3902
48,Fulton,WALK,50
48,Fulton,WALK_ALLTRN,6
49,Fulton,DRIVEALONEFREE,204
49,Fulton,KNR_ALLTRN,1
49,Fulton,KNR_PRMTRN,1
49,Fulton,PNR_PRMTRN,1
49,Fulton,SCHOOL_BUS,17
49,Fulton,SHARED2FREE,82
49,Fulton,SHARED3FREE,69
49,Fulton,TOTAL,379
49,Fulton,WALK,4
50,Fulton,BIKE,6
50,Fulton,DRIVEALONEFREE,674
50,Fulton,KNR_ALLTRN,3
50,Fulton,KNR_PRMTRN,3
50,Fulton,PNR_PRMTRN,1
50,Fulton,SCHOOL_BUS,75
50,Fulton,SHARED2FREE,335
50,Fulton,SHARED3FREE,261
50,Fulton,TOTAL,1370
50,Fulton,WALK,11
50,Fulton,WALK_ALLTRN,1
51,Fulton,BIKE,4
51,Fulton,DRIVEALONEFREE,213
51,Fulton,KNR_PRMTRN,1
51,Fulton,PNR_PRMTRN,3
51,Fulton,SCHOOL_BUS,23
51,Fulton,SHARED2FREE,88
51,Fulton,SHARED3FREE,55
51,Fulton,TOTAL,387
52,Fulton,BIKE,28
52,Fulton,DRIVEALONEFREE,3454
52,Fulton,KNR_ALLTRN,9
52,Fulton,KNR_PRMTRN,9
52,Fulton,PNR_ALLTRN,2
52,Fulton,PNR_PRMTRN,18
52,Fulton,SCHOOL_BUS,719
52,Fulton,SHARED2FREE,2041
52,Fulton,SHARED3FREE,1594
52,Fulton,TOTAL,8132
52,Fulton,WALK,247
52,Fulton,WALK_ALLTRN,11
53,Fulton,BIKE,40
53,Fulton,DRIVEALONEFREE,3773
53,Fulton,KNR_ALLTRN,14
53,Fulton,KNR_PRMTRN,4
53,Fulton,PNR_ALLTRN,3
53,Fulton,PNR_PRMTRN,20
53,Fulton,SCHOOL_BUS,279
53,Fulton,SHARED2FREE,1740
53,Fulton,SHARED3FREE,1166
53,Fulton,TOTAL,7300
53,Fulton,WALK,236
53,Fulton,WALK_ALLTRN,25
54,Fulton,BIKE,27
54,Fulton,DRIVEALONEFREE,3631
54,Fulton,KNR_ALLTRN,12
54,Fulton,PNR_ALLTRN,1
54,Fulton,SCHOOL_BUS,82
54,Fulton,SHARED2FREE,1701
54,Fulton,SHARED3FREE,1172
54,Fulton,TOTAL,6854
54,Fulton,WALK,205
54,Fulton,WALK_ALLTRN,23
55,Fulton,BIKE,24
55,Fulton,DRIVEALONEFREE,3220
55,Fulton,KNR_ALLTRN,7
55,Fulton,KNR_PRMTRN,5
55,Fulton,PNR_ALLTRN,2
55,Fulton,PNR_PRMTRN,22
55,Fulton,SCHOOL_BUS,201
55,Fulton,SHARED2FREE,1310
55,Fulton,SHARED3FREE,760
55,Fulton,TOTAL,5869
55,Fulton,WALK,288
55,Fulton,WALK_ALLTRN,30
56,Fulton,BIKE,25
56,Fulton,DRIVEALONEFREE,2561
56,Fulton,KNR_ALLTRN,8
56,Fulton,KNR_PRMTRN,2
56,Fulton,PNR_ALLTRN,3
56,Fulton,PNR_PRMTRN,11
56,Fulton,SCHOOL_BUS,180
56,Fulton,SHARED2FREE,977
56,Fulton,SHARED3FREE,722
56,Fulton,TOTAL,4747
56,Fulton,WALK,216
56,Fulton,WALK_ALLTRN,42
57,Fulton,BIKE,12
57,Fulton,DRIVEALONEFREE,1489
57,Fulton,KNR_ALLTRN,2
57,Fulton,PNR_PRMTRN,1
57,Fulton,SCHOOL_BUS,4
57,Fulton,SHARED2FREE,571
57,Fulton,SHARED3FREE,346
57,Fulton,TOTAL,2498
57,Fulton,WALK,62
57,Fulton,WALK_ALLTRN,11
58,Fulton,BIKE,45
58,Fulton,DRIVEALONEFREE,6808
58,Fulton,KNR_ALLTRN,8
58,Fulton,KNR_PRMTRN,1
58,Fulton,PNR_ALLTRN,1
58,Fulton,PNR_PRMTRN,10
58,Fulton,SCHOOL_BUS,119
58,Fulton,SHARED2FREE,1833
58,Fulton,SHARED3FREE,1165
58,Fulton,TOTAL,10414
58,Fulton,WALK,403
58,Fulton,WALK_ALLTRN,21
59,Fulton,BIKE,31
59,Fulton,DRIVEALONEFREE,6099
59,Fulton,KNR_ALLTRN,24
59,Fulton,PNR_ALLTRN,3
59,Fulton,SHARED2FREE,1838
59,Fulton,SHARED3FREE,1190
59,Fulton,TOTAL,9580
59,Fulton,WALK,334
59,Fulton,WALK_ALLTRN,61
60,Fulton,BIKE,16
60,Fulton,DRIVEALONEFREE,1736
60,Fulton,KNR_ALLTRN,2
60,Fulton,SHARED2FREE,654
60,Fulton,SHARED3FREE,386
60,Fulton,TOTAL,2924
60,Fulton,WALK,116
60,Fulton,WALK_ALLTRN,14
61,Fulton,BIKE,77
61,Fulton,DRIVEALONEFREE,10120
61,Fulton,KNR_ALLTRN,10
61,Fulton,KNR_PRMTRN,3
61,Fulton,PNR_ALLTRN,1
61,Fulton,PNR_PRMTRN,10
61,Fulton,SCHOOL_BUS,372
61,Fulton,SHARED2FREE,2590
61,Fulton,SHARED3FREE,1527
61,Fulton,TOTAL,15377
61,Fulton,WALK,637
61,Fulton,WALK_ALLTRN,30
62,Fulton,BIKE,23
62,Fulton,DRIVEALONEFREE,2248
62,Fulton,KNR_ALLTRN,5
62,Fulton,KNR_PRMTRN,2
62,Fulton,PNR_ALLTRN,2
62,Fulton,PNR_PRMTRN,11
62,Fulton,SCHOOL_BUS,133
62,Fulton,SHARED2FREE,851
62,Fulton,SHARED3FREE,464
62,Fulton,TOTAL,3974
62,Fulton,WALK,189
62,Fulton,WALK_ALLTRN,46
63,Fulton,BIKE,26
63,Fulton,DRIVEALONEFREE,2222
63,Fulton,KNR_ALLTRN,16
63,Fulton,KNR_PRMTRN,3
63,Fulton,PNR_ALLTRN,2
63,Fulton,PNR_PRMTRN,5
63,Fulton,SCHOOL_BUS,72
63,Fulton,SHARED2FREE,440
63,Fulton,SHARED3FREE,250
63,Fulton,TOTAL,3225
63,Fulton,WALK,165
63,Fulton,WALK_ALLTRN,24
64,Fulton,BIKE,6
64,Fulton,DRIVEALONEFREE,986
64,Fulton,PNR_ALLTRN,1
64,Fulton,SCHOOL_BUS,3
64,Fulton,SHARED2FREE,346
64,Fulton,SHARED3FREE,210
64,Fulton,TOTAL,1633
64,Fulton,WALK,74
64,Fulton,WALK_ALLTRN,7
65,Fulton,BIKE,5
65,Fulton,DRIVEALONEFREE,353
65,Fulton,DRIVEALONEPAY,1
65,Fulton,PNR_ALLTRN,2
65,Fulton,SCHOOL_BUS,2
65,Fulton,SHARED2FREE,118
65,Fulton,SHARED3FREE,68
65,Fulton,TOTAL,568
65,Fulton,WALK,16
65,Fulton,WALK_ALLTRN,3
66,Fulton,BIKE,7
66,Fulton,DRIVEALONEFREE,1018
66,Fulton,KNR_ALLTRN,3
66,Fulton,PNR_ALLTRN,1
66,Fulton,SCHOOL_BUS,1
66,Fulton,SHARED2FREE,369
66,Fulton,SHARED3FREE,212
66,Fulton,TOTAL,1679
66,Fulton,WALK,57
66,Fulton,WALK_ALLTRN,11
67,Fulton,BIKE,18
67,Fulton,DRIVEALONEFREE,2311
67,Fulton,KNR_ALLTRN,16
67,Fulton,PNR_ALLTRN,4
67,Fulton,SCHOOL_BUS,1
67,Fulton,SHARED2FREE,936
67,Fulton,SHARED3FREE,566
67,Fulton,TOTAL,4055
67,Fulton,WALK,153
67,Fulton,WALK_ALLTRN,50
68,Fulton,BIKE,39
68,Fulton,DRIVEALONEFREE,4561
68,Fulton,KNR_ALLTRN,35
68,Fulton,KNR_PRMTRN,1
68,Fulton,PNR_ALLTRN,10
68,Fulton,PNR_PRMTRN,4
68,Fulton,SCHOOL_BUS,50
68,Fulton,SHARED2FREE,1687
68,Fulton,SHARED3FREE,1047
68,Fulton,TOTAL,7895
68,Fulton,WALK,342
68,Fulton,WALK_ALLTRN,119
69,Fulton,BIKE,86
69,Fulton,DRIVEALONEFREE,11022
69,Fulton,KNR_ALLTRN,75
69,Fulton,PNR_ALLTRN,15
69,Fulton,SCHOOL_BUS,1
69,Fulton,SHARED2FREE,3619
69,Fulton,SHARED3FREE,2123
69,Fulton,TOTAL,17801
69,Fulton,WALK,674
69,Fulton,WALK_ALLTRN,186
70,Fulton,BIKE,40
70,Fulton,DRIVEALONEFREE,4712
70,Fulton,KNR_ALLTRN,47
70,Fulton,KNR_PRMTRN,8
70,Fulton,PNR_ALLTRN,6
70,Fulton,PNR_PRMTRN,7
70,Fulton,SCHOOL_BUS,30
70,Fulton,SHARED2FREE,1289
70,Fulton,SHARED3FREE,798
70,Fulton,TOTAL,7184
70,Fulton,WALK,192
70,Fulton,WALK_ALLTRN,50
70,Fulton,WALK_PRMTRN,5
71,Fulton,BIKE,28
71,Fulton,DRIVEALONEFREE,4779
71,Fulton,KNR_ALLTRN,10
71,Fulton,KNR_PRMTRN,1
71,Fulton,PNR_ALLTRN,5
71,Fulton,PNR_PRMTRN,20
71,Fulton,SCHOOL_BUS,67
71,Fulton,SHARED2FREE,1279
71,Fulton,SHARED3FREE,693
71,Fulton,TOTAL,7383
71,Fulton,WALK,452
71,Fulton,WALK_ALLTRN,49
72,Fulton,BIKE,2
72,Fulton,DRIVEALONEFREE,454
72,Fulton,KNR_ALLTRN,2
72,Fulton,KNR_PRMTRN,2
72,Fulton,PNR_PRMTRN,3
72,Fulton,SCHOOL_BUS,4
72,Fulton,SHARED2FREE,114
72,Fulton,SHARED3FREE,51
72,Fulton,TOTAL,657
72,Fulton,WALK,21
72,Fulton,WALK_ALLTRN,3
72,Fulton,WALK_PRMTRN,1
73,Fulton,BIKE,25
73,Fulton,DRIVEALONEFREE,1678
73,Fulton,KNR_ALLTRN,7
73,Fulton,KNR_PRMTRN,6
73,Fulton,PNR_ALLTRN,1
73,Fulton,PNR_PRMTRN,12
73,Fulton,SCHOOL_BUS,126
73,Fulton,SHARED2FREE,696
73,Fulton,SHARED3FREE,351
73,Fulton,TOTAL,3074
73,Fulton,WALK,144
73,Fulton,WALK_ALLTRN,28
74,Fulton,BIKE,13
74,Fulton,DRIVEALONEFREE,1557
74,Fulton,KNR_ALLTRN,10
74,Fulton,PNR_ALLTRN,1
74,Fulton,SHARED2FREE,365
74,Fulton,SHARED3FREE,194
74,Fulton,TOTAL,2234
74,Fulton,WALK,72
74,Fulton,WALK_ALLTRN,22
75,Fulton,BIKE,42
75,Fulton,DRIVEALONEFREE,2913
75,Fulton,KNR_ALLTRN,12
75,Fulton,KNR_PRMTRN,11
75,Fulton,PNR_ALLTRN,2
75,Fulton,PNR_PRMTRN,17
75,Fulton,SCHOOL_BUS,290
75,Fulton,SHARED2FREE,1408
75,Fulton,SHARED3FREE,910
75,Fulton,TOTAL,5909
75,Fulton,WALK,269
75,Fulton,WALK_ALLTRN,35
76,Fulton,BIKE,26
76,Fulton,DRIVEALONEFREE,3804
76,Fulton,KNR_ALLTRN,5
76,Fulton,KNR_PRMTRN,11
76,Fulton,SHARED2FREE,1047
76,Fulton,SHARED3FREE,636
76,Fulton,TOTAL,5754
76,Fulton,WALK,197
