ORIG,DEST,WRKSOV,WRKHOV,WRKTRN,NWKSOV,NWKHOV,NWKTRN,ALLSOV,ALLHOV,ALLTRN,WRKALL,NWKALL,ALLALL
      1.00,     36.00,    461.00,     70.00,      2.00,     87.00,    195.00,      1.00,    548.00,    265.00,      3.00,    533.00,    283.00,    816.00
      1.00,     41.00,   4493.00,    825.00,    160.00,   1524.00,   3567.00,    128.00,   6017.00,   4392.00,    288.00,   5478.00,   5219.00,  10697.00
      1.00,     43.00,   1068.00,    202.00,     50.00,    230.00,    719.00,     17.00,   1298.00,    921.00,     67.00,   1320.00,    966.00,   2286.00
      1.00,     44.00,   1345.00,    259.00,     28.00,    348.00,    896.00,     19.00,   1693.00,   1155.00,     47.00,   1632.00,   1263.00,   2895.00
      1.00,     45.00,    109.00,     20.00,     24.00,     22.00,     29.00,      2.00,    131.00,     49.00,     26.00,    153.00,     53.00,    206.00
      1.00,     46.00,    130.00,     19.00,     18.00,     26.00,     42.00,      3.00,    156.00,     61.00,     21.00,    167.00,     71.00,    238.00
      1.00,     47.00,    303.00,     67.00,     31.00,     56.00,    157.00,      6.00,    359.00,    224.00,     37.00,    401.00,    219.00,    620.00
      1.00,     48.00,    319.00,     60.00,     17.00,     60.00,    147.00,      5.00,    379.00,    207.00,     22.00,    396.00,    212.00,    608.00
      1.00,     49.00,    254.00,     58.00,     13.00,     44.00,     75.00,         0,    298.00,    133.00,     13.00,    325.00,    119.00,    444.00
      1.00,     51.00,     54.00,     10.00,      1.00,     14.00,     66.00,         0,     68.00,     76.00,      1.00,     65.00,     80.00,    145.00
      1.00,     52.00,    127.00,     30.00,      3.00,     25.00,     28.00,      1.00,    152.00,     58.00,      4.00,    160.00,     54.00,    214.00
      1.00,     61.00,     15.00,      4.00,      1.00,     11.00,      4.00,      1.00,     26.00,      8.00,      2.00,     20.00,     16.00,     36.00
      1.00,     62.00,     31.00,      9.00,         0,     10.00,     36.00,         0,     41.00,     45.00,         0,     40.00,     46.00,     86.00
      1.00,     71.00,   5068.00,    993.00,      1.00,   2236.00,   6058.00,     10.00,   7304.00,   7051.00,     11.00,   6062.00,   8304.00,  14366.00
      1.00,     72.00,   9045.00,   1755.00,     14.00,   7863.00,  18135.00,     48.00,  16908.00,  19890.00,     62.00,  10814.00,  26046.00,  36860.00
      1.00,     73.00,    820.00,    154.00,      2.00,    136.00,    283.00,      3.00,    956.00,    437.00,      5.00,    976.00,    422.00,   1398.00
      1.00,     74.00,   7031.00,   1434.00,     34.00,   4163.00,  10396.00,     61.00,  11194.00,  11830.00,     95.00,   8499.00,  14620.00,  23119.00
      1.00,     75.00,    849.00,    180.00,      3.00,    328.00,    707.00,      4.00,   1177.00,    887.00,      7.00,   1032.00,   1039.00,   2071.00
      1.00,     76.00,    878.00,    149.00,      1.00,    196.00,    479.00,     11.00,   1074.00,    628.00,     12.00,   1028.00,    686.00,   1714.00
      1.00,     81.00,     81.00,     18.00,      1.00,     21.00,     32.00,      1.00,    102.00,     50.00,      2.00,    100.00,     54.00,    154.00
      1.00,     82.00,     35.00,     11.00,         0,     12.00,     19.00,         0,     47.00,     30.00,         0,     46.00,     31.00,     77.00
      1.00,     83.00,     35.00,     16.00,         0,      9.00,      9.00,         0,     44.00,     25.00,         0,     51.00,     18.00,     69.00
      1.00,     91.00,     61.00,     10.00,      1.00,      7.00,     10.00,         0,     68.00,     20.00,      1.00,     72.00,     17.00,     89.00
      1.00,     92.00,     87.00,     15.00,         0,     25.00,     26.00,         0,    112.00,     41.00,         0,    102.00,     51.00,    153.00
      1.00,    101.00,    321.00,     44.00,         0,     47.00,     66.00,         0,    368.00,    110.00,         0,    365.00,    113.00,    478.00
      1.00,    102.00,    164.00,     31.00,         0,     41.00,     81.00,         0,    205.00,    112.00,         0,    195.00,    122.00,    317.00
      1.00,    111.00,     41.00,      6.00,         0,     14.00,     36.00,         0,     55.00,     42.00,         0,     47.00,     50.00,     97.00
      1.00,    112.00,     83.00,     15.00,         0,     31.00,     65.00,         0,    114.00,     80.00,         0,     98.00,     96.00,    194.00
      1.00,    113.00,     51.00,     11.00,         0,     28.00,     65.00,         0,     79.00,     76.00,         0,     62.00,     93.00,    155.00
      1.00,    114.00,    216.00,     38.00,         0,     52.00,    114.00,      1.00,    268.00,    152.00,      1.00,    254.00,    167.00,    421.00
      1.00,    121.00,     10.00,      3.00,         0,      4.00,      1.00,         0,     14.00,      4.00,         0,     13.00,      5.00,     18.00
      1.00,    122.00,         0,         0,         0,         0,      4.00,         0,         0,      4.00,         0,         0,      4.00,      4.00
      1.00,    123.00,      5.00,         0,         0,      1.00,      1.00,         0,      6.00,      1.00,         0,      5.00,      2.00,      7.00
      1.00,    124.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
      1.00,    131.00,      2.00,         0,         0,      2.00,         0,         0,      4.00,         0,         0,      2.00,      2.00,      4.00
      1.00,    132.00,     25.00,      3.00,         0,      8.00,      6.00,         0,     33.00,      9.00,         0,     28.00,     14.00,     42.00
      1.00,    133.00,      1.00,         0,         0,         0,         0,         0,      1.00,         0,         0,      1.00,         0,      1.00
      1.00,    134.00,      5.00,         0,         0,      1.00,      1.00,         0,      6.00,      1.00,         0,      5.00,      2.00,      7.00
      1.00,    141.00,   2448.00,    443.00,      2.00,    499.00,   1397.00,      1.00,   2947.00,   1840.00,      3.00,   2893.00,   1897.00,   4790.00
      1.00,    142.00,   9617.00,   1723.00,     16.00,   4230.00,  11282.00,     30.00,  13847.00,  13005.00,     46.00,  11356.00,  15542.00,  26898.00
      1.00,    143.00,  13898.00,   2604.00,     41.00,  14877.00,  30483.00,     82.00,  28775.00,  33087.00,    123.00,  16543.00,  45442.00,  61985.00
      1.00,    151.00,    239.00,     34.00,         0,     59.00,    163.00,         0,    298.00,    197.00,         0,    273.00,    222.00,    495.00
      1.00,    152.00,    696.00,    152.00,         0,    102.00,    254.00,         0,    798.00,    406.00,         0,    848.00,    356.00,   1204.00
      1.00,    153.00,    836.00,    141.00,         0,    159.00,    358.00,         0,    995.00,    499.00,         0,    977.00,    517.00,   1494.00
      1.00,    163.00,     82.00,     17.00,         0,     18.00,     22.00,         0,    100.00,     39.00,         0,     99.00,     40.00,    139.00
      1.00,    164.00,      8.00,         0,         0,      2.00,      5.00,         0,     10.00,      5.00,         0,      8.00,      7.00,     15.00
      1.00,    171.00,    118.00,     23.00,         0,     28.00,     56.00,         0,    146.00,     79.00,         0,    141.00,     84.00,    225.00
      1.00,    172.00,     19.00,      5.00,         0,      9.00,      9.00,         0,     28.00,     14.00,         0,     24.00,     18.00,     42.00
      1.00,    173.00,    236.00,     40.00,         0,     43.00,    105.00,         0,    279.00,    145.00,         0,    276.00,    148.00,    424.00
      1.00,    181.00,      6.00,         0,         0,         0,      1.00,         0,      6.00,      1.00,         0,      6.00,      1.00,      7.00
      1.00,    182.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
      1.00,    191.00,    191.00,     26.00,         0,     34.00,     99.00,         0,    225.00,    125.00,         0,    217.00,    133.00,    350.00
      1.00,    192.00,     96.00,     16.00,         0,     31.00,     36.00,         0,    127.00,     52.00,         0,    112.00,     67.00,    179.00
      2.00,      1.00,  17552.00,   3399.00,    179.00,  21036.00,  45646.00,    305.00,  38588.00,  49045.00,    484.00,  21130.00,  66987.00,  88117.00
      2.00,      2.00,  27313.00,   5040.00,    197.00,  53793.00, 104004.00,    344.00,  81106.00, 109044.00,    541.00,  32550.00, 158141.00, 190691.00
      2.00,      3.00,   7326.00,   1294.00,    226.00,   5975.00,  13352.00,    258.00,  13301.00,  14646.00,    484.00,   8846.00,  19585.00,  28431.00
      2.00,      4.00,   2318.00,    382.00,    279.00,    457.00,   1406.00,     59.00,   2775.00,   1788.00,    338.00,   2979.00,   1922.00,   4901.00
      2.00,      5.00,    315.00,     63.00,     30.00,     51.00,    130.00,      4.00,    366.00,    193.00,     34.00,    408.00,    185.00,    593.00
      2.00,      6.00,   1173.00,    234.00,    279.00,    224.00,    690.00,    120.00,   1397.00,    924.00,    399.00,   1686.00,   1034.00,   2720.00
      2.00,      7.00,    212.00,     43.00,     23.00,     60.00,    158.00,     13.00,    272.00,    201.00,     36.00,    278.00,    231.00,    509.00
      2.00,      8.00,    772.00,    176.00,    655.00,    104.00,    306.00,    141.00,    876.00,    482.00,    796.00,   1603.00,    551.00,   2154.00
      2.00,      9.00,    197.00,     53.00,     16.00,     34.00,     64.00,     10.00,    231.00,    117.00,     26.00,    266.00,    108.00,    374.00
      2.00,     10.00,     69.00,      9.00,         0,     21.00,     31.00,         0,     90.00,     40.00,         0,     78.00,     52.00,    130.00
      2.00,     11.00,    219.00,     57.00,     22.00,     24.00,     53.00,      6.00,    243.00,    110.00,     28.00,    298.00,     83.00,    381.00
      2.00,     12.00,     70.00,     15.00,      6.00,     13.00,     32.00,         0,     83.00,     47.00,      6.00,     91.00,     45.00,    136.00
      2.00,     15.00,    158.00,     30.00,         0,     42.00,    132.00,         0,    200.00,    162.00,         0,    188.00,    174.00,    362.00
      2.00,     16.00,     88.00,     21.00,         0,     33.00,     92.00,         0,    121.00,    113.00,         0,    109.00,    125.00,    234.00
      2.00,     17.00,   1892.00,    348.00,      2.00,    939.00,   2670.00,      1.00,   2831.00,   3018.00,      3.00,   2242.00,   3610.00,   5852.00
      2.00,     18.00,   2330.00,    432.00,      2.00,   1406.00,   3596.00,      4.00,   3736.00,   4028.00,      6.00,   2764.00,   5006.00,   7770.00
      2.00,     21.00,     77.00,     15.00,     43.00,      6.00,      9.00,         0,     83.00,     24.00,     43.00,    135.00,     15.00,    150.00
      2.00,     22.00,    119.00,     32.00,      1.00,     22.00,     73.00,         0,    141.00,    105.00,      1.00,    152.00,     95.00,    247.00
      2.00,     23.00,     61.00,     21.00,      2.00,     19.00,     35.00,         0,     80.00,     56.00,      2.00,     84.00,     54.00,    138.00
      2.00,     24.00,     54.00,     11.00,      1.00,      9.00,     26.00,         0,     63.00,     37.00,      1.00,     66.00,     35.00,    101.00
      2.00,     31.00,   1261.00,    262.00,      2.00,    453.00,   1094.00,     27.00,   1714.00,   1356.00,     29.00,   1525.00,   1574.00,   3099.00
      2.00,     32.00,   6063.00,   1095.00,      8.00,   6395.00,  15794.00,     12.00,  12458.00,  16889.00,     20.00,   7166.00,  22201.00,  29367.00
      2.00,     33.00,    209.00,     41.00,      1.00,     57.00,     80.00,         0,    266.00,    121.00,      1.00,    251.00,    137.00,    388.00
      2.00,     34.00,    827.00,    153.00,      4.00,    393.00,    846.00,     29.00,   1220.00,    999.00,     33.00,    984.00,   1268.00,   2252.00
      2.00,     35.00,   1777.00,    307.00,     20.00,    496.00,   1155.00,     17.00,   2273.00,   1462.00,     37.00,   2104.00,   1668.00,   3772.00
      2.00,     36.00,    273.00,     54.00,      2.00,    102.00,    207.00,      2.00,    375.00,    261.00,      4.00,    329.00,    311.00,    640.00
      2.00,     41.00,   3894.00,    699.00,    115.00,   2305.00,   6340.00,     48.00,   6199.00,   7039.00,    163.00,   4708.00,   8693.00,  13401.00
      2.00,     43.00,    847.00,    153.00,     42.00,    224.00,    568.00,     28.00,   1071.00,    721.00,     70.00,   1042.00,    820.00,   1862.00
      2.00,     44.00,   1012.00,    203.00,      7.00,    453.00,   1052.00,     12.00,   1465.00,   1255.00,     19.00,   1222.00,   1517.00,   2739.00
      2.00,     45.00,     99.00,     11.00,      5.00,     20.00,     86.00,      1.00,    119.00,     97.00,      6.00,    115.00,    107.00,    222.00
      2.00,     46.00,    100.00,     15.00,     13.00,     20.00,     29.00,      8.00,    120.00,     44.00,     21.00,    128.00,     57.00,    185.00
      2.00,     47.00,    192.00,     44.00,     11.00,     36.00,     87.00,      2.00,    228.00,    131.00,     13.00,    247.00,    125.00,    372.00
      2.00,     48.00,    205.00,     29.00,      6.00,     54.00,    118.00,      2.00,    259.00,    147.00,      8.00,    240.00,    174.00,    414.00
      2.00,     49.00,    155.00,     22.00,      3.00,     34.00,     49.00,      1.00,    189.00,     71.00,      4.00,    180.00,     84.00,    264.00
      2.00,     51.00,     44.00,      5.00,         0,      7.00,     24.00,         0,     51.00,     29.00,         0,     49.00,     31.00,     80.00
      2.00,     52.00,     78.00,     22.00,      1.00,     20.00,     29.00,         0,     98.00,     51.00,      1.00,    101.00,     49.00,    150.00
      2.00,     61.00,     16.00,      5.00,         0,      6.00,     19.00,         0,     22.00,     24.00,         0,     21.00,     25.00,     46.00
      2.00,     62.00,     24.00,      4.00,         0,      5.00,     30.00,         0,     29.00,     34.00,         0,     28.00,     35.00,     63.00
      2.00,     71.00,    990.00,    186.00,         0,    270.00,    674.00,      2.00,   1260.00,    860.00,      2.00,   1176.00,    946.00,   2122.00
      2.00,     72.00,   2307.00,    431.00,      1.00,   1099.00,   2818.00,      6.00,   3406.00,   3249.00,      7.00,   2739.00,   3923.00,   6662.00
      2.00,     73.00,    276.00,     43.00,         0,     62.00,    116.00,         0,    338.00,    159.00,         0,    319.00,    178.00,    497.00
      2.00,     74.00,   5065.00,    939.00,     22.00,   3989.00,   9587.00,     16.00,   9054.00,  10526.00,     38.00,   6026.00,  13592.00,  19618.00
      2.00,     75.00,    454.00,     76.00,      1.00,    209.00,    569.00,      2.00,    663.00,    645.00,      3.00,    531.00,    780.00,   1311.00
      2.00,     76.00,    282.00,     66.00,         0,     80.00,    133.00,      2.00,    362.00,    199.00,      2.00,    348.00,    215.00,    563.00
      2.00,     81.00,     50.00,     16.00,         0,     11.00,     19.00,         0,     61.00,     35.00,         0,     66.00,     30.00,     96.00
      2.00,     82.00,     25.00,      2.00,         0,      7.00,     34.00,         0,     32.00,     36.00,         0,     27.00,     41.00,     68.00
      2.00,     83.00,     34.00,      3.00,      1.00,      9.00,     20.00,         0,     43.00,     23.00,      1.00,     38.00,     29.00,     67.00
      2.00,     91.00,     33.00,      6.00,         0,      9.00,     11.00,         0,     42.00,     17.00,         0,     39.00,     20.00,     59.00
      2.00,     92.00,     53.00,      8.00,      1.00,     14.00,     75.00,         0,     67.00,     83.00,      1.00,     62.00,     89.00,    151.00
      2.00,    101.00,     67.00,     14.00,         0,     15.00,     49.00,         0,     82.00,     63.00,         0,     81.00,     64.00,    145.00
      2.00,    102.00,     75.00,      9.00,         0,     12.00,     30.00,         0,     87.00,     39.00,         0,     84.00,     42.00,    126.00
      2.00,    111.00,     24.00,      6.00,         0,     10.00,     13.00,         0,     34.00,     19.00,         0,     30.00,     23.00,     53.00
      2.00,    112.00,     26.00,      5.00,         0,     22.00,     34.00,         0,     48.00,     39.00,         0,     31.00,     56.00,     87.00
      2.00,    113.00,     47.00,      9.00,         0,     24.00,     41.00,         0,     71.00,     50.00,         0,     56.00,     65.00,    121.00
      2.00,    114.00,    164.00,     32.00,      1.00,     42.00,    154.00,         0,    206.00,    186.00,      1.00,    197.00,    196.00,    393.00
      2.00,    121.00,     18.00,      3.00,         0,         0,      7.00,         0,     18.00,     10.00,         0,     21.00,      7.00,     28.00
      2.00,    122.00,      1.00,         0,         0,         0,         0,         0,      1.00,         0,         0,      1.00,         0,      1.00
      2.00,    123.00,         0,      1.00,         0,         0,      5.00,         0,         0,      6.00,         0,      1.00,      5.00,      6.00
      2.00,    124.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
      2.00,    131.00,      3.00,      1.00,         0,         0,         0,         0,      3.00,      1.00,         0,      4.00,         0,      4.00
      2.00,    132.00,      9.00,      5.00,         0,      6.00,      2.00,         0,     15.00,      7.00,         0,     14.00,      8.00,     22.00
      2.00,    133.00,         0,         0,         0,      1.00,         0,         0,      1.00,         0,         0,         0,      1.00,      1.00
      2.00,    134.00,      2.00,         0,         0,      1.00,      1.00,         0,      3.00,      1.00,         0,      2.00,      2.00,      4.00
      2.00,    141.00,    603.00,     92.00,         0,    137.00,    325.00,      1.00,    740.00,    417.00,      1.00,    695.00,    463.00,   1158.00
      2.00,    142.00,   1955.00,    404.00,      1.00,    530.00,   1706.00,      3.00,   2485.00,   2110.00,      4.00,   2360.00,   2239.00,   4599.00
      2.00,    143.00,   1965.00,    377.00,      1.00,    982.00,   2896.00,      9.00,   2947.00,   3273.00,     10.00,   2343.00,   3887.00,   6230.00
      2.00,    151.00,     64.00,      7.00,         0,     19.00,     55.00,         0,     83.00,     62.00,         0,     71.00,     74.00,    145.00
      2.00,    152.00,    152.00,     34.00,         0,     37.00,     41.00,         0,    189.00,     75.00,         0,    186.00,     78.00,    264.00
      2.00,    153.00,    178.00,     26.00,         0,     36.00,     97.00,         0,    214.00,    123.00,         0,    204.00,    133.00,    337.00
      2.00,    163.00,     41.00,      5.00,         0,     16.00,     37.00,         0,     57.00,     42.00,         0,     46.00,     53.00,     99.00
      2.00,    164.00,      3.00,         0,         0,      1.00,         0,         0,      4.00,         0,         0,      3.00,      1.00,      4.00
      2.00,    171.00,    100.00,     22.00,         0,     19.00,     38.00,         0,    119.00,     60.00,         0,    122.00,     57.00,    179.00
      2.00,    172.00,     29.00,      2.00,         0,      8.00,     18.00,         0,     37.00,     20.00,         0,     31.00,     26.00,     57.00
      2.00,    173.00,    189.00,     39.00,         0,     32.00,     73.00,         0,    221.00,    112.00,         0,    228.00,    105.00,    333.00
      2.00,    181.00,      6.00,      2.00,         0,      2.00,      1.00,         0,      8.00,      3.00,         0,      8.00,      3.00,     11.00
      2.00,    182.00,      2.00,         0,         0,      2.00,      5.00,         0,      4.00,      5.00,         0,      2.00,      7.00,      9.00
      2.00,    191.00,     74.00,     14.00,      1.00,     18.00,     69.00,         0,     92.00,     83.00,      1.00,     89.00,     87.00,    176.00
      2.00,    192.00,     33.00,      3.00,         0,      5.00,     17.00,         0,     38.00,     20.00,         0,     36.00,     22.00,     58.00
      3.00,      1.00,   7313.00,   1229.00,    311.00,   2814.00,   5997.00,    178.00,  10127.00,   7226.00,    489.00,   8853.00,   8989.00,  17842.00
      3.00,      2.00,   7779.00,   1289.00,    236.00,   5962.00,  13371.00,    264.00,  13741.00,  14660.00,    500.00,   9304.00,  19597.00,  28901.00
      3.00,      3.00,  44794.00,   7244.00,   1356.00,  74599.00,  89690.00,   1444.00, 119393.00,  96934.00,   2800.00,  53394.00, 165733.00, 219127.00
      3.00,      4.00,  10622.00,   1617.00,   1010.00,   7519.00,  11917.00,    530.00,  18141.00,  13534.00,   1540.00,  13249.00,  19966.00,  33215.00
      3.00,      5.00,   1618.00,    277.00,    328.00,    511.00,    821.00,     53.00,   2129.00,   1098.00,    381.00,   2223.00,   1385.00,   3608.00
      3.00,      6.00,   4679.00,    769.00,   1378.00,   1374.00,   2185.00,    373.00,   6053.00,   2954.00,   1751.00,   6826.00,   3932.00,  10758.00
      3.00,      7.00,   1378.00,    260.00,    437.00,    237.00,    558.00,     72.00,   1615.00,    818.00,    509.00,   2075.00,    867.00,   2942.00
      3.00,      8.00,   2579.00,    463.00,   1994.00,    491.00,   1079.00,    375.00,   3070.00,   1542.00,   2369.00,   5036.00,   1945.00,   6981.00
      3.00,      9.00,    990.00,    266.00,    407.00,    196.00,    406.00,     75.00,   1186.00,    672.00,    482.00,   1663.00,    677.00,   2340.00
      3.00,     10.00,    423.00,     66.00,     47.00,     84.00,    110.00,      6.00,    507.00,    176.00,     53.00,    536.00,    200.00,    736.00
      3.00,     11.00,    795.00,    197.00,    280.00,     86.00,    188.00,     24.00,    881.00,    385.00,    304.00,   1272.00,    298.00,   1570.00
      3.00,     12.00,    532.00,    118.00,     99.00,     55.00,    149.00,      7.00,    587.00,    267.00,    106.00,    749.00,    211.00,    960.00
      3.00,     15.00,    150.00,     18.00,         0,     36.00,    142.00,      1.00,    186.00,    160.00,      1.00,    168.00,    179.00,    347.00
      3.00,     16.00,     74.00,     15.00,         0,     20.00,     21.00,         0,     94.00,     36.00,         0,     89.00,     41.00,    130.00
      3.00,     17.00,   1231.00,    189.00,      2.00,    287.00,    751.00,     11.00,   1518.00,    940.00,     13.00,   1422.00,   1049.00,   2471.00
      3.00,     18.00,   1845.00,    281.00,     19.00,    363.00,    896.00,      8.00,   2208.00,   1177.00,     27.00,   2145.00,   1267.00,   3412.00
      3.00,     21.00,    257.00,     70.00,    143.00,     14.00,     19.00,      4.00,    271.00,     89.00,    147.00,    470.00,     37.00,    507.00
      3.00,     22.00,    533.00,    159.00,     72.00,     68.00,     84.00,     14.00,    601.00,    243.00,     86.00,    764.00,    166.00,    930.00
      3.00,     23.00,    386.00,    122.00,     94.00,     40.00,    160.00,      9.00,    426.00,    282.00,    103.00,    602.00,    209.00,    811.00
      3.00,     24.00,    322.00,     88.00,     29.00,     36.00,     97.00,      5.00,    358.00,    185.00,     34.00,    439.00,    138.00,    577.00
      3.00,     31.00,   2666.00,    437.00,     34.00,    472.00,    921.00,     20.00,   3138.00,   1358.00,     54.00,   3137.00,   1413.00,   4550.00
      3.00,     32.00,   7572.00,   1345.00,     79.00,   5560.00,  12042.00,     70.00,  13132.00,  13387.00,    149.00,   8996.00,  17672.00,  26668.00
      3.00,     33.00,    874.00,    139.00,     14.00,    168.00,    338.00,      5.00,   1042.00,    477.00,     19.00,   1027.00,    511.00,   1538.00
      3.00,     34.00,   1779.00,    284.00,     23.00,    761.00,   1135.00,     28.00,   2540.00,   1419.00,     51.00,   2086.00,   1924.00,   4010.00
      3.00,     35.00,   8253.00,   1308.00,    132.00,   5976.00,   7984.00,    125.00,  14229.00,   9292.00,    257.00,   9693.00,  14085.00,  23778.00
      3.00,     36.00,   1931.00,    330.00,     60.00,    594.00,   1246.00,     16.00,   2525.00,   1576.00,     76.00,   2321.00,   1856.00,   4177.00
      3.00,     41.00,  19004.00,   3155.00,    708.00,  24823.00,  34170.00,    487.00,  43827.00,  37325.00,   1195.00,  22867.00,  59480.00,  82347.00
      3.00,     43.00,   3032.00,    499.00,    235.00,   1111.00,   1952.00,    103.00,   4143.00,   2451.00,    338.00,   3766.00,   3166.00,   6932.00
      3.00,     44.00,   3791.00,    677.00,    218.00,   1417.00,   2521.00,     68.00,   5208.00,   3198.00,    286.00,   4686.00,   4006.00,   8692.00
      3.00,     45.00,    489.00,     84.00,    146.00,     98.00,    117.00,     43.00,    587.00,    201.00,    189.00,    719.00,    258.00,    977.00
      3.00,     46.00,    483.00,     74.00,    103.00,    118.00,     99.00,     28.00,    601.00,    173.00,    131.00,    660.00,    245.00,    905.00
      3.00,     47.00,   1087.00,    237.00,    272.00,    149.00,    250.00,     41.00,   1236.00,    487.00,    313.00,   1596.00,    440.00,   2036.00
      3.00,     48.00,   1193.00,    240.00,    146.00,    164.00,    288.00,     34.00,   1357.00,    528.00,    180.00,   1579.00,    486.00,   2065.00
      3.00,     49.00,    921.00,    210.00,     87.00,    109.00,    157.00,     14.00,   1030.00,    367.00,    101.00,   1218.00,    280.00,   1498.00
      3.00,     51.00,    300.00,     59.00,      9.00,     45.00,    146.00,      3.00,    345.00,    205.00,     12.00,    368.00,    194.00,    562.00
      3.00,     52.00,    507.00,     86.00,     22.00,     90.00,    173.00,      4.00,    597.00,    259.00,     26.00,    615.00,    267.00,    882.00
      3.00,     61.00,     91.00,     20.00,     11.00,     23.00,     19.00,         0,    114.00,     39.00,     11.00,    122.00,     42.00,    164.00
      3.00,     62.00,    130.00,     32.00,      8.00,     26.00,     36.00,         0,    156.00,     68.00,      8.00,    170.00,     62.00,    232.00
      3.00,     71.00,   1557.00,    243.00,     25.00,    271.00,    370.00,     20.00,   1828.00,    613.00,     45.00,   1825.00,    661.00,   2486.00
      3.00,     72.00,   3188.00,    521.00,     59.00,    712.00,   1299.00,     60.00,   3900.00,   1820.00,    119.00,   3768.00,   2071.00,   5839.00
      3.00,     73.00,    540.00,    100.00,      3.00,     94.00,    192.00,      4.00,    634.00,    292.00,      7.00,    643.00,    290.00,    933.00
      3.00,     74.00,   5646.00,   1067.00,    118.00,   3645.00,   6709.00,    112.00,   9291.00,   7776.00,    230.00,   6831.00,  10466.00,  17297.00
