ORIG,DEST,WRKSOV,WRKHOV,WRKTRN,NWKSOV,NWKHOV,NWKTRN,ALLSOV,ALLHOV,ALLTRN,WRKALL,NWKALL,ALLALL
      1.00,     23.00,     74.00,     26.00,      2.00,     11.00,     23.00,      1.00,     85.00,     49.00,      3.00,    102.00,     35.00,    137.00
      1.00,     24.00,     88.00,     21.00,         0,     19.00,      7.00,      1.00,    107.00,     28.00,      1.00,    109.00,     27.00,    136.00
      1.00,     31.00,   1665.00,    299.00,      5.00,    467.00,    914.00,     30.00,   2132.00,   1213.00,     35.00,   1969.00,   1411.00,   3380.00
      1.00,     32.00,   5354.00,    996.00,      7.00,   3064.00,   9195.00,      8.00,   8418.00,  10191.00,     15.00,   6357.00,  12267.00,  18624.00
      1.00,     33.00,    268.00,     44.00,      1.00,     54.00,    128.00,         0,    322.00,    172.00,      1.00,    313.00,    182.00,    495.00
      1.00,     34.00,    909.00,    166.00,      2.00,    253.00,    610.00,     16.00,   1162.00,    776.00,     18.00,   1077.00,    879.00,   1956.00
      1.00,     35.00,   1826.00,    377.00,     25.00,    366.00,    649.00,      6.00,   2192.00,   1026.00,     31.00,   2228.00,   1021.00,   3249.00
      1.00,     36.00,    424.00,     78.00,      9.00,     87.00,    290.00,      1.00,    511.00,    368.00,     10.00,    511.00,    378.00,    889.00
      1.00,     41.00,   4450.00,    824.00,    174.00,   1495.00,   4015.00,     88.00,   5945.00,   4839.00,    262.00,   5448.00,   5598.00,  11046.00
      1.00,     43.00,   1136.00,    221.00,     39.00,    191.00,    633.00,     19.00,   1327.00,    854.00,     58.00,   1396.00,    843.00,   2239.00
      1.00,     44.00,   1451.00,    255.00,     37.00,    412.00,    914.00,     16.00,   1863.00,   1169.00,     53.00,   1743.00,   1342.00,   3085.00
      1.00,     45.00,    143.00,     17.00,     18.00,     19.00,     61.00,      7.00,    162.00,     78.00,     25.00,    178.00,     87.00,    265.00
      1.00,     46.00,    160.00,     20.00,     19.00,     35.00,     72.00,      5.00,    195.00,     92.00,     24.00,    199.00,    112.00,    311.00
      1.00,     47.00,    266.00,     56.00,     32.00,     56.00,    104.00,      1.00,    322.00,    160.00,     33.00,    354.00,    161.00,    515.00
      1.00,     48.00,    353.00,     60.00,     14.00,     44.00,    153.00,      3.00,    397.00,    213.00,     17.00,    427.00,    200.00,    627.00
      1.00,     49.00,    241.00,     54.00,     10.00,     40.00,     82.00,      2.00,    281.00,    136.00,     12.00,    305.00,    124.00,    429.00
      1.00,     51.00,     51.00,      7.00,      1.00,     13.00,     53.00,      1.00,     64.00,     60.00,      2.00,     59.00,     67.00,    126.00
      1.00,     52.00,    132.00,     30.00,      3.00,     26.00,     42.00,         0,    158.00,     72.00,      3.00,    165.00,     68.00,    233.00
      1.00,     61.00,     17.00,      8.00,      1.00,     10.00,     23.00,         0,     27.00,     31.00,      1.00,     26.00,     33.00,     59.00
      1.00,     62.00,     29.00,     10.00,      1.00,      6.00,     22.00,         0,     35.00,     32.00,      1.00,     40.00,     28.00,     68.00
      1.00,     71.00,   4839.00,    955.00,      3.00,   2132.00,   5858.00,     17.00,   6971.00,   6813.00,     20.00,   5797.00,   8007.00,  13804.00
      1.00,     72.00,   8706.00,   1748.00,     22.00,   7688.00,  18253.00,     42.00,  16394.00,  20001.00,     64.00,  10476.00,  25983.00,  36459.00
      1.00,     73.00,    830.00,    137.00,         0,    175.00,    365.00,      3.00,   1005.00,    502.00,      3.00,    967.00,    543.00,   1510.00
      1.00,     74.00,   6993.00,   1364.00,     22.00,   3998.00,  10453.00,     31.00,  10991.00,  11817.00,     53.00,   8379.00,  14482.00,  22861.00
      1.00,     75.00,    843.00,    145.00,      4.00,    340.00,    809.00,      3.00,   1183.00,    954.00,      7.00,    992.00,   1152.00,   2144.00
      1.00,     76.00,    876.00,    151.00,      2.00,    203.00,    416.00,      4.00,   1079.00,    567.00,      6.00,   1029.00,    623.00,   1652.00
      1.00,     81.00,     79.00,     17.00,         0,     22.00,     35.00,         0,    101.00,     52.00,         0,     96.00,     57.00,    153.00
      1.00,     82.00,     42.00,      9.00,         0,     11.00,     24.00,         0,     53.00,     33.00,         0,     51.00,     35.00,     86.00
      1.00,     83.00,     45.00,      5.00,         0,     16.00,     15.00,         0,     61.00,     20.00,         0,     50.00,     31.00,     81.00
      1.00,     91.00,     65.00,      4.00,         0,     12.00,     28.00,         0,     77.00,     32.00,         0,     69.00,     40.00,    109.00
      1.00,     92.00,    106.00,     17.00,      1.00,     26.00,     19.00,      2.00,    132.00,     36.00,      3.00,    124.00,     47.00,    171.00
      1.00,    101.00,    243.00,     47.00,         0,     44.00,     67.00,      1.00,    287.00,    114.00,      1.00,    290.00,    112.00,    402.00
      1.00,    102.00,    179.00,     25.00,         0,     32.00,     45.00,         0,    211.00,     70.00,         0,    204.00,     77.00,    281.00
      1.00,    111.00,     41.00,      6.00,         0,      9.00,     32.00,         0,     50.00,     38.00,         0,     47.00,     41.00,     88.00
      1.00,    112.00,     68.00,     16.00,         0,     30.00,     56.00,         0,     98.00,     72.00,         0,     84.00,     86.00,    170.00
      1.00,    113.00,     60.00,     13.00,         0,     24.00,     53.00,         0,     84.00,     66.00,         0,     73.00,     77.00,    150.00
      1.00,    114.00,    237.00,     44.00,         0,     61.00,    109.00,         0,    298.00,    153.00,         0,    281.00,    170.00,    451.00
      1.00,    121.00,      9.00,      2.00,         0,      6.00,      8.00,         0,     15.00,     10.00,         0,     11.00,     14.00,     25.00
      1.00,    122.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
      1.00,    123.00,      7.00,         0,         0,      3.00,      1.00,         0,     10.00,      1.00,         0,      7.00,      4.00,     11.00
      1.00,    124.00,      1.00,         0,         0,         0,         0,         0,      1.00,         0,         0,      1.00,         0,      1.00
      1.00,    131.00,      4.00,      1.00,      1.00,         0,         0,         0,      4.00,      1.00,      1.00,      6.00,         0,      6.00
      1.00,    132.00,     15.00,      1.00,         0,      2.00,     22.00,         0,     17.00,     23.00,         0,     16.00,     24.00,     40.00
      1.00,    133.00,      1.00,         0,         0,         0,         0,         0,      1.00,         0,         0,      1.00,         0,      1.00
      1.00,    134.00,      1.00,      1.00,         0,         0,      1.00,         0,      1.00,      2.00,         0,      2.00,      1.00,      3.00
      1.00,    141.00,   2039.00,    333.00,         0,    424.00,   1261.00,         0,   2463.00,   1594.00,         0,   2372.00,   1685.00,   4057.00
      1.00,    142.00,   8619.00,   1522.00,     12.00,   3785.00,  11469.00,     19.00,  12404.00,  12991.00,     31.00,  10153.00,  15273.00,  25426.00
      1.00,    143.00,  13061.00,   2595.00,     42.00,  13750.00,  29335.00,     73.00,  26811.00,  31930.00,    115.00,  15698.00,  43158.00,  58856.00
      1.00,    151.00,    242.00,     50.00,         0,     45.00,    125.00,         0,    287.00,    175.00,         0,    292.00,    170.00,    462.00
      1.00,    152.00,    621.00,    131.00,         0,     95.00,    238.00,         0,    716.00,    369.00,         0,    752.00,    333.00,   1085.00
      1.00,    153.00,    760.00,    128.00,      1.00,    152.00,    286.00,         0,    912.00,    414.00,      1.00,    889.00,    438.00,   1327.00
      1.00,    163.00,     99.00,     20.00,      1.00,      9.00,     51.00,      1.00,    108.00,     71.00,      2.00,    120.00,     61.00,    181.00
      1.00,    164.00,      4.00,      1.00,         0,      2.00,      3.00,         0,      6.00,      4.00,         0,      5.00,      5.00,     10.00
      1.00,    171.00,    133.00,     25.00,         0,     22.00,     62.00,         0,    155.00,     87.00,         0,    158.00,     84.00,    242.00
      1.00,    172.00,     19.00,      5.00,         0,      4.00,      6.00,         0,     23.00,     11.00,         0,     24.00,     10.00,     34.00
      1.00,    173.00,    232.00,     34.00,         0,     44.00,     56.00,      1.00,    276.00,     90.00,      1.00,    266.00,    101.00,    367.00
      1.00,    181.00,      7.00,      2.00,         0,      1.00,      2.00,         0,      8.00,      4.00,         0,      9.00,      3.00,     12.00
      1.00,    182.00,         0,         0,         0,      2.00,         0,         0,      2.00,         0,         0,         0,      2.00,      2.00
      1.00,    191.00,    199.00,     40.00,         0,     43.00,     69.00,      1.00,    242.00,    109.00,      1.00,    239.00,    113.00,    352.00
      1.00,    192.00,     99.00,     15.00,         0,     23.00,     32.00,         0,    122.00,     47.00,         0,    114.00,     55.00,    169.00
      2.00,      1.00,  17591.00,   3320.00,    136.00,  20213.00,  45345.00,    313.00,  37804.00,  48665.00,    449.00,  21047.00,  65871.00,  86918.00
      2.00,      2.00,  27095.00,   4932.00,    195.00,  51732.00, 104697.00,    348.00,  78827.00, 109629.00,    543.00,  32222.00, 156777.00, 188999.00
      2.00,      3.00,   7210.00,   1251.00,    202.00,   6000.00,  13456.00,    211.00,  13210.00,  14707.00,    413.00,   8663.00,  19667.00,  28330.00
      2.00,      4.00,   2294.00,    373.00,    278.00,    447.00,   1356.00,     78.00,   2741.00,   1729.00,    356.00,   2945.00,   1881.00,   4826.00
      2.00,      5.00,    348.00,     65.00,     28.00,     53.00,     79.00,      7.00,    401.00,    144.00,     35.00,    441.00,    139.00,    580.00
      2.00,      6.00,   1201.00,    188.00,    272.00,    204.00,    577.00,    155.00,   1405.00,    765.00,    427.00,   1661.00,    936.00,   2597.00
      2.00,      7.00,    223.00,     30.00,     26.00,     43.00,    102.00,      9.00,    266.00,    132.00,     35.00,    279.00,    154.00,    433.00
      2.00,      8.00,    731.00,    148.00,    661.00,    112.00,    335.00,    110.00,    843.00,    483.00,    771.00,   1540.00,    557.00,   2097.00
      2.00,      9.00,    196.00,     56.00,     26.00,     38.00,    121.00,     11.00,    234.00,    177.00,     37.00,    278.00,    170.00,    448.00
      2.00,     10.00,     75.00,     19.00,      1.00,     15.00,     37.00,         0,     90.00,     56.00,      1.00,     95.00,     52.00,    147.00
      2.00,     11.00,    227.00,     55.00,     21.00,     24.00,     43.00,      3.00,    251.00,     98.00,     24.00,    303.00,     70.00,    373.00
      2.00,     12.00,     49.00,     17.00,      2.00,     17.00,     21.00,         0,     66.00,     38.00,      2.00,     68.00,     38.00,    106.00
      2.00,     15.00,    164.00,     23.00,         0,     44.00,    149.00,         0,    208.00,    172.00,         0,    187.00,    193.00,    380.00
      2.00,     16.00,     83.00,     14.00,         0,     37.00,     83.00,         0,    120.00,     97.00,         0,     97.00,    120.00,    217.00
      2.00,     17.00,   1846.00,    331.00,      3.00,    881.00,   2638.00,      2.00,   2727.00,   2969.00,      5.00,   2180.00,   3521.00,   5701.00
      2.00,     18.00,   2331.00,    400.00,      2.00,   1304.00,   3503.00,      2.00,   3635.00,   3903.00,      4.00,   2733.00,   4809.00,   7542.00
      2.00,     21.00,     69.00,     18.00,     36.00,      6.00,      3.00,         0,     75.00,     21.00,     36.00,    123.00,      9.00,    132.00
      2.00,     22.00,    129.00,     33.00,      3.00,     22.00,     89.00,      1.00,    151.00,    122.00,      4.00,    165.00,    112.00,    277.00
      2.00,     23.00,     60.00,     11.00,      4.00,      5.00,     37.00,         0,     65.00,     48.00,      4.00,     75.00,     42.00,    117.00
      2.00,     24.00,     45.00,     22.00,         0,     14.00,     36.00,         0,     59.00,     58.00,         0,     67.00,     50.00,    117.00
      2.00,     31.00,   1358.00,    274.00,         0,    461.00,   1054.00,     27.00,   1819.00,   1328.00,     27.00,   1632.00,   1542.00,   3174.00
      2.00,     32.00,   6009.00,   1121.00,     23.00,   6288.00,  16848.00,     15.00,  12297.00,  17969.00,     38.00,   7153.00,  23151.00,  30304.00
      2.00,     33.00,    207.00,     41.00,         0,     46.00,     93.00,         0,    253.00,    134.00,         0,    248.00,    139.00,    387.00
      2.00,     34.00,    838.00,    132.00,      2.00,    399.00,    735.00,     32.00,   1237.00,    867.00,     34.00,    972.00,   1166.00,   2138.00
      2.00,     35.00,   1764.00,    274.00,     16.00,    513.00,   1201.00,      8.00,   2277.00,   1475.00,     24.00,   2054.00,   1722.00,   3776.00
      2.00,     36.00,    299.00,     49.00,      4.00,     81.00,    169.00,      1.00,    380.00,    218.00,      5.00,    352.00,    251.00,    603.00
      2.00,     41.00,   3787.00,    684.00,    109.00,   2241.00,   5879.00,     98.00,   6028.00,   6563.00,    207.00,   4580.00,   8218.00,  12798.00
      2.00,     43.00,    893.00,    159.00,     38.00,    214.00,    616.00,     25.00,   1107.00,    775.00,     63.00,   1090.00,    855.00,   1945.00
      2.00,     44.00,   1025.00,    199.00,      9.00,    414.00,   1106.00,     14.00,   1439.00,   1305.00,     23.00,   1233.00,   1534.00,   2767.00
      2.00,     45.00,     76.00,     14.00,      8.00,     14.00,     23.00,      5.00,     90.00,     37.00,     13.00,     98.00,     42.00,    140.00
      2.00,     46.00,     99.00,     16.00,     11.00,     27.00,     52.00,      5.00,    126.00,     68.00,     16.00,    126.00,     84.00,    210.00
      2.00,     47.00,    177.00,     36.00,     18.00,     36.00,    115.00,      1.00,    213.00,    151.00,     19.00,    231.00,    152.00,    383.00
      2.00,     48.00,    194.00,     34.00,      5.00,     49.00,     99.00,      1.00,    243.00,    133.00,      6.00,    233.00,    149.00,    382.00
      2.00,     49.00,    152.00,     30.00,      4.00,     39.00,     79.00,         0,    191.00,    109.00,      4.00,    186.00,    118.00,    304.00
      2.00,     51.00,     37.00,      9.00,      1.00,     16.00,     36.00,         0,     53.00,     45.00,      1.00,     47.00,     52.00,     99.00
      2.00,     52.00,     91.00,     16.00,      2.00,     27.00,     59.00,         0,    118.00,     75.00,      2.00,    109.00,     86.00,    195.00
      2.00,     61.00,     19.00,      2.00,         0,      5.00,      1.00,         0,     24.00,      3.00,         0,     21.00,      6.00,     27.00
      2.00,     62.00,     22.00,      7.00,      1.00,      3.00,     16.00,         0,     25.00,     23.00,      1.00,     30.00,     19.00,     49.00
      2.00,     71.00,    996.00,    169.00,         0,    272.00,    687.00,      1.00,   1268.00,    856.00,      1.00,   1165.00,    960.00,   2125.00
      2.00,     72.00,   2358.00,    421.00,      4.00,   1101.00,   2929.00,      1.00,   3459.00,   3350.00,      5.00,   2783.00,   4031.00,   6814.00
      2.00,     73.00,    240.00,     38.00,      1.00,     55.00,    143.00,      1.00,    295.00,    181.00,      2.00,    279.00,    199.00,    478.00
      2.00,     74.00,   4871.00,    915.00,     21.00,   3796.00,   9210.00,      8.00,   8667.00,  10125.00,     29.00,   5807.00,  13014.00,  18821.00
      2.00,     75.00,    430.00,     83.00,         0,    184.00,    561.00,         0,    614.00,    644.00,         0,    513.00,    745.00,   1258.00
      2.00,     76.00,    314.00,     56.00,      2.00,     75.00,    183.00,         0,    389.00,    239.00,      2.00,    372.00,    258.00,    630.00
      2.00,     81.00,     62.00,     10.00,         0,      9.00,     40.00,         0,     71.00,     50.00,         0,     72.00,     49.00,    121.00
      2.00,     82.00,     23.00,      4.00,         0,      6.00,      2.00,         0,     29.00,      6.00,         0,     27.00,      8.00,     35.00
      2.00,     83.00,     36.00,      8.00,         0,     14.00,      8.00,         0,     50.00,     16.00,         0,     44.00,     22.00,     66.00
      2.00,     91.00,     30.00,      5.00,         0,      6.00,     13.00,         0,     36.00,     18.00,         0,     35.00,     19.00,     54.00
      2.00,     92.00,     51.00,      8.00,         0,     20.00,     19.00,         0,     71.00,     27.00,         0,     59.00,     39.00,     98.00
      2.00,    101.00,     63.00,     12.00,         0,     18.00,     20.00,         0,     81.00,     32.00,         0,     75.00,     38.00,    113.00
      2.00,    102.00,     45.00,     13.00,         0,     16.00,     35.00,         0,     61.00,     48.00,         0,     58.00,     51.00,    109.00
      2.00,    111.00,     32.00,      3.00,         0,     11.00,     20.00,         0,     43.00,     23.00,         0,     35.00,     31.00,     66.00
      2.00,    112.00,     42.00,      4.00,         0,     15.00,     15.00,         0,     57.00,     19.00,         0,     46.00,     30.00,     76.00
      2.00,    113.00,     39.00,      9.00,         0,     21.00,     38.00,         0,     60.00,     47.00,         0,     48.00,     59.00,    107.00
      2.00,    114.00,    165.00,     28.00,         0,     41.00,    116.00,         0,    206.00,    144.00,         0,    193.00,    157.00,    350.00
      2.00,    121.00,     11.00,      1.00,         0,      5.00,      3.00,         0,     16.00,      4.00,         0,     12.00,      8.00,     20.00
      2.00,    122.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
      2.00,    123.00,      2.00,      2.00,         0,      2.00,         0,         0,      4.00,      2.00,         0,      4.00,      2.00,      6.00
      2.00,    124.00,      1.00,         0,         0,      1.00,         0,         0,      2.00,         0,         0,      1.00,      1.00,      2.00
      2.00,    131.00,      3.00,         0,         0,      1.00,         0,         0,      4.00,         0,         0,      3.00,      1.00,      4.00
      2.00,    132.00,      5.00,      3.00,         0,      5.00,     17.00,         0,     10.00,     20.00,         0,      8.00,     22.00,     30.00
      2.00,    133.00,         0,         0,         0,      1.00,         0,         0,      1.00,         0,         0,         0,      1.00,      1.00
      2.00,    134.00,      2.00,         0,         0,         0,         0,         0,      2.00,         0,         0,      2.00,         0,      2.00
      2.00,    141.00,    502.00,     85.00,         0,    120.00,    320.00,         0,    622.00,    405.00,         0,    587.00,    440.00,   1027.00
      2.00,    142.00,   1856.00,    291.00,         0,    549.00,   1567.00,      2.00,   2405.00,   1858.00,      2.00,   2147.00,   2118.00,   4265.00
      2.00,    143.00,   1925.00,    385.00,      3.00,   1042.00,   2840.00,      3.00,   2967.00,   3225.00,      6.00,   2313.00,   3885.00,   6198.00
      2.00,    151.00,     56.00,      5.00,         0,     23.00,     12.00,         0,     79.00,     17.00,         0,     61.00,     35.00,     96.00
      2.00,    152.00,    133.00,     26.00,         0,     39.00,     68.00,         0,    172.00,     94.00,         0,    159.00,    107.00,    266.00
      2.00,    153.00,    178.00,     19.00,         0,     35.00,     37.00,         0,    213.00,     56.00,         0,    197.00,     72.00,    269.00
      2.00,    163.00,     36.00,      6.00,         0,      9.00,     47.00,         0,     45.00,     53.00,         0,     42.00,     56.00,     98.00
      2.00,    164.00,      1.00,         0,         0,         0,      9.00,         0,      1.00,      9.00,         0,      1.00,      9.00,     10.00
      2.00,    171.00,     74.00,     20.00,         0,     21.00,     16.00,         0,     95.00,     36.00,         0,     94.00,     37.00,    131.00
      2.00,    172.00,     15.00,      5.00,         0,      5.00,     43.00,         0,     20.00,     48.00,         0,     20.00,     48.00,     68.00
      2.00,    173.00,    186.00,     29.00,         0,     49.00,     69.00,         0,    235.00,     98.00,         0,    215.00,    118.00,    333.00
      2.00,    181.00,      4.00,      2.00,         0,      2.00,      5.00,         0,      6.00,      7.00,         0,      6.00,      7.00,     13.00
      2.00,    182.00,      4.00,         0,         0,         0,         0,         0,      4.00,         0,         0,      4.00,         0,      4.00
      2.00,    191.00,     58.00,     12.00,         0,     10.00,     34.00,         0,     68.00,     46.00,         0,     70.00,     44.00,    114.00
      2.00,    192.00,     41.00,      4.00,         0,      7.00,     25.00,         0,     48.00,     29.00,         0,     45.00,     32.00,     77.00
      3.00,      1.00,   7243.00,   1246.00,    295.00,   2617.00,   6122.00,    201.00,   9860.00,   7368.00,    496.00,   8784.00,   8940.00,  17724.00
      3.00,      2.00,   7586.00,   1313.00,    196.00,   6023.00,  13435.00,    245.00,  13609.00,  14748.00,    441.00,   9095.00,  19703.00,  28798.00
      3.00,      3.00,  44375.00,   7254.00,   1259.00,  72974.00,  83822.00,   1428.00, 117349.00,  91076.00,   2687.00,  52888.00, 158224.00, 211112.00
      3.00,      4.00,  10360.00,   1570.00,   1036.00,   7404.00,  11318.00,    500.00,  17764.00,  12888.00,   1536.00,  12966.00,  19222.00,  32188.00
      3.00,      5.00,   1671.00,    314.00,    293.00,    438.00,    743.00,     63.00,   2109.00,   1057.00,    356.00,   2278.00,   1244.00,   3522.00
      3.00,      6.00,   4667.00,    712.00,   1233.00,   1322.00,   1988.00,    394.00,   5989.00,   2700.00,   1627.00,   6612.00,   3704.00,  10316.00
      3.00,      7.00,   1371.00,    242.00,    414.00,    197.00,    454.00,     96.00,   1568.00,    696.00,    510.00,   2027.00,    747.00,   2774.00
      3.00,      8.00,   2564.00,    469.00,   1990.00,    497.00,    928.00,    368.00,   3061.00,   1397.00,   2358.00,   5023.00,   1793.00,   6816.00
      3.00,      9.00,    954.00,    249.00,    360.00,    178.00,    227.00,     77.00,   1132.00,    476.00,    437.00,   1563.00,    482.00,   2045.00
      3.00,     10.00,    424.00,     88.00,     30.00,     57.00,    120.00,      4.00,    481.00,    208.00,     34.00,    542.00,    181.00,    723.00
      3.00,     11.00,    826.00,    188.00,    263.00,     49.00,    155.00,     22.00,    875.00,    343.00,    285.00,   1277.00,    226.00,   1503.00
      3.00,     12.00,    459.00,    114.00,     94.00,     47.00,    110.00,     15.00,    506.00,    224.00,    109.00,    667.00,    172.00,    839.00
      3.00,     15.00,    112.00,     24.00,         0,     26.00,     96.00,         0,    138.00,    120.00,         0,    136.00,    122.00,    258.00
      3.00,     16.00,     39.00,     10.00,         0,     10.00,     58.00,         0,     49.00,     68.00,         0,     49.00,     68.00,    117.00
      3.00,     17.00,   1073.00,    194.00,      2.00,    253.00,    724.00,      6.00,   1326.00,    918.00,      8.00,   1269.00,    983.00,   2252.00
      3.00,     18.00,   1500.00,    240.00,     19.00,    383.00,    796.00,     10.00,   1883.00,   1036.00,     29.00,   1759.00,   1189.00,   2948.00
      3.00,     21.00,    264.00,     73.00,    146.00,     12.00,     47.00,      4.00,    276.00,    120.00,    150.00,    483.00,     63.00,    546.00
      3.00,     22.00,    517.00,    150.00,     73.00,     57.00,    128.00,     12.00,    574.00,    278.00,     85.00,    740.00,    197.00,    937.00
      3.00,     23.00,    395.00,    118.00,     97.00,     42.00,     91.00,      7.00,    437.00,    209.00,    104.00,    610.00,    140.00,    750.00
      3.00,     24.00,    287.00,    100.00,     24.00,     40.00,    155.00,      7.00,    327.00,    255.00,     31.00,    411.00,    202.00,    613.00
      3.00,     31.00,   2107.00,    353.00,     21.00,    406.00,    858.00,     21.00,   2513.00,   1211.00,     42.00,   2481.00,   1285.00,   3766.00
      3.00,     32.00,   7685.00,   1286.00,     63.00,   5352.00,  11784.00,     43.00,  13037.00,  13070.00,    106.00,   9034.00,  17179.00,  26213.00
      3.00,     33.00,    799.00,    131.00,      7.00,    153.00,    361.00,      6.00,    952.00,    492.00,     13.00,    937.00,    520.00,   1457.00
      3.00,     34.00,   1606.00,    316.00,     11.00,    708.00,   1257.00,     31.00,   2314.00,   1573.00,     42.00,   1933.00,   1996.00,   3929.00
      3.00,     35.00,   7650.00,   1253.00,    143.00,   5625.00,   8188.00,     89.00,  13275.00,   9441.00,    232.00,   9046.00,  13902.00,  22948.00
      3.00,     36.00,   1894.00,    344.00,     58.00,    538.00,   1179.00,     25.00,   2432.00,   1523.00,     83.00,   2296.00,   1742.00,   4038.00
      3.00,     41.00,  18580.00,   3215.00,    666.00,  24284.00,  33312.00,    517.00,  42864.00,  36527.00,   1183.00,  22461.00,  58113.00,  80574.00
      3.00,     43.00,   3067.00,    462.00,    255.00,   1048.00,   1618.00,     88.00,   4115.00,   2080.00,    343.00,   3784.00,   2754.00,   6538.00
      3.00,     44.00,   3801.00,    678.00,    184.00,   1398.00,   2419.00,     57.00,   5199.00,   3097.00,    241.00,   4663.00,   3874.00,   8537.00
      3.00,     45.00,    504.00,     83.00,    142.00,     88.00,    189.00,     17.00,    592.00,    272.00,    159.00,    729.00,    294.00,   1023.00
      3.00,     46.00,    464.00,     64.00,    108.00,     84.00,    136.00,     28.00,    548.00,    200.00,    136.00,    636.00,    248.00,    884.00
      3.00,     47.00,   1050.00,    227.00,    226.00,    145.00,    254.00,     40.00,   1195.00,    481.00,    266.00,   1503.00,    439.00,   1942.00
      3.00,     48.00,   1226.00,    238.00,    175.00,    151.00,    348.00,     45.00,   1377.00,    586.00,    220.00,   1639.00,    544.00,   2183.00
      3.00,     49.00,    927.00,    159.00,     92.00,     96.00,    193.00,     14.00,   1023.00,    352.00,    106.00,   1178.00,    303.00,   1481.00
      3.00,     51.00,    294.00,     57.00,     12.00,     59.00,     80.00,      1.00,    353.00,    137.00,     13.00,    363.00,    140.00,    503.00
      3.00,     52.00,    485.00,     98.00,     28.00,     81.00,    155.00,     12.00,    566.00,    253.00,     40.00,    611.00,    248.00,    859.00
      3.00,     61.00,    100.00,     16.00,      5.00,     27.00,     40.00,      1.00,    127.00,     56.00,      6.00,    121.00,     68.00,    189.00
      3.00,     62.00,    133.00,     28.00,     14.00,     28.00,     36.00,      4.00,    161.00,     64.00,     18.00,    175.00,     68.00,    243.00
      3.00,     71.00,   1459.00,    261.00,     21.00,    253.00,    447.00,     16.00,   1712.00,    708.00,     37.00,   1741.00,    716.00,   2457.00
      3.00,     72.00,   3099.00,    535.00,     72.00,    666.00,   1232.00,     46.00,   3765.00,   1767.00,    118.00,   3706.00,   1944.00,   5650.00
      3.00,     73.00,    546.00,     86.00,      2.00,     87.00,    143.00,      1.00,    633.00,    229.00,      3.00,    634.00,    231.00,    865.00
      3.00,     74.00,   5233.00,    963.00,    114.00,   3509.00,   6789.00,    111.00,   8742.00,   7752.00,    225.00,   6310.00,  10409.00,  16719.00
