ZONE,COUNTY,TRIP MODE,QUANTITY
1433,DeKalb,PNR_PRMTRN,55
1433,DeKalb,SCHOOL_BUS,211
1433,DeKalb,SHARED2FREE,1150
1433,DeKalb,SHARED2PAY,23
1433,DeKalb,SHARED3FREE,713
1433,DeKalb,TOTAL,5522
1433,DeKalb,WALK,173
1433,DeKalb,WALK_ALLTRN,36
1434,DeKalb,BIKE,20
1434,DeKalb,DRIVEALONEFREE,1509
1434,DeKalb,DRIVEALONEPAY,50
1434,DeKalb,KNR_ALLTRN,12
1434,DeKalb,KNR_PRMTRN,5
1434,DeKalb,PNR_PRMTRN,19
1434,DeKalb,SCHOOL_BUS,283
1434,DeKalb,SHARED2FREE,766
1434,DeKalb,SHARED2PAY,15
1434,DeKalb,SHARED3FREE,577
1434,DeKalb,TOTAL,3339
1434,DeKalb,WALK,63
1434,DeKalb,WALK_ALLTRN,20
1435,DeKalb,DRIVEALONEFREE,388
1435,DeKalb,DRIVEALONEPAY,3
1435,DeKalb,KNR_ALLTRN,3
1435,DeKalb,PNR_ALLTRN,1
1435,DeKalb,SHARED2FREE,96
1435,DeKalb,SHARED3FREE,51
1435,DeKalb,TOTAL,589
1435,DeKalb,WALK,36
1435,DeKalb,WALK_ALLTRN,11
1436,DeKalb,BIKE,35
1436,DeKalb,DRIVEALONEFREE,4637
1436,DeKalb,DRIVEALONEPAY,122
1436,DeKalb,KNR_ALLTRN,21
1436,DeKalb,KNR_PRMTRN,8
1436,DeKalb,PNR_ALLTRN,2
1436,DeKalb,PNR_PRMTRN,35
1436,DeKalb,SCHOOL_BUS,231
1436,DeKalb,SHARED2FREE,1805
1436,DeKalb,SHARED2PAY,15
1436,DeKalb,SHARED3FREE,1171
1436,DeKalb,TOTAL,8410
1436,DeKalb,WALK,271
1436,DeKalb,WALK_ALLTRN,57
1437,DeKalb,BIKE,20
1437,DeKalb,DRIVEALONEFREE,3132
1437,DeKalb,DRIVEALONEPAY,83
1437,DeKalb,KNR_ALLTRN,16
1437,DeKalb,KNR_PRMTRN,2
1437,DeKalb,PNR_ALLTRN,4
1437,DeKalb,PNR_PRMTRN,18
1437,DeKalb,SCHOOL_BUS,583
1437,DeKalb,SHARED2FREE,1534
1437,DeKalb,SHARED2PAY,25
1437,DeKalb,SHARED3FREE,1120
1437,DeKalb,TOTAL,6704
1437,DeKalb,WALK,136
1437,DeKalb,WALK_ALLTRN,31
1438,DeKalb,BIKE,14
1438,DeKalb,DRIVEALONEFREE,1591
1438,DeKalb,DRIVEALONEPAY,31
1438,DeKalb,KNR_ALLTRN,10
1438,DeKalb,KNR_PRMTRN,1
1438,DeKalb,PNR_PRMTRN,10
1438,DeKalb,SCHOOL_BUS,257
1438,DeKalb,SHARED2FREE,684
1438,DeKalb,SHARED2PAY,11
1438,DeKalb,SHARED3FREE,469
1438,DeKalb,TOTAL,3167
1438,DeKalb,WALK,51
1438,DeKalb,WALK_ALLTRN,38
1439,DeKalb,BIKE,18
1439,DeKalb,DRIVEALONEFREE,1343
1439,DeKalb,DRIVEALONEPAY,13
1439,DeKalb,KNR_ALLTRN,9
1439,DeKalb,KNR_PRMTRN,3
1439,DeKalb,PNR_PRMTRN,9
1439,DeKalb,SCHOOL_BUS,107
1439,DeKalb,SHARED2FREE,600
1439,DeKalb,SHARED2PAY,1
1439,DeKalb,SHARED3FREE,344
1439,DeKalb,TOTAL,2493
1439,DeKalb,WALK,23
1439,DeKalb,WALK_ALLTRN,23
1440,DeKalb,BIKE,2
1440,DeKalb,DRIVEALONEFREE,475
1440,DeKalb,DRIVEALONEPAY,4
1440,DeKalb,KNR_ALLTRN,6
1440,DeKalb,KNR_PRMTRN,2
1440,DeKalb,PNR_ALLTRN,1
1440,DeKalb,PNR_PRMTRN,6
1440,DeKalb,SCHOOL_BUS,38
1440,DeKalb,SHARED2FREE,171
1440,DeKalb,SHARED2PAY,2
1440,DeKalb,SHARED3FREE,119
1440,DeKalb,TOTAL,842
1440,DeKalb,WALK,6
1440,DeKalb,WALK_ALLTRN,10
1441,DeKalb,BIKE,19
1441,DeKalb,DRIVEALONEFREE,2124
1441,DeKalb,DRIVEALONEPAY,41
1441,DeKalb,KNR_ALLTRN,10
1441,DeKalb,PNR_ALLTRN,2
1441,DeKalb,PNR_PRMTRN,10
1441,DeKalb,SCHOOL_BUS,169
1441,DeKalb,SHARED2FREE,690
1441,DeKalb,SHARED2PAY,1
1441,DeKalb,SHARED3FREE,414
1441,DeKalb,TOTAL,3613
1441,DeKalb,WALK,93
1441,DeKalb,WALK_ALLTRN,40
1442,DeKalb,BIKE,39
1442,DeKalb,DRIVEALONEFREE,4175
1442,DeKalb,DRIVEALONEPAY,99
1442,DeKalb,KNR_ALLTRN,15
1442,DeKalb,PNR_ALLTRN,2
1442,DeKalb,SHARED2FREE,1359
1442,DeKalb,SHARED2PAY,8
1442,DeKalb,SHARED3FREE,789
1442,DeKalb,TOTAL,6956
1442,DeKalb,WALK,365
1442,DeKalb,WALK_ALLTRN,105
1443,DeKalb,BIKE,6
1443,DeKalb,DRIVEALONEFREE,898
1443,DeKalb,DRIVEALONEPAY,23
1443,DeKalb,KNR_ALLTRN,5
1443,DeKalb,SHARED2FREE,336
1443,DeKalb,SHARED2PAY,2
1443,DeKalb,SHARED3FREE,167
1443,DeKalb,TOTAL,1510
1443,DeKalb,WALK,59
1443,DeKalb,WALK_ALLTRN,14
1444,DeKalb,BIKE,24
1444,DeKalb,DRIVEALONEFREE,3355
1444,DeKalb,DRIVEALONEPAY,95
1444,DeKalb,KNR_ALLTRN,14
1444,DeKalb,KNR_PRMTRN,1
1444,DeKalb,PNR_ALLTRN,3
1444,DeKalb,PNR_PRMTRN,3
1444,DeKalb,SCHOOL_BUS,41
1444,DeKalb,SHARED2FREE,877
1444,DeKalb,SHARED2PAY,6
1444,DeKalb,SHARED3FREE,565
1444,DeKalb,TOTAL,5260
1444,DeKalb,WALK,214
1444,DeKalb,WALK_ALLTRN,62
1445,DeKalb,BIKE,21
1445,DeKalb,DRIVEALONEFREE,2952
1445,DeKalb,DRIVEALONEPAY,84
1445,DeKalb,KNR_ALLTRN,15
1445,DeKalb,PNR_ALLTRN,6
1445,DeKalb,SCHOOL_BUS,40
1445,DeKalb,SHARED2FREE,869
1445,DeKalb,SHARED2PAY,15
1445,DeKalb,SHARED3FREE,613
1445,DeKalb,TOTAL,4841
1445,DeKalb,WALK,164
1445,DeKalb,WALK_ALLTRN,62
1446,DeKalb,BIKE,50
1446,DeKalb,DRIVEALONEFREE,6060
1446,DeKalb,DRIVEALONEPAY,158
1446,DeKalb,KNR_ALLTRN,32
1446,DeKalb,KNR_PRMTRN,3
1446,DeKalb,PNR_ALLTRN,3
1446,DeKalb,PNR_PRMTRN,11
1446,DeKalb,SCHOOL_BUS,76
1446,DeKalb,SHARED2FREE,2185
1446,DeKalb,SHARED2PAY,19
1446,DeKalb,SHARED3FREE,1564
1446,DeKalb,TOTAL,10705
1446,DeKalb,WALK,417
1446,DeKalb,WALK_ALLTRN,127
1447,DeKalb,BIKE,5
1447,DeKalb,DRIVEALONEFREE,1399
1447,DeKalb,DRIVEALONEPAY,21
1447,DeKalb,KNR_ALLTRN,11
1447,DeKalb,KNR_PRMTRN,2
1447,DeKalb,PNR_ALLTRN,2
1447,DeKalb,PNR_PRMTRN,8
1447,DeKalb,SCHOOL_BUS,90
1447,DeKalb,SHARED2FREE,534
1447,DeKalb,SHARED2PAY,6
1447,DeKalb,SHARED3FREE,298
1447,DeKalb,TOTAL,2483
1447,DeKalb,WALK,77
1447,DeKalb,WALK_ALLTRN,30
1448,DeKalb,BIKE,4
1448,DeKalb,DRIVEALONEFREE,1226
1448,DeKalb,DRIVEALONEPAY,6
1448,DeKalb,KNR_ALLTRN,11
1448,DeKalb,KNR_PRMTRN,9
1448,DeKalb,PNR_ALLTRN,1
1448,DeKalb,PNR_PRMTRN,17
1448,DeKalb,SCHOOL_BUS,141
1448,DeKalb,SHARED2FREE,535
1448,DeKalb,SHARED2PAY,2
1448,DeKalb,SHARED3FREE,348
1448,DeKalb,TOTAL,2440
1448,DeKalb,WALK,70
1448,DeKalb,WALK_ALLTRN,70
1449,DeKalb,BIKE,11
1449,DeKalb,DRIVEALONEFREE,1352
1449,DeKalb,DRIVEALONEPAY,22
1449,DeKalb,KNR_ALLTRN,5
1449,DeKalb,KNR_PRMTRN,2
1449,DeKalb,PNR_ALLTRN,1
1449,DeKalb,PNR_PRMTRN,6
1449,DeKalb,SCHOOL_BUS,38
1449,DeKalb,SHARED2FREE,425
1449,DeKalb,SHARED2PAY,2
1449,DeKalb,SHARED3FREE,285
1449,DeKalb,TOTAL,2248
1449,DeKalb,WALK,65
1449,DeKalb,WALK_ALLTRN,34
1450,DeKalb,BIKE,18
1450,DeKalb,DRIVEALONEFREE,3041
1450,DeKalb,DRIVEALONEPAY,57
1450,DeKalb,KNR_ALLTRN,11
1450,DeKalb,KNR_PRMTRN,2
1450,DeKalb,PNR_ALLTRN,2
1450,DeKalb,PNR_PRMTRN,20
1450,DeKalb,SCHOOL_BUS,133
1450,DeKalb,SHARED2FREE,1222
1450,DeKalb,SHARED2PAY,9
1450,DeKalb,SHARED3FREE,909
1450,DeKalb,TOTAL,5689
1450,DeKalb,WALK,182
1450,DeKalb,WALK_ALLTRN,83
1451,DeKalb,BIKE,5
1451,DeKalb,DRIVEALONEFREE,773
1451,DeKalb,DRIVEALONEPAY,5
1451,DeKalb,KNR_ALLTRN,7
1451,DeKalb,KNR_PRMTRN,5
1451,DeKalb,PNR_ALLTRN,1
1451,DeKalb,PNR_PRMTRN,9
1451,DeKalb,SCHOOL_BUS,218
1451,DeKalb,SHARED2FREE,568
1451,DeKalb,SHARED2PAY,2
1451,DeKalb,SHARED3FREE,411
1451,DeKalb,TOTAL,2072
1451,DeKalb,WALK,55
1451,DeKalb,WALK_ALLTRN,13
1452,DeKalb,BIKE,11
1452,DeKalb,DRIVEALONEFREE,1977
1452,DeKalb,DRIVEALONEPAY,37
1452,DeKalb,KNR_ALLTRN,5
1452,DeKalb,KNR_PRMTRN,2
1452,DeKalb,PNR_ALLTRN,2
1452,DeKalb,PNR_PRMTRN,7
1452,DeKalb,SCHOOL_BUS,128
1452,DeKalb,SHARED2FREE,668
1452,DeKalb,SHARED2PAY,2
1452,DeKalb,SHARED3FREE,479
1452,DeKalb,TOTAL,3400
1452,DeKalb,WALK,64
1452,DeKalb,WALK_ALLTRN,18
1453,DeKalb,BIKE,10
1453,DeKalb,DRIVEALONEFREE,986
1453,DeKalb,DRIVEALONEPAY,12
1453,DeKalb,KNR_ALLTRN,7
1453,DeKalb,KNR_PRMTRN,1
1453,DeKalb,PNR_ALLTRN,1
1453,DeKalb,PNR_PRMTRN,2
1453,DeKalb,SCHOOL_BUS,289
1453,DeKalb,SHARED2FREE,549
1453,DeKalb,SHARED2PAY,1
1453,DeKalb,SHARED3FREE,463
1453,DeKalb,TOTAL,2408
1453,DeKalb,WALK,76
1453,DeKalb,WALK_ALLTRN,11
1454,DeKalb,BIKE,11
1454,DeKalb,DRIVEALONEFREE,2509
1454,DeKalb,DRIVEALONEPAY,27
1454,DeKalb,KNR_ALLTRN,11
1454,DeKalb,KNR_PRMTRN,8
1454,DeKalb,PNR_ALLTRN,6
1454,DeKalb,PNR_PRMTRN,26
1454,DeKalb,SCHOOL_BUS,245
1454,DeKalb,SHARED2FREE,1181
1454,DeKalb,SHARED2PAY,7
1454,DeKalb,SHARED3FREE,794
1454,DeKalb,TOTAL,5068
1454,DeKalb,WALK,187
1454,DeKalb,WALK_ALLTRN,56
1455,DeKalb,BIKE,37
1455,DeKalb,DRIVEALONEFREE,3136
1455,DeKalb,DRIVEALONEPAY,33
1455,DeKalb,KNR_ALLTRN,16
1455,DeKalb,KNR_PRMTRN,9
1455,DeKalb,PNR_ALLTRN,6
1455,DeKalb,PNR_PRMTRN,26
1455,DeKalb,SCHOOL_BUS,273
1455,DeKalb,SHARED2FREE,1376
1455,DeKalb,SHARED2PAY,6
1455,DeKalb,SHARED3FREE,991
1455,DeKalb,TOTAL,6263
1455,DeKalb,WALK,270
1455,DeKalb,WALK_ALLTRN,84
1456,DeKalb,BIKE,51
1456,DeKalb,DRIVEALONEFREE,4856
1456,DeKalb,DRIVEALONEPAY,95
1456,DeKalb,KNR_ALLTRN,25
1456,DeKalb,PNR_ALLTRN,11
1456,DeKalb,SCHOOL_BUS,145
1456,DeKalb,SHARED2FREE,1312
1456,DeKalb,SHARED2PAY,7
1456,DeKalb,SHARED3FREE,784
1456,DeKalb,TOTAL,7685
1456,DeKalb,WALK,290
1456,DeKalb,WALK_ALLTRN,109
1457,DeKalb,BIKE,27
1457,DeKalb,DRIVEALONEFREE,4335
1457,DeKalb,DRIVEALONEPAY,106
1457,DeKalb,KNR_ALLTRN,14
1457,DeKalb,KNR_PRMTRN,1
1457,DeKalb,PNR_PRMTRN,14
1457,DeKalb,SCHOOL_BUS,58
1457,DeKalb,SHARED2FREE,1208
1457,DeKalb,SHARED2PAY,5
1457,DeKalb,SHARED3FREE,667
1457,DeKalb,TOTAL,6684
1457,DeKalb,WALK,222
1457,DeKalb,WALK_ALLTRN,27
1458,DeKalb,BIKE,36
1458,DeKalb,DRIVEALONEFREE,3577
1458,DeKalb,DRIVEALONEPAY,90
1458,DeKalb,KNR_ALLTRN,11
1458,DeKalb,KNR_PRMTRN,3
1458,DeKalb,PNR_ALLTRN,2
1458,DeKalb,PNR_PRMTRN,12
1458,DeKalb,SCHOOL_BUS,98
1458,DeKalb,SHARED2FREE,1028
1458,DeKalb,SHARED2PAY,7
1458,DeKalb,SHARED3FREE,697
1458,DeKalb,TOTAL,5944
1458,DeKalb,WALK,333
1458,DeKalb,WALK_ALLTRN,50
1459,DeKalb,BIKE,23
1459,DeKalb,DRIVEALONEFREE,2459
1459,DeKalb,DRIVEALONEPAY,80
1459,DeKalb,KNR_ALLTRN,11
1459,DeKalb,SCHOOL_BUS,28
1459,DeKalb,SHARED2FREE,545
1459,DeKalb,SHARED2PAY,8
1459,DeKalb,SHARED3FREE,372
1459,DeKalb,TOTAL,3743
1459,DeKalb,WALK,170
1459,DeKalb,WALK_ALLTRN,47
1460,DeKalb,BIKE,34
1460,DeKalb,DRIVEALONEFREE,2478
1460,DeKalb,DRIVEALONEPAY,59
1460,DeKalb,KNR_ALLTRN,15
1460,DeKalb,KNR_PRMTRN,2
1460,DeKalb,PNR_PRMTRN,8
1460,DeKalb,SCHOOL_BUS,38
1460,DeKalb,SHARED2FREE,791
1460,DeKalb,SHARED2PAY,5
1460,DeKalb,SHARED3FREE,438
1460,DeKalb,TOTAL,4058
1460,DeKalb,WALK,147
1460,DeKalb,WALK_ALLTRN,43
1461,DeKalb,BIKE,54
1461,DeKalb,DRIVEALONEFREE,4766
1461,DeKalb,DRIVEALONEPAY,117
1461,DeKalb,KNR_ALLTRN,27
1461,DeKalb,PNR_ALLTRN,2
1461,DeKalb,PNR_PRMTRN,11
1461,DeKalb,SCHOOL_BUS,67
1461,DeKalb,SHARED2FREE,1585
1461,DeKalb,SHARED2PAY,19
1461,DeKalb,SHARED3FREE,865
1461,DeKalb,TOTAL,8103
1461,DeKalb,WALK,483
1461,DeKalb,WALK_ALLTRN,107
1462,DeKalb,BIKE,44
1462,DeKalb,DRIVEALONEFREE,4178
1462,DeKalb,DRIVEALONEPAY,133
1462,DeKalb,KNR_ALLTRN,27
1462,DeKalb,PNR_ALLTRN,8
1462,DeKalb,PNR_PRMTRN,10
1462,DeKalb,SCHOOL_BUS,408
1462,DeKalb,SHARED2FREE,1259
1462,DeKalb,SHARED2PAY,15
1462,DeKalb,SHARED3FREE,917
1462,DeKalb,TOTAL,7432
1462,DeKalb,WALK,341
1462,DeKalb,WALK_ALLTRN,92
1463,DeKalb,BIKE,5
1463,DeKalb,DRIVEALONEFREE,330
1463,DeKalb,DRIVEALONEPAY,5
1463,DeKalb,KNR_PRMTRN,3
1463,DeKalb,SCHOOL_BUS,37
1463,DeKalb,SHARED2FREE,114
1463,DeKalb,SHARED3FREE,101
1463,DeKalb,TOTAL,611
1463,DeKalb,WALK,13
1463,DeKalb,WALK_ALLTRN,3
1464,DeKalb,BIKE,19
1464,DeKalb,DRIVEALONEFREE,1528
1464,DeKalb,DRIVEALONEPAY,18
1464,DeKalb,KNR_ALLTRN,9
1464,DeKalb,KNR_PRMTRN,4
1464,DeKalb,PNR_PRMTRN,18
1464,DeKalb,SCHOOL_BUS,132
1464,DeKalb,SHARED2FREE,601
1464,DeKalb,SHARED3FREE,436
1464,DeKalb,TOTAL,2826
1464,DeKalb,WALK,54
1464,DeKalb,WALK_ALLTRN,7
1465,DeKalb,BIKE,15
1465,DeKalb,DRIVEALONEFREE,1072
1465,DeKalb,DRIVEALONEPAY,30
1465,DeKalb,KNR_ALLTRN,3
1465,DeKalb,PNR_PRMTRN,5
1465,DeKalb,SCHOOL_BUS,52
1465,DeKalb,SHARED2FREE,342
1465,DeKalb,SHARED2PAY,3
1465,DeKalb,SHARED3FREE,191
1465,DeKalb,TOTAL,1745
1465,DeKalb,WALK,30
1465,DeKalb,WALK_ALLTRN,2
1466,DeKalb,BIKE,12
1466,DeKalb,DRIVEALONEFREE,1816
1466,DeKalb,DRIVEALONEPAY,44
1466,DeKalb,KNR_ALLTRN,5
1466,DeKalb,KNR_PRMTRN,1
1466,DeKalb,PNR_ALLTRN,2
1466,DeKalb,PNR_PRMTRN,17
1466,DeKalb,SCHOOL_BUS,159
1466,DeKalb,SHARED2FREE,850
1466,DeKalb,SHARED2PAY,6
1466,DeKalb,SHARED3FREE,558
1466,DeKalb,TOTAL,3550
1466,DeKalb,WALK,71
1466,DeKalb,WALK_ALLTRN,9
1467,DeKalb,BIKE,15
1467,DeKalb,DRIVEALONEFREE,1801
1467,DeKalb,DRIVEALONEPAY,42
1467,DeKalb,KNR_ALLTRN,7
1467,DeKalb,PNR_PRMTRN,17
1467,DeKalb,SCHOOL_BUS,222
1467,DeKalb,SHARED2FREE,732
1467,DeKalb,SHARED2PAY,2
1467,DeKalb,SHARED3FREE,500
1467,DeKalb,TOTAL,3433
1467,DeKalb,WALK,70
1467,DeKalb,WALK_ALLTRN,25
1468,DeKalb,BIKE,6
1468,DeKalb,DRIVEALONEFREE,1104
1468,DeKalb,DRIVEALONEPAY,19
1468,DeKalb,KNR_ALLTRN,7
1468,DeKalb,PNR_ALLTRN,1
1468,DeKalb,PNR_PRMTRN,2
1468,DeKalb,SCHOOL_BUS,6
1468,DeKalb,SHARED2FREE,257
1468,DeKalb,SHARED2PAY,1
1468,DeKalb,SHARED3FREE,178
1468,DeKalb,TOTAL,1668
1468,DeKalb,WALK,75
1468,DeKalb,WALK_ALLTRN,12
1469,DeKalb,BIKE,12
1469,DeKalb,DRIVEALONEFREE,1404
1469,DeKalb,DRIVEALONEPAY,15
1469,DeKalb,KNR_ALLTRN,10
1469,DeKalb,SCHOOL_BUS,20
1469,DeKalb,SHARED2FREE,533
1469,DeKalb,SHARED2PAY,1
1469,DeKalb,SHARED3FREE,338
1469,DeKalb,TOTAL,2501
1469,DeKalb,WALK,139
1469,DeKalb,WALK_ALLTRN,29
1470,DeKalb,BIKE,17
1470,DeKalb,DRIVEALONEFREE,1313
1470,DeKalb,DRIVEALONEPAY,23
1470,DeKalb,KNR_ALLTRN,8
1470,DeKalb,PNR_ALLTRN,2
1470,DeKalb,PNR_PRMTRN,1
1470,DeKalb,SCHOOL_BUS,2
1470,DeKalb,SHARED2FREE,393
1470,DeKalb,SHARED2PAY,5
1470,DeKalb,SHARED3FREE,213
1470,DeKalb,TOTAL,2117
1470,DeKalb,WALK,113
1470,DeKalb,WALK_ALLTRN,27
1471,DeKalb,BIKE,32
1471,DeKalb,DRIVEALONEFREE,3563
1471,DeKalb,DRIVEALONEPAY,62
1471,DeKalb,KNR_ALLTRN,14
1471,DeKalb,KNR_PRMTRN,2
1471,DeKalb,PNR_ALLTRN,5
1471,DeKalb,PNR_PRMTRN,32
1471,DeKalb,SCHOOL_BUS,392
1471,DeKalb,SHARED2FREE,1663
1471,DeKalb,SHARED2PAY,5
1471,DeKalb,SHARED3FREE,1118
1471,DeKalb,TOTAL,7140
1471,DeKalb,WALK,207
1471,DeKalb,WALK_ALLTRN,45
1472,DeKalb,BIKE,14
1472,DeKalb,DRIVEALONEFREE,1575
1472,DeKalb,DRIVEALONEPAY,29
1472,DeKalb,KNR_ALLTRN,6
1472,DeKalb,KNR_PRMTRN,1
1472,DeKalb,PNR_ALLTRN,1
1472,DeKalb,PNR_PRMTRN,17
1472,DeKalb,SCHOOL_BUS,88
1472,DeKalb,SHARED2FREE,642
1472,DeKalb,SHARED2PAY,3
1472,DeKalb,SHARED3FREE,429
1472,DeKalb,TOTAL,2920
1472,DeKalb,WALK,95
1472,DeKalb,WALK_ALLTRN,20
1473,DeKalb,BIKE,39
1473,DeKalb,DRIVEALONEFREE,4893
1473,DeKalb,DRIVEALONEPAY,94
1473,DeKalb,KNR_ALLTRN,19
1473,DeKalb,KNR_PRMTRN,2
1473,DeKalb,PNR_ALLTRN,2
1473,DeKalb,PNR_PRMTRN,8
1473,DeKalb,SCHOOL_BUS,71
1473,DeKalb,SHARED2FREE,1473
1473,DeKalb,SHARED2PAY,6
1473,DeKalb,SHARED3FREE,891
1473,DeKalb,TOTAL,7906
1473,DeKalb,WALK,354
1473,DeKalb,WALK_ALLTRN,54
1474,DeKalb,BIKE,22
1474,DeKalb,DRIVEALONEFREE,4090
1474,DeKalb,DRIVEALONEPAY,110
1474,DeKalb,KNR_ALLTRN,23
1474,DeKalb,PNR_ALLTRN,1
1474,DeKalb,PNR_PRMTRN,13
1474,DeKalb,SCHOOL_BUS,111
1474,DeKalb,SHARED2FREE,1168
1474,DeKalb,SHARED2PAY,19
1474,DeKalb,SHARED3FREE,753
1474,DeKalb,TOTAL,6492
1474,DeKalb,WALK,126
1474,DeKalb,WALK_ALLTRN,56
1475,DeKalb,BIKE,31
1475,DeKalb,DRIVEALONEFREE,4282
1475,DeKalb,DRIVEALONEPAY,50
1475,DeKalb,KNR_ALLTRN,29
1475,DeKalb,PNR_ALLTRN,1
1475,DeKalb,PNR_PRMTRN,2
1475,DeKalb,SCHOOL_BUS,56
1475,DeKalb,SHARED2FREE,1819
1475,DeKalb,SHARED2PAY,3
1475,DeKalb,SHARED3FREE,1141
1475,DeKalb,TOTAL,7870
1475,DeKalb,WALK,340
1475,DeKalb,WALK_ALLTRN,116
1476,DeKalb,BIKE,67
1476,DeKalb,DRIVEALONEFREE,5576
1476,DeKalb,DRIVEALONEPAY,63
1476,DeKalb,KNR_ALLTRN,34
1476,DeKalb,KNR_PRMTRN,5
1476,DeKalb,PNR_ALLTRN,1
1476,DeKalb,PNR_PRMTRN,19
1476,DeKalb,SCHOOL_BUS,424
1476,DeKalb,SHARED2FREE,2725
1476,DeKalb,SHARED2PAY,7
1476,DeKalb,SHARED3FREE,1984
1476,DeKalb,TOTAL,11797
1476,DeKalb,WALK,737
1476,DeKalb,WALK_ALLTRN,155
1477,DeKalb,BIKE,10
1477,DeKalb,DRIVEALONEFREE,1777
1477,DeKalb,DRIVEALONEPAY,18
1477,DeKalb,KNR_ALLTRN,10
1477,DeKalb,KNR_PRMTRN,1
1477,DeKalb,PNR_PRMTRN,16
1477,DeKalb,SCHOOL_BUS,70
1477,DeKalb,SHARED2FREE,791
1477,DeKalb,SHARED3FREE,463
1477,DeKalb,TOTAL,3212
1477,DeKalb,WALK,49
1477,DeKalb,WALK_ALLTRN,7
1478,DeKalb,BIKE,27
1478,DeKalb,DRIVEALONEFREE,3865
1478,DeKalb,DRIVEALONEPAY,64
1478,DeKalb,KNR_ALLTRN,12
1478,DeKalb,KNR_PRMTRN,1
1478,DeKalb,PNR_PRMTRN,9
1478,DeKalb,SCHOOL_BUS,63
1478,DeKalb,SHARED2FREE,1239
1478,DeKalb,SHARED2PAY,5
1478,DeKalb,SHARED3FREE,822
1478,DeKalb,TOTAL,6302
1478,DeKalb,WALK,172
1478,DeKalb,WALK_ALLTRN,23
1479,DeKalb,BIKE,7
1479,DeKalb,DRIVEALONEFREE,1103
1479,DeKalb,DRIVEALONEPAY,22
1479,DeKalb,KNR_ALLTRN,5
1479,DeKalb,SCHOOL_BUS,9
1479,DeKalb,SHARED2FREE,267
1479,DeKalb,SHARED2PAY,1
1479,DeKalb,SHARED3FREE,188
1479,DeKalb,TOTAL,1639
1479,DeKalb,WALK,18
1479,DeKalb,WALK_ALLTRN,19
1480,DeKalb,BIKE,3
1480,DeKalb,DRIVEALONEFREE,1250
1480,DeKalb,DRIVEALONEPAY,11
1480,DeKalb,KNR_ALLTRN,8
1480,DeKalb,KNR_PRMTRN,1
1480,DeKalb,PNR_ALLTRN,3
1480,DeKalb,PNR_PRMTRN,13
1480,DeKalb,SCHOOL_BUS,145
1480,DeKalb,SHARED2FREE,636
1480,DeKalb,SHARED3FREE,446
1480,DeKalb,TOTAL,2541
1480,DeKalb,WALK,24
1480,DeKalb,WALK_ALLTRN,1
1481,DeKalb,BIKE,9
1481,DeKalb,DRIVEALONEFREE,1633
1481,DeKalb,DRIVEALONEPAY,20
1481,DeKalb,KNR_ALLTRN,3
1481,DeKalb,KNR_PRMTRN,5
1481,DeKalb,PNR_ALLTRN,4
1481,DeKalb,PNR_PRMTRN,18
1481,DeKalb,SCHOOL_BUS,252
1481,DeKalb,SHARED2FREE,842
1481,DeKalb,SHARED2PAY,1
1481,DeKalb,SHARED3FREE,598
1481,DeKalb,TOTAL,3432
1481,DeKalb,WALK,47
1482,DeKalb,BIKE,3
1482,DeKalb,DRIVEALONEFREE,563
1482,DeKalb,DRIVEALONEPAY,3
1482,DeKalb,KNR_ALLTRN,2
1482,DeKalb,KNR_PRMTRN,1
1482,DeKalb,PNR_ALLTRN,1
1482,DeKalb,PNR_PRMTRN,6
1482,DeKalb,SCHOOL_BUS,43
1482,DeKalb,SHARED2FREE,254
1482,DeKalb,SHARED2PAY,1
1482,DeKalb,SHARED3FREE,178
1482,DeKalb,TOTAL,1061
1482,DeKalb,WALK,6
1483,DeKalb,BIKE,7
1483,DeKalb,DRIVEALONEFREE,451
1483,DeKalb,DRIVEALONEPAY,3
1483,DeKalb,KNR_ALLTRN,1
1483,DeKalb,KNR_PRMTRN,1
1483,DeKalb,PNR_PRMTRN,6
1483,DeKalb,SCHOOL_BUS,26
1483,DeKalb,SHARED2FREE,182
1483,DeKalb,SHARED3FREE,108
1483,DeKalb,TOTAL,789
1483,DeKalb,WALK,4
1484,DeKalb,BIKE,20
1484,DeKalb,DRIVEALONEFREE,1863
1484,DeKalb,DRIVEALONEPAY,15
1484,DeKalb,SCHOOL_BUS,3
1484,DeKalb,SHARED2FREE,1062
1484,DeKalb,SHARED3FREE,801
1484,DeKalb,TOTAL,3787
1484,DeKalb,WALK,23
1485,DeKalb,BIKE,9
1485,DeKalb,DRIVEALONEFREE,1503
1485,DeKalb,DRIVEALONEPAY,10
1485,DeKalb,KNR_ALLTRN,5
1485,DeKalb,KNR_PRMTRN,1
1485,DeKalb,PNR_ALLTRN,1
1485,DeKalb,PNR_PRMTRN,8
1485,DeKalb,SCHOOL_BUS,37
1485,DeKalb,SHARED2FREE,531
1485,DeKalb,SHARED3FREE,371
1485,DeKalb,TOTAL,2543
1485,DeKalb,WALK,67
1486,DeKalb,BIKE,7
1486,DeKalb,DRIVEALONEFREE,1405
1486,DeKalb,DRIVEALONEPAY,4
1486,DeKalb,KNR_ALLTRN,7
1486,DeKalb,PNR_ALLTRN,1
1486,DeKalb,PNR_PRMTRN,15
1486,DeKalb,SCHOOL_BUS,213
1486,DeKalb,SHARED2FREE,804
1486,DeKalb,SHARED2PAY,1
1486,DeKalb,SHARED3FREE,658
