ORIG,DEST,WRKSOV,WRKHOV,WRKTRN,NWKSOV,NWKHOV,NWKTRN,ALLSOV,ALLHOV,ALLTRN,WRKALL,NWKALL,ALLALL
     21.00,     72.00,    166.00,     52.00,     66.00,     14.00,     45.00,         0,    180.00,     97.00,     66.00,    284.00,     59.00,    343.00
     21.00,     73.00,     50.00,     17.00,      2.00,      2.00,     23.00,         0,     52.00,     40.00,      2.00,     69.00,     25.00,     94.00
     21.00,     74.00,    170.00,     47.00,     78.00,     12.00,     44.00,      1.00,    182.00,     91.00,     79.00,    295.00,     57.00,    352.00
     21.00,     75.00,    138.00,     17.00,     30.00,     21.00,      9.00,         0,    159.00,     26.00,     30.00,    185.00,     30.00,    215.00
     21.00,     76.00,    181.00,     30.00,     21.00,      8.00,     18.00,         0,    189.00,     48.00,     21.00,    232.00,     26.00,    258.00
     21.00,     81.00,   1122.00,    191.00,     35.00,    217.00,    366.00,      8.00,   1339.00,    557.00,     43.00,   1348.00,    591.00,   1939.00
     21.00,     82.00,    460.00,     69.00,      3.00,     28.00,     74.00,         0,    488.00,    143.00,      3.00,    532.00,    102.00,    634.00
     21.00,     83.00,    955.00,    153.00,     16.00,    120.00,    223.00,      1.00,   1075.00,    376.00,     17.00,   1124.00,    344.00,   1468.00
     21.00,     91.00,    224.00,     28.00,     10.00,     22.00,     16.00,         0,    246.00,     44.00,     10.00,    262.00,     38.00,    300.00
     21.00,     92.00,    164.00,     31.00,     18.00,     15.00,     12.00,         0,    179.00,     43.00,     18.00,    213.00,     27.00,    240.00
     21.00,    101.00,     11.00,      4.00,         0,      2.00,      1.00,         0,     13.00,      5.00,         0,     15.00,      3.00,     18.00
     21.00,    102.00,      6.00,         0,      1.00,      2.00,      1.00,         0,      8.00,      1.00,      1.00,      7.00,      3.00,     10.00
     21.00,    111.00,      1.00,         0,         0,         0,         0,         0,      1.00,         0,         0,      1.00,         0,      1.00
     21.00,    112.00,      2.00,         0,         0,         0,     10.00,         0,      2.00,     10.00,         0,      2.00,     10.00,     12.00
     21.00,    113.00,      5.00,         0,         0,         0,      6.00,         0,      5.00,      6.00,         0,      5.00,      6.00,     11.00
     21.00,    114.00,     10.00,      1.00,      2.00,      2.00,      3.00,         0,     12.00,      4.00,      2.00,     13.00,      5.00,     18.00
     21.00,    121.00,     34.00,      6.00,         0,      4.00,      4.00,         0,     38.00,     10.00,         0,     40.00,      8.00,     48.00
     21.00,    122.00,      3.00,      1.00,         0,      4.00,      4.00,         0,      7.00,      5.00,         0,      4.00,      8.00,     12.00
     21.00,    123.00,     57.00,      9.00,         0,     10.00,     22.00,         0,     67.00,     31.00,         0,     66.00,     32.00,     98.00
     21.00,    124.00,     13.00,      3.00,         0,      1.00,      9.00,         0,     14.00,     12.00,         0,     16.00,     10.00,     26.00
     21.00,    131.00,    168.00,     23.00,      1.00,     14.00,     38.00,         0,    182.00,     61.00,      1.00,    192.00,     52.00,    244.00
     21.00,    132.00,    887.00,    131.00,     39.00,     85.00,    180.00,      1.00,    972.00,    311.00,     40.00,   1057.00,    266.00,   1323.00
     21.00,    133.00,     60.00,      6.00,         0,      9.00,     31.00,         0,     69.00,     37.00,         0,     66.00,     40.00,    106.00
     21.00,    134.00,    114.00,     15.00,         0,     20.00,     50.00,         0,    134.00,     65.00,         0,    129.00,     70.00,    199.00
     21.00,    141.00,     10.00,      1.00,         0,         0,     10.00,         0,     10.00,     11.00,         0,     11.00,     10.00,     21.00
     21.00,    142.00,     19.00,      5.00,      5.00,      3.00,     15.00,         0,     22.00,     20.00,      5.00,     29.00,     18.00,     47.00
     21.00,    143.00,     14.00,      6.00,      7.00,      4.00,      4.00,      1.00,     18.00,     10.00,      8.00,     27.00,      9.00,     36.00
     21.00,    151.00,      1.00,      2.00,         0,         0,         0,         0,      1.00,      2.00,         0,      3.00,         0,      3.00
     21.00,    152.00,      4.00,      1.00,         0,         0,      9.00,         0,      4.00,     10.00,         0,      5.00,      9.00,     14.00
     21.00,    153.00,     12.00,      5.00,         0,         0,      8.00,         0,     12.00,     13.00,         0,     17.00,      8.00,     25.00
     21.00,    163.00,    256.00,     38.00,      7.00,     25.00,     42.00,         0,    281.00,     80.00,      7.00,    301.00,     67.00,    368.00
     21.00,    164.00,     20.00,      1.00,         0,      3.00,         0,         0,     23.00,      1.00,         0,     21.00,      3.00,     24.00
     21.00,    171.00,     35.00,      8.00,         0,      3.00,      6.00,         0,     38.00,     14.00,         0,     43.00,      9.00,     52.00
     21.00,    172.00,     13.00,      1.00,         0,         0,      4.00,         0,     13.00,      5.00,         0,     14.00,      4.00,     18.00
     21.00,    173.00,    236.00,     30.00,      6.00,     20.00,     15.00,         0,    256.00,     45.00,      6.00,    272.00,     35.00,    307.00
     21.00,    181.00,    193.00,     28.00,      1.00,     13.00,     30.00,         0,    206.00,     58.00,      1.00,    222.00,     43.00,    265.00
     21.00,    182.00,     82.00,     16.00,         0,      5.00,     36.00,         0,     87.00,     52.00,         0,     98.00,     41.00,    139.00
     21.00,    191.00,     48.00,      7.00,      1.00,      5.00,     21.00,         0,     53.00,     28.00,      1.00,     56.00,     26.00,     82.00
     21.00,    192.00,     21.00,      2.00,         0,      3.00,     12.00,         0,     24.00,     14.00,         0,     23.00,     15.00,     38.00
     22.00,      1.00,    140.00,     48.00,      4.00,     31.00,     74.00,      2.00,    171.00,    122.00,      6.00,    192.00,    107.00,    299.00
     22.00,      2.00,    118.00,     30.00,      4.00,     27.00,     31.00,      3.00,    145.00,     61.00,      7.00,    152.00,     61.00,    213.00
     22.00,      3.00,    530.00,    178.00,     60.00,     72.00,    125.00,      8.00,    602.00,    303.00,     68.00,    768.00,    205.00,    973.00
     22.00,      4.00,   1160.00,    311.00,    115.00,    194.00,    632.00,     26.00,   1354.00,    943.00,    141.00,   1586.00,    852.00,   2438.00
     22.00,      5.00,    736.00,    157.00,     52.00,    224.00,    576.00,     26.00,    960.00,    733.00,     78.00,    945.00,    826.00,   1771.00
     22.00,      6.00,   2242.00,    463.00,    207.00,    879.00,   2087.00,    128.00,   3121.00,   2550.00,    335.00,   2912.00,   3094.00,   6006.00
     22.00,      7.00,   1083.00,    232.00,     35.00,    647.00,   1399.00,     46.00,   1730.00,   1631.00,     81.00,   1350.00,   2092.00,   3442.00
     22.00,      8.00,   2561.00,    567.00,    570.00,    963.00,   2828.00,    318.00,   3524.00,   3395.00,    888.00,   3698.00,   4109.00,   7807.00
     22.00,      9.00,   3229.00,    727.00,     46.00,   4140.00,   9207.00,    115.00,   7369.00,   9934.00,    161.00,   4002.00,  13462.00,  17464.00
     22.00,     10.00,    722.00,    133.00,      1.00,    224.00,    502.00,      1.00,    946.00,    635.00,      2.00,    856.00,    727.00,   1583.00
     22.00,     11.00,   4259.00,    870.00,     84.00,   3235.00,   6236.00,    104.00,   7494.00,   7106.00,    188.00,   5213.00,   9575.00,  14788.00
     22.00,     12.00,   1828.00,    353.00,     10.00,   1073.00,   2684.00,     20.00,   2901.00,   3037.00,     30.00,   2191.00,   3777.00,   5968.00
     22.00,     15.00,     10.00,         0,         0,      2.00,      6.00,         0,     12.00,      6.00,         0,     10.00,      8.00,     18.00
     22.00,     16.00,      1.00,      1.00,         0,         0,         0,         0,      1.00,      1.00,         0,      2.00,         0,      2.00
     22.00,     17.00,     29.00,     10.00,      1.00,      9.00,     31.00,         0,     38.00,     41.00,      1.00,     40.00,     40.00,     80.00
     22.00,     18.00,     53.00,     26.00,         0,     16.00,     32.00,      1.00,     69.00,     58.00,      1.00,     79.00,     49.00,    128.00
     22.00,     21.00,   3414.00,    645.00,     96.00,   3116.00,   4217.00,     40.00,   6530.00,   4862.00,    136.00,   4155.00,   7373.00,  11528.00
     22.00,     22.00,  28054.00,   5533.00,    227.00,  54457.00, 111482.00,    481.00,  82511.00, 117015.00,    708.00,  33814.00, 166420.00, 200234.00
     22.00,     23.00,   5210.00,   1069.00,     71.00,   7285.00,  16463.00,    153.00,  12495.00,  17532.00,    224.00,   6350.00,  23901.00,  30251.00
     22.00,     24.00,   8026.00,   1656.00,     50.00,  11047.00,  24643.00,    109.00,  19073.00,  26299.00,    159.00,   9732.00,  35799.00,  45531.00
     22.00,     31.00,    153.00,     57.00,         0,     44.00,    124.00,      1.00,    197.00,    181.00,      1.00,    210.00,    169.00,    379.00
     22.00,     32.00,    220.00,     72.00,         0,     44.00,    107.00,      1.00,    264.00,    179.00,      1.00,    292.00,    152.00,    444.00
     22.00,     33.00,    127.00,     25.00,         0,     26.00,     49.00,         0,    153.00,     74.00,         0,    152.00,     75.00,    227.00
     22.00,     34.00,    161.00,     70.00,      1.00,     36.00,     72.00,      3.00,    197.00,    142.00,      4.00,    232.00,    111.00,    343.00
     22.00,     35.00,    760.00,    200.00,     18.00,    111.00,    184.00,      6.00,    871.00,    384.00,     24.00,    978.00,    301.00,   1279.00
     22.00,     36.00,    374.00,     62.00,      6.00,     83.00,    191.00,      1.00,    457.00,    253.00,      7.00,    442.00,    275.00,    717.00
     22.00,     41.00,    683.00,    180.00,     59.00,    107.00,    249.00,     12.00,    790.00,    429.00,     71.00,    922.00,    368.00,   1290.00
     22.00,     43.00,    941.00,    207.00,     13.00,    464.00,    868.00,     19.00,   1405.00,   1075.00,     32.00,   1161.00,   1351.00,   2512.00
     22.00,     44.00,    878.00,    160.00,     12.00,    244.00,    560.00,      7.00,   1122.00,    720.00,     19.00,   1050.00,    811.00,   1861.00
     22.00,     45.00,    395.00,     69.00,      9.00,    344.00,    901.00,      9.00,    739.00,    970.00,     18.00,    473.00,   1254.00,   1727.00
     22.00,     46.00,    310.00,     48.00,      9.00,    158.00,    261.00,     15.00,    468.00,    309.00,     24.00,    367.00,    434.00,    801.00
     22.00,     47.00,   1358.00,    257.00,     25.00,    966.00,   2328.00,     18.00,   2324.00,   2585.00,     43.00,   1640.00,   3312.00,   4952.00
     22.00,     48.00,    813.00,    133.00,      4.00,    307.00,    762.00,      5.00,   1120.00,    895.00,      9.00,    950.00,   1074.00,   2024.00
     22.00,     49.00,   3287.00,    656.00,     13.00,   3243.00,   8322.00,     30.00,   6530.00,   8978.00,     43.00,   3956.00,  11595.00,  15551.00
     22.00,     51.00,    241.00,     37.00,         0,     42.00,     65.00,         0,    283.00,    102.00,         0,    278.00,    107.00,    385.00
     22.00,     52.00,    322.00,     64.00,         0,     57.00,    185.00,         0,    379.00,    249.00,         0,    386.00,    242.00,    628.00
     22.00,     61.00,    768.00,    127.00,         0,    200.00,    433.00,      4.00,    968.00,    560.00,      4.00,    895.00,    637.00,   1532.00
     22.00,     62.00,   1665.00,    301.00,      1.00,    920.00,   2178.00,      5.00,   2585.00,   2479.00,      6.00,   1967.00,   3103.00,   5070.00
     22.00,     71.00,     91.00,     24.00,         0,     13.00,     52.00,         0,    104.00,     76.00,         0,    115.00,     65.00,    180.00
     22.00,     72.00,    243.00,     65.00,      4.00,     49.00,     75.00,      2.00,    292.00,    140.00,      6.00,    312.00,    126.00,    438.00
     22.00,     73.00,     90.00,     19.00,         0,     19.00,     50.00,         0,    109.00,     69.00,         0,    109.00,     69.00,    178.00
     22.00,     74.00,    385.00,     80.00,     11.00,     71.00,    162.00,      4.00,    456.00,    242.00,     15.00,    476.00,    237.00,    713.00
     22.00,     75.00,    218.00,     54.00,         0,     49.00,     79.00,      1.00,    267.00,    133.00,      1.00,    272.00,    129.00,    401.00
     22.00,     76.00,    315.00,     60.00,         0,     58.00,    136.00,      2.00,    373.00,    196.00,      2.00,    375.00,    196.00,    571.00
     22.00,     81.00,   6512.00,   1193.00,     20.00,   7215.00,  19029.00,     23.00,  13727.00,  20222.00,     43.00,   7725.00,  26267.00,  33992.00
     22.00,     82.00,   1694.00,    304.00,         0,    700.00,   1619.00,         0,   2394.00,   1923.00,         0,   1998.00,   2319.00,   4317.00
     22.00,     83.00,   3547.00,    627.00,      5.00,   1247.00,   3136.00,      9.00,   4794.00,   3763.00,     14.00,   4179.00,   4392.00,   8571.00
     22.00,     91.00,    765.00,    143.00,         0,    253.00,    534.00,      2.00,   1018.00,    677.00,      2.00,    908.00,    789.00,   1697.00
     22.00,     92.00,    423.00,     67.00,         0,     82.00,    220.00,      2.00,    505.00,    287.00,      2.00,    490.00,    304.00,    794.00
     22.00,    101.00,     12.00,      3.00,         0,      3.00,      1.00,         0,     15.00,      4.00,         0,     15.00,      4.00,     19.00
     22.00,    102.00,     20.00,      2.00,         0,      4.00,     10.00,         0,     24.00,     12.00,         0,     22.00,     14.00,     36.00
     22.00,    111.00,      1.00,         0,         0,         0,         0,         0,      1.00,         0,         0,      1.00,         0,      1.00
     22.00,    112.00,         0,      1.00,         0,      2.00,      2.00,         0,      2.00,      3.00,         0,      1.00,      4.00,      5.00
     22.00,    113.00,      1.00,      3.00,         0,         0,     10.00,         0,      1.00,     13.00,         0,      4.00,     10.00,     14.00
     22.00,    114.00,      6.00,      4.00,         0,      9.00,      9.00,         0,     15.00,     13.00,         0,     10.00,     18.00,     28.00
     22.00,    121.00,     24.00,      9.00,         0,      8.00,     18.00,         0,     32.00,     27.00,         0,     33.00,     26.00,     59.00
     22.00,    122.00,      5.00,      1.00,         0,      3.00,         0,         0,      8.00,      1.00,         0,      6.00,      3.00,      9.00
     22.00,    123.00,     42.00,      7.00,         0,     18.00,      5.00,         0,     60.00,     12.00,         0,     49.00,     23.00,     72.00
     22.00,    124.00,     15.00,         0,         0,      5.00,      5.00,         0,     20.00,      5.00,         0,     15.00,     10.00,     25.00
     22.00,    131.00,    120.00,     13.00,         0,     23.00,     37.00,         0,    143.00,     50.00,         0,    133.00,     60.00,    193.00
     22.00,    132.00,    723.00,    112.00,      1.00,    125.00,    279.00,         0,    848.00,    391.00,      1.00,    836.00,    404.00,   1240.00
     22.00,    133.00,     60.00,     17.00,         0,     15.00,     20.00,         0,     75.00,     37.00,         0,     77.00,     35.00,    112.00
     22.00,    134.00,    157.00,     32.00,         0,     46.00,     86.00,         0,    203.00,    118.00,         0,    189.00,    132.00,    321.00
     22.00,    141.00,     17.00,      1.00,         0,      2.00,      1.00,         0,     19.00,      2.00,         0,     18.00,      3.00,     21.00
     22.00,    142.00,     34.00,     12.00,      1.00,     20.00,     22.00,         0,     54.00,     34.00,      1.00,     47.00,     42.00,     89.00
     22.00,    143.00,     22.00,     13.00,         0,     18.00,      8.00,         0,     40.00,     21.00,         0,     35.00,     26.00,     61.00
     22.00,    151.00,      1.00,         0,         0,         0,      1.00,         0,      1.00,      1.00,         0,      1.00,      1.00,      2.00
     22.00,    152.00,      2.00,      1.00,         0,         0,      7.00,         0,      2.00,      8.00,         0,      3.00,      7.00,     10.00
     22.00,    153.00,     14.00,      5.00,         0,      4.00,      6.00,         0,     18.00,     11.00,         0,     19.00,     10.00,     29.00
     22.00,    163.00,    761.00,    143.00,      1.00,    109.00,    276.00,      1.00,    870.00,    419.00,      2.00,    905.00,    386.00,   1291.00
     22.00,    164.00,     66.00,      5.00,         0,     11.00,     26.00,         0,     77.00,     31.00,         0,     71.00,     37.00,    108.00
     22.00,    171.00,     15.00,      5.00,         0,      4.00,      4.00,         0,     19.00,      9.00,         0,     20.00,      8.00,     28.00
     22.00,    172.00,     15.00,      1.00,         0,      1.00,     32.00,         0,     16.00,     33.00,         0,     16.00,     33.00,     49.00
     22.00,    173.00,    121.00,     28.00,         0,     26.00,     55.00,         0,    147.00,     83.00,         0,    149.00,     81.00,    230.00
     22.00,    181.00,    504.00,     96.00,         0,    115.00,    156.00,         0,    619.00,    252.00,         0,    600.00,    271.00,    871.00
     22.00,    182.00,    271.00,     45.00,         0,     59.00,     62.00,         0,    330.00,    107.00,         0,    316.00,    121.00,    437.00
     22.00,    191.00,    123.00,     17.00,         0,     22.00,     29.00,         0,    145.00,     46.00,         0,    140.00,     51.00,    191.00
     22.00,    192.00,     48.00,      7.00,         0,     12.00,     21.00,         0,     60.00,     28.00,         0,     55.00,     33.00,     88.00
     23.00,      1.00,     91.00,     31.00,      6.00,     15.00,     40.00,      1.00,    106.00,     71.00,      7.00,    128.00,     56.00,    184.00
     23.00,      2.00,     76.00,     12.00,      4.00,     10.00,     17.00,         0,     86.00,     29.00,      4.00,     92.00,     27.00,    119.00
     23.00,      3.00,    402.00,    147.00,    121.00,     39.00,    109.00,     10.00,    441.00,    256.00,    131.00,    670.00,    158.00,    828.00
     23.00,      4.00,    793.00,    233.00,    164.00,     97.00,    365.00,     24.00,    890.00,    598.00,    188.00,   1190.00,    486.00,   1676.00
     23.00,      5.00,    562.00,    137.00,     44.00,     97.00,    320.00,     31.00,    659.00,    457.00,     75.00,    743.00,    448.00,   1191.00
     23.00,      6.00,   1663.00,    413.00,    317.00,    444.00,    974.00,    153.00,   2107.00,   1387.00,    470.00,   2393.00,   1571.00,   3964.00
     23.00,      7.00,    836.00,    155.00,     46.00,    480.00,    993.00,     47.00,   1316.00,   1148.00,     93.00,   1037.00,   1520.00,   2557.00
     23.00,      8.00,   1872.00,    424.00,   1014.00,    508.00,   1416.00,    377.00,   2380.00,   1840.00,   1391.00,   3310.00,   2301.00,   5611.00
     23.00,      9.00,   1205.00,    246.00,     39.00,    873.00,   2165.00,     56.00,   2078.00,   2411.00,     95.00,   1490.00,   3094.00,   4584.00
     23.00,     10.00,    517.00,    114.00,      1.00,    281.00,    733.00,      1.00,    798.00,    847.00,      2.00,    632.00,   1015.00,   1647.00
     23.00,     11.00,   2591.00,    532.00,     41.00,   1867.00,   4459.00,     68.00,   4458.00,   4991.00,    109.00,   3164.00,   6394.00,   9558.00
     23.00,     12.00,   2465.00,    524.00,      9.00,   3894.00,  10272.00,     57.00,   6359.00,  10796.00,     66.00,   2998.00,  14223.00,  17221.00
     23.00,     15.00,      2.00,      1.00,         0,      1.00,      9.00,         0,      3.00,     10.00,         0,      3.00,     10.00,     13.00
     23.00,     16.00,         0,         0,         0,         0,      4.00,         0,         0,      4.00,         0,         0,      4.00,      4.00
     23.00,     17.00,     12.00,      4.00,         0,      3.00,     17.00,         0,     15.00,     21.00,         0,     16.00,     20.00,     36.00
     23.00,     18.00,     17.00,      6.00,         0,     11.00,     31.00,         0,     28.00,     37.00,         0,     23.00,     42.00,     65.00
     23.00,     21.00,   3533.00,    650.00,    138.00,   3602.00,   6651.00,     85.00,   7135.00,   7301.00,    223.00,   4321.00,  10338.00,  14659.00
     23.00,     22.00,   5044.00,   1054.00,     68.00,   7215.00,  17012.00,    162.00,  12259.00,  18066.00,    230.00,   6166.00,  24389.00,  30555.00
     23.00,     23.00,  11916.00,   2443.00,    112.00,  34962.00,  74599.00,    406.00,  46878.00,  77042.00,    518.00,  14471.00, 109967.00, 124438.00
     23.00,     24.00,   4268.00,    868.00,     35.00,   6670.00,  17446.00,     77.00,  10938.00,  18314.00,    112.00,   5171.00,  24193.00,  29364.00
     23.00,     31.00,     74.00,     13.00,      1.00,     22.00,     34.00,      2.00,     96.00,     47.00,      3.00,     88.00,     58.00,    146.00
     23.00,     32.00,     88.00,     24.00,         0,     28.00,     73.00,         0,    116.00,     97.00,         0,    112.00,    101.00,    213.00
     23.00,     33.00,     58.00,     12.00,         0,     17.00,     41.00,         0,     75.00,     53.00,         0,     70.00,     58.00,    128.00
     23.00,     34.00,    135.00,     28.00,      1.00,     27.00,     35.00,      6.00,    162.00,     63.00,      7.00,    164.00,     68.00,    232.00
     23.00,     35.00,    680.00,    149.00,     29.00,     82.00,    132.00,         0,    762.00,    281.00,     29.00,    858.00,    214.00,   1072.00
     23.00,     36.00,    315.00,     75.00,      2.00,     71.00,    164.00,         0,    386.00,    239.00,      2.00,    392.00,    235.00,    627.00
     23.00,     41.00,    456.00,    134.00,    101.00,     55.00,    128.00,      7.00,    511.00,    262.00,    108.00,    691.00,    190.00,    881.00
     23.00,     43.00,    510.00,    118.00,     17.00,    113.00,    193.00,     16.00,    623.00,    311.00,     33.00,    645.00,    322.00,    967.00
     23.00,     44.00,    366.00,     74.00,     14.00,     71.00,    171.00,     16.00,    437.00,    245.00,     30.00,    454.00,    258.00,    712.00
     23.00,     45.00,    143.00,     19.00,     10.00,     57.00,    135.00,      6.00,    200.00,    154.00,     16.00,    172.00,    198.00,    370.00
     23.00,     46.00,    125.00,     20.00,     20.00,     30.00,     83.00,     20.00,    155.00,    103.00,     40.00,    165.00,    133.00,    298.00
     23.00,     47.00,    421.00,     83.00,     16.00,    170.00,    297.00,      5.00,    591.00,    380.00,     21.00,    520.00,    472.00,    992.00
     23.00,     48.00,    202.00,     36.00,      1.00,     57.00,    111.00,      4.00,    259.00,    147.00,      5.00,    239.00,    172.00,    411.00
     23.00,     49.00,    514.00,    119.00,      1.00,    303.00,    732.00,      7.00,    817.00,    851.00,      8.00,    634.00,   1042.00,   1676.00
     23.00,     51.00,    127.00,     24.00,         0,     56.00,    114.00,         0,    183.00,    138.00,         0,    151.00,    170.00,    321.00
     23.00,     52.00,    228.00,     38.00,         0,     64.00,    142.00,         0,    292.00,    180.00,         0,    266.00,    206.00,    472.00
     23.00,     61.00,    964.00,    183.00,         0,    530.00,   1328.00,         0,   1494.00,   1511.00,         0,   1147.00,   1858.00,   3005.00
     23.00,     62.00,   2852.00,    597.00,      3.00,   4077.00,   9868.00,      9.00,   6929.00,  10465.00,     12.00,   3452.00,  13954.00,  17406.00
     23.00,     71.00,     18.00,      9.00,         0,      6.00,     35.00,      1.00,     24.00,     44.00,      1.00,     27.00,     42.00,     69.00
     23.00,     72.00,     61.00,     22.00,         0,     17.00,     71.00,         0,     78.00,     93.00,         0,     83.00,     88.00,    171.00
     23.00,     73.00,     14.00,      3.00,         0,      5.00,     32.00,         0,     19.00,     35.00,         0,     17.00,     37.00,     54.00
     23.00,     74.00,    141.00,     51.00,      3.00,     20.00,     96.00,         0,    161.00,    147.00,      3.00,    195.00,    116.00,    311.00
     23.00,     75.00,     60.00,     10.00,         0,     14.00,     32.00,         0,     74.00,     42.00,         0,     70.00,     46.00,    116.00
     23.00,     76.00,     60.00,     16.00,         0,     25.00,     26.00,         0,     85.00,     42.00,         0,     76.00,     51.00,    127.00
     23.00,     81.00,   1063.00,    214.00,      2.00,    904.00,   2457.00,      4.00,   1967.00,   2671.00,      6.00,   1279.00,   3365.00,   4644.00
     23.00,     82.00,    361.00,     65.00,         0,    127.00,    354.00,         0,    488.00,    419.00,         0,    426.00,    481.00,    907.00
     23.00,     83.00,   1049.00,    223.00,         0,    501.00,   1419.00,         0,   1550.00,   1642.00,         0,   1272.00,   1920.00,   3192.00
     23.00,     91.00,    122.00,     20.00,         0,     41.00,    107.00,         0,    163.00,    127.00,         0,    142.00,    148.00,    290.00
     23.00,     92.00,     63.00,     14.00,         0,     18.00,     69.00,         0,     81.00,     83.00,         0,     77.00,     87.00,    164.00
     23.00,    101.00,      1.00,      1.00,         0,      1.00,         0,         0,      2.00,      1.00,         0,      2.00,      1.00,      3.00
     23.00,    102.00,      6.00,         0,         0,         0,      9.00,         0,      6.00,      9.00,         0,      6.00,      9.00,     15.00
     23.00,    111.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     23.00,    112.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     23.00,    113.00,      2.00,         0,         0,      1.00,         0,         0,      3.00,         0,         0,      2.00,      1.00,      3.00
     23.00,    114.00,      3.00,      2.00,         0,      3.00,     30.00,         0,      6.00,     32.00,         0,      5.00,     33.00,     38.00
     23.00,    121.00,      7.00,      2.00,         0,      4.00,     11.00,         0,     11.00,     13.00,         0,      9.00,     15.00,     24.00
     23.00,    122.00,      3.00,         0,         0,      1.00,     10.00,         0,      4.00,     10.00,         0,      3.00,     11.00,     14.00
     23.00,    123.00,     33.00,      4.00,         0,     16.00,     14.00,         0,     49.00,     18.00,         0,     37.00,     30.00,     67.00
     23.00,    124.00,      6.00,      1.00,         0,      8.00,      1.00,         0,     14.00,      2.00,         0,      7.00,      9.00,     16.00
     23.00,    131.00,    102.00,     11.00,         0,     28.00,     53.00,         0,    130.00,     64.00,         0,    113.00,     81.00,    194.00
     23.00,    132.00,    549.00,     99.00,      2.00,    170.00,    419.00,         0,    719.00,    518.00,      2.00,    650.00,    589.00,   1239.00
     23.00,    133.00,     45.00,      9.00,         0,     15.00,     21.00,         0,     60.00,     30.00,         0,     54.00,     36.00,     90.00
     23.00,    134.00,    163.00,     27.00,         0,     54.00,    183.00,         0,    217.00,    210.00,         0,    190.00,    237.00,    427.00
     23.00,    141.00,      2.00,         0,         0,         0,      1.00,         0,      2.00,      1.00,         0,      2.00,      1.00,      3.00
     23.00,    142.00,      5.00,      3.00,         0,      5.00,      3.00,         0,     10.00,      6.00,         0,      8.00,      8.00,     16.00
     23.00,    143.00,     20.00,      3.00,         0,      5.00,     14.00,         0,     25.00,     17.00,         0,     23.00,     19.00,     42.00
     23.00,    151.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     23.00,    152.00,      1.00,         0,         0,         0,         0,         0,      1.00,         0,         0,      1.00,         0,      1.00
     23.00,    153.00,      1.00,         0,         0,         0,      4.00,         0,      1.00,      4.00,         0,      1.00,      4.00,      5.00
     23.00,    163.00,    131.00,     30.00,         0,     33.00,    120.00,         0,    164.00,    150.00,         0,    161.00,    153.00,    314.00
     23.00,    164.00,      6.00,      1.00,         0,      5.00,     27.00,         0,     11.00,     28.00,         0,      7.00,     32.00,     39.00
     23.00,    171.00,      8.00,         0,         0,      2.00,      6.00,         0,     10.00,      6.00,         0,      8.00,      8.00,     16.00
     23.00,    172.00,      4.00,      2.00,         0,      2.00,      5.00,         0,      6.00,      7.00,         0,      6.00,      7.00,     13.00
     23.00,    173.00,     45.00,      5.00,         0,     13.00,     41.00,         0,     58.00,     46.00,         0,     50.00,     54.00,    104.00
     23.00,    181.00,    252.00,     54.00,         0,     85.00,    226.00,         0,    337.00,    280.00,         0,    306.00,    311.00,    617.00
     23.00,    182.00,    157.00,     26.00,         0,     41.00,     44.00,         0,    198.00,     70.00,         0,    183.00,     85.00,    268.00
     23.00,    191.00,     17.00,      3.00,         0,      4.00,     15.00,         0,     21.00,     18.00,         0,     20.00,     19.00,     39.00
     23.00,    192.00,      9.00,      1.00,         0,      5.00,      5.00,         0,     14.00,      6.00,         0,     10.00,     10.00,     20.00
     24.00,      1.00,     71.00,     16.00,      2.00,     27.00,     34.00,      2.00,     98.00,     50.00,      4.00,     89.00,     63.00,    152.00
     24.00,      2.00,     52.00,      8.00,         0,     10.00,     27.00,         0,     62.00,     35.00,         0,     60.00,     37.00,     97.00
     24.00,      3.00,    344.00,    113.00,     26.00,     49.00,    148.00,      4.00,    393.00,    261.00,     30.00,    483.00,    201.00,    684.00
     24.00,      4.00,    593.00,    170.00,     47.00,     89.00,    301.00,     28.00,    682.00,    471.00,     75.00,    810.00,    418.00,   1228.00
     24.00,      5.00,    422.00,     84.00,     11.00,     71.00,    221.00,      4.00,    493.00,    305.00,     15.00,    517.00,    296.00,    813.00
     24.00,      6.00,   1132.00,    271.00,     72.00,    276.00,    745.00,     34.00,   1408.00,   1016.00,    106.00,   1475.00,   1055.00,   2530.00
     24.00,      7.00,    472.00,     97.00,      7.00,    194.00,    433.00,     13.00,    666.00,    530.00,     20.00,    576.00,    640.00,   1216.00
     24.00,      8.00,   1348.00,    315.00,    319.00,    329.00,    863.00,     85.00,   1677.00,   1178.00,    404.00,   1982.00,   1277.00,   3259.00
     24.00,      9.00,   1055.00,    199.00,      7.00,    458.00,    995.00,     21.00,   1513.00,   1194.00,     28.00,   1261.00,   1474.00,   2735.00
     24.00,     10.00,    381.00,     65.00,         0,    104.00,    204.00,         0,    485.00,    269.00,         0,    446.00,    308.00,    754.00
     24.00,     11.00,   1810.00,    341.00,     27.00,    512.00,   1026.00,     16.00,   2322.00,   1367.00,     43.00,   2178.00,   1554.00,   3732.00
