ZONE,COUNTY,TRIP MODE,QUANTITY
1,Fulton,BIKE,5
1,Fulton,DRIVEALONEFREE,931
1,Fulton,DRIVEALONEPAY,10
1,Fulton,KNR_ALLTRN,1
1,Fulton,KNR_PRMTRN,1
1,Fulton,PNR_ALLTRN,2
1,Fulton,PNR_PRMTRN,4
1,Fulton,SCHOOL_BUS,72
1,Fulton,SHARED2FREE,438
1,Fulton,SHARED2PAY,1
1,Fulton,SHARED3FREE,351
1,Fulton,TOTAL,1846
1,Fulton,WALK,30
2,Fulton,BIKE,9
2,Fulton,DRIVEALONEFREE,1690
2,Fulton,DRIVEALONEPAY,28
2,Fulton,KNR_ALLTRN,3
2,Fulton,KNR_PRMTRN,4
2,Fulton,PNR_ALLTRN,1
2,Fulton,PNR_PRMTRN,13
2,Fulton,SCHOOL_BUS,224
2,Fulton,SHARED2FREE,909
2,Fulton,SHARED2PAY,3
2,Fulton,SHARED3FREE,578
2,Fulton,SHARED3PAY,5
2,Fulton,TOTAL,3539
2,Fulton,WALK,72
3,Fulton,BIKE,47
3,Fulton,DRIVEALONEFREE,6657
3,Fulton,DRIVEALONEPAY,40
3,Fulton,KNR_ALLTRN,6
3,Fulton,KNR_PRMTRN,1
3,Fulton,PNR_ALLTRN,3
3,Fulton,PNR_PRMTRN,18
3,Fulton,SCHOOL_BUS,723
3,Fulton,SHARED2FREE,3562
3,Fulton,SHARED2PAY,7
3,Fulton,SHARED3FREE,2332
3,Fulton,SHARED3PAY,6
3,Fulton,TOTAL,14063
3,Fulton,WALK,661
4,Fulton,BIKE,12
4,Fulton,DRIVEALONEFREE,2261
4,Fulton,DRIVEALONEPAY,3
4,Fulton,KNR_ALLTRN,6
4,Fulton,KNR_PRMTRN,4
4,Fulton,PNR_ALLTRN,2
4,Fulton,PNR_PRMTRN,14
4,Fulton,SCHOOL_BUS,363
4,Fulton,SHARED2FREE,1213
4,Fulton,SHARED2PAY,1
4,Fulton,SHARED3FREE,853
4,Fulton,SHARED3PAY,1
4,Fulton,TOTAL,4795
4,Fulton,WALK,62
5,Fulton,BIKE,15
5,Fulton,DRIVEALONEFREE,2067
5,Fulton,DRIVEALONEPAY,1
5,Fulton,KNR_ALLTRN,7
5,Fulton,KNR_PRMTRN,11
5,Fulton,PNR_PRMTRN,15
5,Fulton,SCHOOL_BUS,306
5,Fulton,SHARED2FREE,1192
5,Fulton,SHARED3FREE,948
5,Fulton,TOTAL,4695
5,Fulton,WALK,133
6,Fulton,BIKE,7
6,Fulton,DRIVEALONEFREE,655
6,Fulton,SCHOOL_BUS,2
6,Fulton,SHARED2FREE,267
6,Fulton,SHARED3FREE,142
6,Fulton,TOTAL,1109
6,Fulton,WALK,36
7,Fulton,BIKE,18
7,Fulton,DRIVEALONEFREE,3000
7,Fulton,DRIVEALONEPAY,4
7,Fulton,KNR_ALLTRN,9
7,Fulton,KNR_PRMTRN,1
7,Fulton,PNR_ALLTRN,1
7,Fulton,PNR_PRMTRN,12
7,Fulton,SCHOOL_BUS,205
7,Fulton,SHARED2FREE,1341
7,Fulton,SHARED3FREE,792
7,Fulton,TOTAL,5614
7,Fulton,WALK,230
7,Fulton,WALK_ALLTRN,1
8,Fulton,BIKE,4
8,Fulton,DRIVEALONEFREE,998
8,Fulton,DRIVEALONEPAY,2
8,Fulton,KNR_ALLTRN,1
8,Fulton,KNR_PRMTRN,2
8,Fulton,PNR_ALLTRN,1
8,Fulton,PNR_PRMTRN,6
8,Fulton,SCHOOL_BUS,111
8,Fulton,SHARED2FREE,462
8,Fulton,SHARED3FREE,316
8,Fulton,TOTAL,1925
8,Fulton,WALK,21
8,Fulton,WALK_ALLTRN,1
9,Fulton,BIKE,4
9,Fulton,DRIVEALONEFREE,513
9,Fulton,DRIVEALONEPAY,1
9,Fulton,KNR_ALLTRN,2
9,Fulton,SCHOOL_BUS,57
9,Fulton,SHARED2FREE,297
9,Fulton,SHARED3FREE,186
9,Fulton,TOTAL,1074
9,Fulton,WALK,14
10,Fulton,BIKE,2
10,Fulton,DRIVEALONEFREE,1354
10,Fulton,DRIVEALONEPAY,1
10,Fulton,KNR_PRMTRN,1
10,Fulton,SCHOOL_BUS,289
10,Fulton,SHARED2FREE,758
10,Fulton,SHARED3FREE,614
10,Fulton,TOTAL,3081
10,Fulton,WALK,62
11,Fulton,DRIVEALONEFREE,396
11,Fulton,DRIVEALONEPAY,1
11,Fulton,KNR_ALLTRN,2
11,Fulton,SCHOOL_BUS,36
11,Fulton,SHARED2FREE,189
11,Fulton,SHARED3FREE,148
11,Fulton,TOTAL,774
11,Fulton,WALK,2
12,Fulton,BIKE,2
12,Fulton,DRIVEALONEFREE,190
12,Fulton,PNR_ALLTRN,1
12,Fulton,SCHOOL_BUS,14
12,Fulton,SHARED2FREE,71
12,Fulton,SHARED3FREE,50
12,Fulton,TOTAL,333
12,Fulton,WALK,5
13,Fulton,BIKE,8
13,Fulton,DRIVEALONEFREE,2190
13,Fulton,DRIVEALONEPAY,1
13,Fulton,KNR_ALLTRN,6
13,Fulton,KNR_PRMTRN,7
13,Fulton,PNR_ALLTRN,2
13,Fulton,PNR_PRMTRN,15
13,Fulton,SCHOOL_BUS,358
13,Fulton,SHARED2FREE,1192
13,Fulton,SHARED2PAY,2
13,Fulton,SHARED3FREE,954
13,Fulton,TOTAL,4818
13,Fulton,WALK,83
14,Fulton,BIKE,15
14,Fulton,DRIVEALONEFREE,2161
14,Fulton,SCHOOL_BUS,3
14,Fulton,SHARED2FREE,959
14,Fulton,SHARED3FREE,468
14,Fulton,TOTAL,3709
14,Fulton,WALK,103
15,Fulton,BIKE,3
15,Fulton,DRIVEALONEFREE,302
15,Fulton,KNR_ALLTRN,1
15,Fulton,KNR_PRMTRN,1
15,Fulton,SCHOOL_BUS,36
15,Fulton,SHARED2FREE,144
15,Fulton,SHARED3FREE,72
15,Fulton,TOTAL,566
15,Fulton,WALK,7
16,Fulton,BIKE,1
16,Fulton,DRIVEALONEFREE,851
16,Fulton,DRIVEALONEPAY,3
16,Fulton,KNR_PRMTRN,1
16,Fulton,PNR_PRMTRN,4
16,Fulton,SCHOOL_BUS,84
16,Fulton,SHARED2FREE,330
16,Fulton,SHARED3FREE,239
16,Fulton,TOTAL,1526
16,Fulton,WALK,13
17,Fulton,DRIVEALONEFREE,857
17,Fulton,DRIVEALONEPAY,6
17,Fulton,KNR_ALLTRN,2
17,Fulton,KNR_PRMTRN,3
17,Fulton,PNR_PRMTRN,3
17,Fulton,SCHOOL_BUS,153
17,Fulton,SHARED2FREE,570
17,Fulton,SHARED3FREE,388
17,Fulton,SHARED3PAY,1
17,Fulton,TOTAL,1997
17,Fulton,WALK,14
18,Fulton,BIKE,3
18,Fulton,DRIVEALONEFREE,889
18,Fulton,DRIVEALONEPAY,3
18,Fulton,KNR_ALLTRN,2
18,Fulton,KNR_PRMTRN,1
18,Fulton,PNR_ALLTRN,1
18,Fulton,PNR_PRMTRN,3
18,Fulton,SCHOOL_BUS,220
18,Fulton,SHARED2FREE,519
18,Fulton,SHARED3FREE,360
18,Fulton,SHARED3PAY,1
18,Fulton,TOTAL,2035
18,Fulton,WALK,33
19,Fulton,BIKE,2
19,Fulton,DRIVEALONEFREE,578
19,Fulton,KNR_ALLTRN,2
19,Fulton,KNR_PRMTRN,1
19,Fulton,PNR_PRMTRN,8
19,Fulton,SCHOOL_BUS,60
19,Fulton,SHARED2FREE,304
19,Fulton,SHARED3FREE,252
19,Fulton,TOTAL,1217
19,Fulton,WALK,10
20,Fulton,BIKE,6
20,Fulton,DRIVEALONEFREE,499
20,Fulton,KNR_ALLTRN,1
20,Fulton,KNR_PRMTRN,1
20,Fulton,PNR_ALLTRN,1
20,Fulton,SCHOOL_BUS,13
20,Fulton,SHARED2FREE,278
20,Fulton,SHARED3FREE,220
20,Fulton,TOTAL,1025
20,Fulton,WALK,6
21,Fulton,BIKE,2
21,Fulton,DRIVEALONEFREE,379
21,Fulton,KNR_ALLTRN,4
21,Fulton,KNR_PRMTRN,2
21,Fulton,PNR_PRMTRN,1
21,Fulton,SCHOOL_BUS,49
21,Fulton,SHARED2FREE,220
21,Fulton,SHARED3FREE,168
21,Fulton,TOTAL,827
21,Fulton,WALK,2
22,Fulton,BIKE,2
22,Fulton,DRIVEALONEFREE,509
22,Fulton,KNR_ALLTRN,1
22,Fulton,KNR_PRMTRN,1
22,Fulton,SCHOOL_BUS,65
22,Fulton,SHARED2FREE,308
22,Fulton,SHARED3FREE,190
22,Fulton,TOTAL,1083
22,Fulton,WALK,7
23,Fulton,DRIVEALONEFREE,115
23,Fulton,DRIVEALONEPAY,1
23,Fulton,PNR_PRMTRN,1
23,Fulton,SCHOOL_BUS,9
23,Fulton,SHARED2FREE,61
23,Fulton,SHARED3FREE,36
23,Fulton,TOTAL,223
24,Fulton,DRIVEALONEFREE,69
24,Fulton,SCHOOL_BUS,5
24,Fulton,SHARED2FREE,22
24,Fulton,SHARED3FREE,10
24,Fulton,TOTAL,106
25,Fulton,BIKE,4
25,Fulton,DRIVEALONEFREE,974
25,Fulton,KNR_ALLTRN,2
25,Fulton,KNR_PRMTRN,1
25,Fulton,PNR_PRMTRN,1
25,Fulton,SCHOOL_BUS,34
25,Fulton,SHARED2FREE,521
25,Fulton,SHARED3FREE,344
25,Fulton,TOTAL,1937
25,Fulton,WALK,56
26,Fulton,BIKE,8
26,Fulton,DRIVEALONEFREE,1635
26,Fulton,DRIVEALONEPAY,2
26,Fulton,KNR_ALLTRN,6
26,Fulton,KNR_PRMTRN,7
26,Fulton,PNR_PRMTRN,1
26,Fulton,SCHOOL_BUS,225
26,Fulton,SHARED2FREE,991
26,Fulton,SHARED3FREE,855
26,Fulton,TOTAL,3834
26,Fulton,WALK,104
27,Fulton,BIKE,7
27,Fulton,DRIVEALONEFREE,800
27,Fulton,KNR_ALLTRN,3
27,Fulton,KNR_PRMTRN,3
27,Fulton,PNR_ALLTRN,1
27,Fulton,PNR_PRMTRN,3
27,Fulton,SCHOOL_BUS,100
27,Fulton,SHARED2FREE,424
27,Fulton,SHARED3FREE,370
27,Fulton,TOTAL,1742
27,Fulton,WALK,31
28,Fulton,BIKE,3
28,Fulton,DRIVEALONEFREE,960
28,Fulton,KNR_ALLTRN,2
28,Fulton,KNR_PRMTRN,1
28,Fulton,PNR_ALLTRN,1
28,Fulton,PNR_PRMTRN,4
28,Fulton,SCHOOL_BUS,229
28,Fulton,SHARED2FREE,561
28,Fulton,SHARED3FREE,439
28,Fulton,TOTAL,2237
28,Fulton,WALK,37
29,Fulton,DRIVEALONEFREE,80
29,Fulton,KNR_ALLTRN,1
29,Fulton,KNR_PRMTRN,1
29,Fulton,PNR_PRMTRN,2
29,Fulton,SCHOOL_BUS,7
29,Fulton,SHARED2FREE,33
29,Fulton,SHARED3FREE,27
29,Fulton,TOTAL,151
30,Fulton,BIKE,3
30,Fulton,DRIVEALONEFREE,1283
30,Fulton,KNR_ALLTRN,5
30,Fulton,KNR_PRMTRN,6
30,Fulton,PNR_PRMTRN,2
30,Fulton,SCHOOL_BUS,167
30,Fulton,SHARED2FREE,728
30,Fulton,SHARED3FREE,520
30,Fulton,TOTAL,2787
30,Fulton,WALK,73
31,Fulton,DRIVEALONEFREE,494
31,Fulton,DRIVEALONEPAY,1
31,Fulton,KNR_ALLTRN,2
31,Fulton,KNR_PRMTRN,1
31,Fulton,PNR_PRMTRN,2
31,Fulton,SCHOOL_BUS,39
31,Fulton,SHARED2FREE,247
31,Fulton,SHARED3FREE,200
31,Fulton,TOTAL,992
31,Fulton,WALK,6
32,Fulton,BIKE,2
32,Fulton,DRIVEALONEFREE,1265
32,Fulton,KNR_ALLTRN,3
32,Fulton,KNR_PRMTRN,3
32,Fulton,PNR_PRMTRN,1
32,Fulton,SCHOOL_BUS,111
32,Fulton,SHARED2FREE,605
32,Fulton,SHARED3FREE,380
32,Fulton,TOTAL,2394
32,Fulton,WALK,24
33,Fulton,BIKE,2
33,Fulton,DRIVEALONEFREE,457
33,Fulton,DRIVEALONEPAY,1
33,Fulton,KNR_ALLTRN,1
33,Fulton,KNR_PRMTRN,4
33,Fulton,PNR_PRMTRN,2
33,Fulton,SCHOOL_BUS,42
33,Fulton,SHARED2FREE,194
33,Fulton,SHARED3FREE,150
33,Fulton,TOTAL,864
33,Fulton,WALK,11
34,Fulton,BIKE,3
34,Fulton,DRIVEALONEFREE,689
34,Fulton,KNR_ALLTRN,2
34,Fulton,KNR_PRMTRN,5
34,Fulton,PNR_ALLTRN,1
34,Fulton,PNR_PRMTRN,2
34,Fulton,SCHOOL_BUS,74
34,Fulton,SHARED2FREE,361
34,Fulton,SHARED3FREE,190
34,Fulton,TOTAL,1345
34,Fulton,WALK,18
35,Fulton,BIKE,3
35,Fulton,DRIVEALONEFREE,705
35,Fulton,KNR_ALLTRN,2
35,Fulton,KNR_PRMTRN,6
35,Fulton,PNR_PRMTRN,5
35,Fulton,SCHOOL_BUS,83
35,Fulton,SHARED2FREE,336
35,Fulton,SHARED3FREE,239
35,Fulton,TOTAL,1401
35,Fulton,WALK,22
36,Fulton,DRIVEALONEFREE,664
36,Fulton,KNR_ALLTRN,1
36,Fulton,KNR_PRMTRN,4
36,Fulton,PNR_ALLTRN,1
36,Fulton,PNR_PRMTRN,5
36,Fulton,SCHOOL_BUS,84
36,Fulton,SHARED2FREE,408
36,Fulton,SHARED2PAY,1
36,Fulton,SHARED3FREE,274
36,Fulton,TOTAL,1455
36,Fulton,WALK,13
37,Fulton,DRIVEALONEFREE,160
37,Fulton,SCHOOL_BUS,8
37,Fulton,SHARED2FREE,63
37,Fulton,SHARED3FREE,21
37,Fulton,TOTAL,254
37,Fulton,WALK,2
38,Fulton,BIKE,4
38,Fulton,DRIVEALONEFREE,1330
38,Fulton,KNR_ALLTRN,2
38,Fulton,KNR_PRMTRN,8
38,Fulton,PNR_PRMTRN,9
38,Fulton,SCHOOL_BUS,174
38,Fulton,SHARED2FREE,760
38,Fulton,SHARED3FREE,506
38,Fulton,TOTAL,2817
38,Fulton,WALK,24
39,Fulton,BIKE,4
39,Fulton,DRIVEALONEFREE,2723
39,Fulton,DRIVEALONEPAY,4
39,Fulton,KNR_ALLTRN,5
39,Fulton,KNR_PRMTRN,8
39,Fulton,PNR_ALLTRN,2
39,Fulton,PNR_PRMTRN,9
39,Fulton,SCHOOL_BUS,138
39,Fulton,SHARED2FREE,1308
39,Fulton,SHARED3FREE,830
39,Fulton,TOTAL,5135
39,Fulton,WALK,102
39,Fulton,WALK_ALLTRN,1
39,Fulton,WALK_PRMTRN,1
40,Fulton,BIKE,2
40,Fulton,DRIVEALONEFREE,820
40,Fulton,DRIVEALONEPAY,2
40,Fulton,KNR_ALLTRN,1
40,Fulton,KNR_PRMTRN,3
40,Fulton,PNR_PRMTRN,3
40,Fulton,SCHOOL_BUS,69
40,Fulton,SHARED2FREE,431
40,Fulton,SHARED3FREE,240
40,Fulton,TOTAL,1580
40,Fulton,WALK,9
41,Fulton,BIKE,38
41,Fulton,DRIVEALONEFREE,3884
41,Fulton,DRIVEALONEPAY,2
41,Fulton,KNR_ALLTRN,11
41,Fulton,KNR_PRMTRN,11
41,Fulton,PNR_ALLTRN,1
41,Fulton,PNR_PRMTRN,11
41,Fulton,SCHOOL_BUS,341
41,Fulton,SHARED2FREE,1678
41,Fulton,SHARED3FREE,1129
41,Fulton,TOTAL,7522
41,Fulton,WALK,401
41,Fulton,WALK_ALLTRN,10
41,Fulton,WALK_PRMTRN,5
42,Fulton,BIKE,8
42,Fulton,DRIVEALONEFREE,1252
42,Fulton,KNR_ALLTRN,5
42,Fulton,SCHOOL_BUS,22
42,Fulton,SHARED2FREE,367
42,Fulton,SHARED3FREE,199
42,Fulton,TOTAL,1999
42,Fulton,WALK,140
42,Fulton,WALK_ALLTRN,6
43,Fulton,BIKE,4
43,Fulton,DRIVEALONEFREE,971
43,Fulton,DRIVEALONEPAY,2
43,Fulton,KNR_ALLTRN,6
43,Fulton,PNR_PRMTRN,1
43,Fulton,SCHOOL_BUS,14
43,Fulton,SHARED2FREE,362
43,Fulton,SHARED3FREE,174
43,Fulton,TOTAL,1624
43,Fulton,WALK,79
43,Fulton,WALK_ALLTRN,11
44,Fulton,BIKE,5
44,Fulton,DRIVEALONEFREE,907
44,Fulton,DRIVEALONEPAY,1
44,Fulton,KNR_ALLTRN,1
44,Fulton,PNR_PRMTRN,2
44,Fulton,SCHOOL_BUS,168
44,Fulton,SHARED2FREE,450
44,Fulton,SHARED3FREE,325
44,Fulton,TOTAL,1895
44,Fulton,WALK,36
45,Fulton,BIKE,15
45,Fulton,DRIVEALONEFREE,2749
45,Fulton,KNR_ALLTRN,5
45,Fulton,KNR_PRMTRN,4
45,Fulton,PNR_ALLTRN,2
45,Fulton,PNR_PRMTRN,8
45,Fulton,SCHOOL_BUS,315
45,Fulton,SHARED2FREE,1192
45,Fulton,SHARED3FREE,783
45,Fulton,TOTAL,5228
45,Fulton,WALK,127
45,Fulton,WALK_ALLTRN,28
46,Fulton,BIKE,5
46,Fulton,DRIVEALONEFREE,830
46,Fulton,KNR_ALLTRN,5
46,Fulton,KNR_PRMTRN,1
46,Fulton,PNR_ALLTRN,1
46,Fulton,SCHOOL_BUS,30
46,Fulton,SHARED2FREE,237
46,Fulton,SHARED3FREE,128
46,Fulton,TOTAL,1284
46,Fulton,WALK,31
46,Fulton,WALK_ALLTRN,16
47,Fulton,BIKE,2
47,Fulton,DRIVEALONEFREE,842
47,Fulton,DRIVEALONEPAY,2
47,Fulton,KNR_ALLTRN,7
47,Fulton,SHARED2FREE,205
47,Fulton,SHARED3FREE,140
47,Fulton,TOTAL,1250
47,Fulton,WALK,44
47,Fulton,WALK_ALLTRN,8
48,Fulton,BIKE,4
48,Fulton,DRIVEALONEFREE,2025
48,Fulton,DRIVEALONEPAY,2
48,Fulton,KNR_ALLTRN,5
48,Fulton,KNR_PRMTRN,9
48,Fulton,PNR_ALLTRN,3
48,Fulton,PNR_PRMTRN,19
48,Fulton,SCHOOL_BUS,193
48,Fulton,SHARED2FREE,1075
48,Fulton,SHARED3FREE,728
48,Fulton,TOTAL,4134
48,Fulton,WALK,65
48,Fulton,WALK_ALLTRN,6
49,Fulton,DRIVEALONEFREE,215
49,Fulton,KNR_PRMTRN,3
49,Fulton,PNR_ALLTRN,1
49,Fulton,PNR_PRMTRN,3
49,Fulton,SCHOOL_BUS,26
49,Fulton,SHARED2FREE,124
49,Fulton,SHARED3FREE,73
49,Fulton,TOTAL,449
49,Fulton,WALK,4
50,Fulton,BIKE,3
50,Fulton,DRIVEALONEFREE,789
50,Fulton,DRIVEALONEPAY,1
50,Fulton,KNR_ALLTRN,2
50,Fulton,KNR_PRMTRN,3
50,Fulton,PNR_ALLTRN,1
50,Fulton,PNR_PRMTRN,4
50,Fulton,SCHOOL_BUS,88
50,Fulton,SHARED2FREE,344
50,Fulton,SHARED3FREE,230
50,Fulton,TOTAL,1478
50,Fulton,WALK,13
51,Fulton,BIKE,2
51,Fulton,DRIVEALONEFREE,233
51,Fulton,KNR_ALLTRN,2
51,Fulton,SCHOOL_BUS,19
51,Fulton,SHARED2FREE,102
51,Fulton,SHARED3FREE,56
51,Fulton,TOTAL,420
51,Fulton,WALK,6
52,Fulton,BIKE,18
52,Fulton,DRIVEALONEFREE,3783
52,Fulton,DRIVEALONEPAY,1
52,Fulton,KNR_ALLTRN,10
52,Fulton,KNR_PRMTRN,7
52,Fulton,PNR_PRMTRN,21
52,Fulton,SCHOOL_BUS,804
52,Fulton,SHARED2FREE,2329
52,Fulton,SHARED3FREE,1818
52,Fulton,TOTAL,9023
52,Fulton,WALK,222
52,Fulton,WALK_ALLTRN,10
53,Fulton,BIKE,36
53,Fulton,DRIVEALONEFREE,4014
53,Fulton,DRIVEALONEPAY,1
53,Fulton,KNR_ALLTRN,14
53,Fulton,KNR_PRMTRN,7
53,Fulton,PNR_ALLTRN,4
53,Fulton,PNR_PRMTRN,26
53,Fulton,SCHOOL_BUS,278
53,Fulton,SHARED2FREE,1795
53,Fulton,SHARED2PAY,1
53,Fulton,SHARED3FREE,1313
53,Fulton,TOTAL,7782
53,Fulton,WALK,265
53,Fulton,WALK_ALLTRN,28
54,Fulton,BIKE,17
54,Fulton,DRIVEALONEFREE,4166
54,Fulton,DRIVEALONEPAY,3
54,Fulton,KNR_ALLTRN,11
54,Fulton,PNR_ALLTRN,1
54,Fulton,SCHOOL_BUS,71
54,Fulton,SHARED2FREE,1722
54,Fulton,SHARED3FREE,1159
54,Fulton,TOTAL,7431
54,Fulton,WALK,243
54,Fulton,WALK_ALLTRN,38
55,Fulton,BIKE,34
55,Fulton,DRIVEALONEFREE,3356
55,Fulton,DRIVEALONEPAY,2
55,Fulton,KNR_ALLTRN,9
55,Fulton,KNR_PRMTRN,1
55,Fulton,PNR_PRMTRN,17
55,Fulton,SCHOOL_BUS,189
55,Fulton,SHARED2FREE,1436
55,Fulton,SHARED3FREE,836
55,Fulton,TOTAL,6256
55,Fulton,WALK,333
55,Fulton,WALK_ALLTRN,43
56,Fulton,BIKE,22
56,Fulton,DRIVEALONEFREE,2779
56,Fulton,DRIVEALONEPAY,2
56,Fulton,KNR_ALLTRN,9
56,Fulton,KNR_PRMTRN,2
56,Fulton,PNR_ALLTRN,2
56,Fulton,PNR_PRMTRN,10
56,Fulton,SCHOOL_BUS,192
56,Fulton,SHARED2FREE,1046
56,Fulton,SHARED3FREE,716
56,Fulton,TOTAL,5054
56,Fulton,WALK,239
56,Fulton,WALK_ALLTRN,35
57,Fulton,BIKE,13
57,Fulton,DRIVEALONEFREE,1547
57,Fulton,DRIVEALONEPAY,2
57,Fulton,KNR_ALLTRN,4
57,Fulton,SCHOOL_BUS,5
57,Fulton,SHARED2FREE,623
57,Fulton,SHARED2PAY,1
57,Fulton,SHARED3FREE,343
57,Fulton,TOTAL,2617
57,Fulton,WALK,62
57,Fulton,WALK_ALLTRN,17
58,Fulton,BIKE,49
58,Fulton,DRIVEALONEFREE,7591
58,Fulton,DRIVEALONEPAY,20
58,Fulton,KNR_ALLTRN,12
58,Fulton,KNR_PRMTRN,2
58,Fulton,PNR_ALLTRN,1
58,Fulton,PNR_PRMTRN,6
58,Fulton,SCHOOL_BUS,125
58,Fulton,SHARED2FREE,1980
58,Fulton,SHARED2PAY,1
58,Fulton,SHARED3FREE,1242
58,Fulton,TOTAL,11537
58,Fulton,WALK,482
58,Fulton,WALK_ALLTRN,26
59,Fulton,BIKE,39
59,Fulton,DRIVEALONEFREE,6728
59,Fulton,DRIVEALONEPAY,14
59,Fulton,KNR_ALLTRN,32
59,Fulton,PNR_ALLTRN,6
59,Fulton,SHARED2FREE,2056
59,Fulton,SHARED2PAY,1
59,Fulton,SHARED3FREE,1397
59,Fulton,SHARED3PAY,1
59,Fulton,TOTAL,10681
59,Fulton,WALK,356
59,Fulton,WALK_ALLTRN,51
60,Fulton,BIKE,14
60,Fulton,DRIVEALONEFREE,2016
60,Fulton,DRIVEALONEPAY,1
60,Fulton,KNR_ALLTRN,10
60,Fulton,SCHOOL_BUS,3
60,Fulton,SHARED2FREE,699
60,Fulton,SHARED3FREE,460
60,Fulton,TOTAL,3393
60,Fulton,WALK,171
60,Fulton,WALK_ALLTRN,19
61,Fulton,BIKE,90
61,Fulton,DRIVEALONEFREE,11285
61,Fulton,DRIVEALONEPAY,32
61,Fulton,KNR_ALLTRN,11
61,Fulton,KNR_PRMTRN,5
61,Fulton,PNR_ALLTRN,3
61,Fulton,PNR_PRMTRN,13
61,Fulton,SCHOOL_BUS,381
61,Fulton,SHARED2FREE,2755
61,Fulton,SHARED2PAY,2
61,Fulton,SHARED3FREE,1637
61,Fulton,SHARED3PAY,1
61,Fulton,TOTAL,17091
61,Fulton,WALK,847
61,Fulton,WALK_ALLTRN,29
62,Fulton,BIKE,20
62,Fulton,DRIVEALONEFREE,2587
62,Fulton,DRIVEALONEPAY,3
62,Fulton,KNR_ALLTRN,13
62,Fulton,KNR_PRMTRN,4
62,Fulton,PNR_ALLTRN,3
62,Fulton,PNR_PRMTRN,18
62,Fulton,SCHOOL_BUS,119
62,Fulton,SHARED2FREE,960
62,Fulton,SHARED3FREE,533
62,Fulton,TOTAL,4527
62,Fulton,WALK,218
62,Fulton,WALK_ALLTRN,49
63,Fulton,BIKE,19
63,Fulton,DRIVEALONEFREE,2304
63,Fulton,DRIVEALONEPAY,9
63,Fulton,KNR_ALLTRN,10
63,Fulton,PNR_ALLTRN,3
63,Fulton,PNR_PRMTRN,4
63,Fulton,SCHOOL_BUS,61
63,Fulton,SHARED2FREE,504
63,Fulton,SHARED2PAY,1
63,Fulton,SHARED3FREE,264
63,Fulton,TOTAL,3364
63,Fulton,WALK,169
63,Fulton,WALK_ALLTRN,16
64,Fulton,BIKE,10
64,Fulton,DRIVEALONEFREE,1079
64,Fulton,DRIVEALONEPAY,3
64,Fulton,PNR_ALLTRN,1
64,Fulton,SCHOOL_BUS,5
64,Fulton,SHARED2FREE,355
64,Fulton,SHARED3FREE,213
64,Fulton,SHARED3PAY,1
64,Fulton,TOTAL,1751
64,Fulton,WALK,80
64,Fulton,WALK_ALLTRN,4
65,Fulton,BIKE,1
65,Fulton,DRIVEALONEFREE,444
65,Fulton,DRIVEALONEPAY,1
65,Fulton,SCHOOL_BUS,4
65,Fulton,SHARED2FREE,120
65,Fulton,SHARED3FREE,87
65,Fulton,TOTAL,684
65,Fulton,WALK,22
65,Fulton,WALK_ALLTRN,4
65,Fulton,WALK_PRMTRN,1
66,Fulton,BIKE,13
66,Fulton,DRIVEALONEFREE,1288
66,Fulton,DRIVEALONEPAY,3
66,Fulton,KNR_ALLTRN,6
66,Fulton,PNR_ALLTRN,2
66,Fulton,SCHOOL_BUS,69
66,Fulton,SHARED2FREE,511
66,Fulton,SHARED3FREE,337
66,Fulton,TOTAL,2331
66,Fulton,WALK,82
66,Fulton,WALK_ALLTRN,20
67,Fulton,BIKE,14
67,Fulton,DRIVEALONEFREE,2725
67,Fulton,DRIVEALONEPAY,3
67,Fulton,KNR_ALLTRN,21
67,Fulton,PNR_ALLTRN,6
67,Fulton,SCHOOL_BUS,1
67,Fulton,SHARED2FREE,950
67,Fulton,SHARED3FREE,555
67,Fulton,TOTAL,4489
67,Fulton,WALK,156
67,Fulton,WALK_ALLTRN,58
68,Fulton,BIKE,28
68,Fulton,DRIVEALONEFREE,4817
68,Fulton,DRIVEALONEPAY,13
68,Fulton,KNR_ALLTRN,28
68,Fulton,PNR_ALLTRN,5
68,Fulton,PNR_PRMTRN,1
68,Fulton,SCHOOL_BUS,49
68,Fulton,SHARED2FREE,1783
68,Fulton,SHARED2PAY,1
68,Fulton,SHARED3FREE,1149
68,Fulton,SHARED3PAY,1
68,Fulton,TOTAL,8351
68,Fulton,WALK,345
68,Fulton,WALK_ALLTRN,131
69,Fulton,BIKE,74
69,Fulton,DRIVEALONEFREE,12256
69,Fulton,DRIVEALONEPAY,31
69,Fulton,KNR_ALLTRN,74
69,Fulton,PNR_ALLTRN,22
69,Fulton,SCHOOL_BUS,1
69,Fulton,SHARED2FREE,4111
69,Fulton,SHARED3FREE,2165
69,Fulton,TOTAL,19730
69,Fulton,WALK,773
69,Fulton,WALK_ALLTRN,223
70,Fulton,BIKE,38
70,Fulton,DRIVEALONEFREE,5399
70,Fulton,DRIVEALONEPAY,22
70,Fulton,KNR_ALLTRN,48
70,Fulton,KNR_PRMTRN,10
70,Fulton,PNR_ALLTRN,3
70,Fulton,PNR_PRMTRN,4
70,Fulton,SCHOOL_BUS,31
70,Fulton,SHARED2FREE,1462
70,Fulton,SHARED2PAY,1
70,Fulton,SHARED3FREE,805
70,Fulton,TOTAL,8142
70,Fulton,WALK,276
70,Fulton,WALK_ALLTRN,34
