ZONE,COUNTY,TRIP MODE,QUANTITY
7,Fulton,KNR_ALLTRN,2
7,Fulton,KNR_PRMTRN,4
7,Fulton,PNR_PRMTRN,17
7,Fulton,SCHOOL_BUS,182
7,Fulton,SHARED2FREE,1502
7,Fulton,SHARED2PAY,3
7,Fulton,SHARED3FREE,825
7,Fulton,TOTAL,5831
7,Fulton,WALK,236
8,Fulton,BIKE,8
8,Fulton,DRIVEALONEFREE,995
8,Fulton,DRIVEALONEPAY,15
8,Fulton,KNR_ALLTRN,3
8,Fulton,KNR_PRMTRN,2
8,Fulton,PNR_PRMTRN,1
8,Fulton,SCHOOL_BUS,109
8,Fulton,SHARED2FREE,462
8,Fulton,SHARED3FREE,257
8,Fulton,SHARED3PAY,1
8,Fulton,TOTAL,1870
8,Fulton,WALK,17
9,Fulton,DRIVEALONEFREE,551
9,Fulton,DRIVEALONEPAY,3
9,Fulton,KNR_PRMTRN,1
9,Fulton,PNR_ALLTRN,2
9,Fulton,PNR_PRMTRN,4
9,Fulton,SCHOOL_BUS,59
9,Fulton,SHARED2FREE,337
9,Fulton,SHARED2PAY,2
9,Fulton,SHARED3FREE,173
9,Fulton,SHARED3PAY,2
9,Fulton,TOTAL,1149
9,Fulton,WALK,15
10,Fulton,BIKE,5
10,Fulton,DRIVEALONEFREE,1401
10,Fulton,DRIVEALONEPAY,5
10,Fulton,SCHOOL_BUS,336
10,Fulton,SHARED2FREE,862
10,Fulton,SHARED3FREE,689
10,Fulton,TOTAL,3352
10,Fulton,WALK,54
11,Fulton,BIKE,3
11,Fulton,DRIVEALONEFREE,411
11,Fulton,DRIVEALONEPAY,4
11,Fulton,KNR_ALLTRN,2
11,Fulton,KNR_PRMTRN,1
11,Fulton,PNR_ALLTRN,1
11,Fulton,PNR_PRMTRN,1
11,Fulton,SCHOOL_BUS,35
11,Fulton,SHARED2FREE,161
11,Fulton,SHARED2PAY,1
11,Fulton,SHARED3FREE,121
11,Fulton,TOTAL,749
11,Fulton,WALK,8
12,Fulton,DRIVEALONEFREE,182
12,Fulton,DRIVEALONEPAY,1
12,Fulton,KNR_PRMTRN,1
12,Fulton,SCHOOL_BUS,14
12,Fulton,SHARED2FREE,90
12,Fulton,SHARED3FREE,59
12,Fulton,TOTAL,352
12,Fulton,WALK,5
13,Fulton,BIKE,10
13,Fulton,DRIVEALONEFREE,2351
13,Fulton,DRIVEALONEPAY,33
13,Fulton,KNR_ALLTRN,10
13,Fulton,KNR_PRMTRN,5
13,Fulton,PNR_ALLTRN,3
13,Fulton,PNR_PRMTRN,16
13,Fulton,SCHOOL_BUS,341
13,Fulton,SHARED2FREE,1342
13,Fulton,SHARED2PAY,3
13,Fulton,SHARED3FREE,1037
13,Fulton,SHARED3PAY,6
13,Fulton,TOTAL,5317
13,Fulton,WALK,160
14,Fulton,BIKE,12
14,Fulton,DRIVEALONEFREE,2271
14,Fulton,DRIVEALONEPAY,8
14,Fulton,SCHOOL_BUS,1
14,Fulton,SHARED2FREE,1002
14,Fulton,SHARED2PAY,3
14,Fulton,SHARED3FREE,542
14,Fulton,SHARED3PAY,2
14,Fulton,TOTAL,3988
14,Fulton,WALK,147
15,Fulton,DRIVEALONEFREE,326
15,Fulton,DRIVEALONEPAY,3
15,Fulton,SCHOOL_BUS,40
15,Fulton,SHARED2FREE,139
15,Fulton,SHARED3FREE,102
15,Fulton,TOTAL,619
15,Fulton,WALK,9
16,Fulton,BIKE,3
16,Fulton,DRIVEALONEFREE,942
16,Fulton,DRIVEALONEPAY,12
16,Fulton,KNR_ALLTRN,1
16,Fulton,KNR_PRMTRN,2
16,Fulton,PNR_PRMTRN,2
16,Fulton,SCHOOL_BUS,70
16,Fulton,SHARED2FREE,414
16,Fulton,SHARED3FREE,264
16,Fulton,SHARED3PAY,2
16,Fulton,TOTAL,1728
16,Fulton,WALK,16
17,Fulton,BIKE,4
17,Fulton,DRIVEALONEFREE,910
17,Fulton,DRIVEALONEPAY,10
17,Fulton,KNR_ALLTRN,1
17,Fulton,KNR_PRMTRN,2
17,Fulton,PNR_PRMTRN,6
17,Fulton,SCHOOL_BUS,148
17,Fulton,SHARED2FREE,506
17,Fulton,SHARED2PAY,2
17,Fulton,SHARED3FREE,429
17,Fulton,SHARED3PAY,7
17,Fulton,TOTAL,2046
17,Fulton,WALK,21
18,Fulton,BIKE,1
18,Fulton,DRIVEALONEFREE,926
18,Fulton,DRIVEALONEPAY,9
18,Fulton,KNR_ALLTRN,3
18,Fulton,KNR_PRMTRN,1
18,Fulton,PNR_PRMTRN,1
18,Fulton,SCHOOL_BUS,222
18,Fulton,SHARED2FREE,567
18,Fulton,SHARED2PAY,1
18,Fulton,SHARED3FREE,437
18,Fulton,SHARED3PAY,7
18,Fulton,TOTAL,2197
18,Fulton,WALK,22
19,Fulton,BIKE,1
19,Fulton,DRIVEALONEFREE,655
19,Fulton,DRIVEALONEPAY,7
19,Fulton,KNR_ALLTRN,4
19,Fulton,KNR_PRMTRN,1
19,Fulton,PNR_PRMTRN,2
19,Fulton,SCHOOL_BUS,52
19,Fulton,SHARED2FREE,287
19,Fulton,SHARED2PAY,1
19,Fulton,SHARED3FREE,249
19,Fulton,SHARED3PAY,2
19,Fulton,TOTAL,1266
19,Fulton,WALK,5
20,Fulton,BIKE,1
20,Fulton,DRIVEALONEFREE,511
20,Fulton,DRIVEALONEPAY,6
20,Fulton,PNR_ALLTRN,1
20,Fulton,PNR_PRMTRN,1
20,Fulton,SCHOOL_BUS,12
20,Fulton,SHARED2FREE,282
20,Fulton,SHARED3FREE,189
20,Fulton,SHARED3PAY,1
20,Fulton,TOTAL,1005
20,Fulton,WALK,1
21,Fulton,BIKE,1
21,Fulton,DRIVEALONEFREE,392
21,Fulton,DRIVEALONEPAY,5
21,Fulton,KNR_ALLTRN,5
21,Fulton,PNR_PRMTRN,2
21,Fulton,SCHOOL_BUS,73
21,Fulton,SHARED2FREE,242
21,Fulton,SHARED3FREE,157
21,Fulton,TOTAL,880
21,Fulton,WALK,3
22,Fulton,BIKE,1
22,Fulton,DRIVEALONEFREE,552
22,Fulton,DRIVEALONEPAY,7
22,Fulton,KNR_ALLTRN,2
22,Fulton,KNR_PRMTRN,3
22,Fulton,PNR_ALLTRN,1
22,Fulton,SCHOOL_BUS,47
22,Fulton,SHARED2FREE,278
22,Fulton,SHARED2PAY,1
22,Fulton,SHARED3FREE,210
22,Fulton,SHARED3PAY,3
22,Fulton,TOTAL,1108
22,Fulton,WALK,3
23,Fulton,DRIVEALONEFREE,121
23,Fulton,KNR_PRMTRN,2
23,Fulton,SCHOOL_BUS,8
23,Fulton,SHARED2FREE,67
23,Fulton,SHARED3FREE,41
23,Fulton,SHARED3PAY,1
23,Fulton,TOTAL,241
23,Fulton,WALK,1
24,Fulton,BIKE,1
24,Fulton,DRIVEALONEFREE,81
24,Fulton,SCHOOL_BUS,3
24,Fulton,SHARED2FREE,33
24,Fulton,SHARED3FREE,19
24,Fulton,TOTAL,142
24,Fulton,WALK,5
25,Fulton,BIKE,6
25,Fulton,DRIVEALONEFREE,1190
25,Fulton,DRIVEALONEPAY,5
25,Fulton,KNR_ALLTRN,1
25,Fulton,SCHOOL_BUS,50
25,Fulton,SHARED2FREE,587
25,Fulton,SHARED3FREE,337
25,Fulton,SHARED3PAY,1
25,Fulton,TOTAL,2231
25,Fulton,WALK,54
26,Fulton,BIKE,9
26,Fulton,DRIVEALONEFREE,1817
26,Fulton,DRIVEALONEPAY,21
26,Fulton,KNR_ALLTRN,5
26,Fulton,KNR_PRMTRN,6
26,Fulton,PNR_PRMTRN,1
26,Fulton,SCHOOL_BUS,202
26,Fulton,SHARED2FREE,1239
26,Fulton,SHARED2PAY,1
26,Fulton,SHARED3FREE,845
26,Fulton,SHARED3PAY,2
26,Fulton,TOTAL,4241
26,Fulton,WALK,93
27,Fulton,BIKE,1
27,Fulton,DRIVEALONEFREE,788
27,Fulton,DRIVEALONEPAY,7
27,Fulton,KNR_ALLTRN,3
27,Fulton,KNR_PRMTRN,2
27,Fulton,PNR_PRMTRN,2
27,Fulton,SCHOOL_BUS,93
27,Fulton,SHARED2FREE,420
27,Fulton,SHARED2PAY,4
27,Fulton,SHARED3FREE,351
27,Fulton,SHARED3PAY,1
27,Fulton,TOTAL,1696
27,Fulton,WALK,24
28,Fulton,BIKE,4
28,Fulton,DRIVEALONEFREE,1050
28,Fulton,DRIVEALONEPAY,9
28,Fulton,KNR_ALLTRN,1
28,Fulton,KNR_PRMTRN,2
28,Fulton,PNR_PRMTRN,1
28,Fulton,SCHOOL_BUS,216
28,Fulton,SHARED2FREE,597
28,Fulton,SHARED3FREE,457
28,Fulton,SHARED3PAY,2
28,Fulton,TOTAL,2355
28,Fulton,WALK,16
29,Fulton,BIKE,2
29,Fulton,DRIVEALONEFREE,87
29,Fulton,DRIVEALONEPAY,2
29,Fulton,KNR_PRMTRN,1
29,Fulton,PNR_PRMTRN,1
29,Fulton,SCHOOL_BUS,3
29,Fulton,SHARED2FREE,33
29,Fulton,SHARED3FREE,11
29,Fulton,TOTAL,140
30,Fulton,BIKE,6
30,Fulton,DRIVEALONEFREE,1270
30,Fulton,DRIVEALONEPAY,15
30,Fulton,KNR_ALLTRN,1
30,Fulton,KNR_PRMTRN,9
30,Fulton,PNR_ALLTRN,2
30,Fulton,PNR_PRMTRN,1
30,Fulton,SCHOOL_BUS,154
30,Fulton,SHARED2FREE,726
30,Fulton,SHARED2PAY,2
30,Fulton,SHARED3FREE,529
30,Fulton,SHARED3PAY,12
30,Fulton,TOTAL,2757
30,Fulton,WALK,30
31,Fulton,BIKE,4
31,Fulton,DRIVEALONEFREE,523
31,Fulton,DRIVEALONEPAY,6
31,Fulton,KNR_PRMTRN,1
31,Fulton,SCHOOL_BUS,52
31,Fulton,SHARED2FREE,305
31,Fulton,SHARED3FREE,185
31,Fulton,TOTAL,1088
31,Fulton,WALK,12
32,Fulton,BIKE,5
32,Fulton,DRIVEALONEFREE,1371
32,Fulton,DRIVEALONEPAY,14
32,Fulton,KNR_ALLTRN,2
32,Fulton,KNR_PRMTRN,7
32,Fulton,PNR_ALLTRN,1
32,Fulton,PNR_PRMTRN,4
32,Fulton,SCHOOL_BUS,128
32,Fulton,SHARED2FREE,609
32,Fulton,SHARED2PAY,1
32,Fulton,SHARED3FREE,392
32,Fulton,SHARED3PAY,5
32,Fulton,TOTAL,2570
32,Fulton,WALK,31
33,Fulton,BIKE,4
33,Fulton,DRIVEALONEFREE,483
33,Fulton,DRIVEALONEPAY,6
33,Fulton,KNR_ALLTRN,1
33,Fulton,KNR_PRMTRN,4
33,Fulton,PNR_PRMTRN,2
33,Fulton,SCHOOL_BUS,42
33,Fulton,SHARED2FREE,220
33,Fulton,SHARED3FREE,165
33,Fulton,TOTAL,929
33,Fulton,WALK,2
34,Fulton,BIKE,5
34,Fulton,DRIVEALONEFREE,750
34,Fulton,DRIVEALONEPAY,9
34,Fulton,KNR_PRMTRN,5
34,Fulton,PNR_PRMTRN,1
34,Fulton,SCHOOL_BUS,84
34,Fulton,SHARED2FREE,396
34,Fulton,SHARED2PAY,1
34,Fulton,SHARED3FREE,210
34,Fulton,SHARED3PAY,1
34,Fulton,TOTAL,1471
34,Fulton,WALK,9
35,Fulton,DRIVEALONEFREE,739
35,Fulton,DRIVEALONEPAY,5
35,Fulton,KNR_PRMTRN,4
35,Fulton,PNR_PRMTRN,6
35,Fulton,SCHOOL_BUS,81
35,Fulton,SHARED2FREE,390
35,Fulton,SHARED3FREE,224
35,Fulton,SHARED3PAY,1
35,Fulton,TOTAL,1456
35,Fulton,WALK,6
36,Fulton,BIKE,4
36,Fulton,DRIVEALONEFREE,721
36,Fulton,DRIVEALONEPAY,4
36,Fulton,KNR_PRMTRN,9
36,Fulton,PNR_ALLTRN,1
36,Fulton,PNR_PRMTRN,7
36,Fulton,SCHOOL_BUS,92
36,Fulton,SHARED2FREE,427
36,Fulton,SHARED2PAY,1
36,Fulton,SHARED3FREE,233
36,Fulton,SHARED3PAY,3
36,Fulton,TOTAL,1506
36,Fulton,WALK,4
37,Fulton,BIKE,2
37,Fulton,DRIVEALONEFREE,151
37,Fulton,DRIVEALONEPAY,1
37,Fulton,PNR_PRMTRN,2
37,Fulton,SCHOOL_BUS,5
37,Fulton,SHARED2FREE,48
37,Fulton,SHARED3FREE,27
37,Fulton,TOTAL,236
38,Fulton,BIKE,12
38,Fulton,DRIVEALONEFREE,1360
38,Fulton,DRIVEALONEPAY,16
38,Fulton,KNR_PRMTRN,12
38,Fulton,SCHOOL_BUS,181
38,Fulton,SHARED2FREE,697
38,Fulton,SHARED2PAY,1
38,Fulton,SHARED3FREE,584
38,Fulton,SHARED3PAY,1
38,Fulton,TOTAL,2917
38,Fulton,WALK,53
39,Fulton,BIKE,16
39,Fulton,DRIVEALONEFREE,2932
39,Fulton,DRIVEALONEPAY,22
39,Fulton,KNR_ALLTRN,1
39,Fulton,KNR_PRMTRN,7
39,Fulton,PNR_PRMTRN,11
39,Fulton,SCHOOL_BUS,143
39,Fulton,SHARED2FREE,1334
39,Fulton,SHARED2PAY,2
39,Fulton,SHARED3FREE,849
39,Fulton,SHARED3PAY,4
39,Fulton,TOTAL,5434
39,Fulton,WALK,111
39,Fulton,WALK_PRMTRN,2
40,Fulton,BIKE,6
40,Fulton,DRIVEALONEFREE,862
40,Fulton,DRIVEALONEPAY,5
40,Fulton,KNR_ALLTRN,3
40,Fulton,KNR_PRMTRN,3
40,Fulton,PNR_ALLTRN,2
40,Fulton,PNR_PRMTRN,5
40,Fulton,SCHOOL_BUS,71
40,Fulton,SHARED2FREE,437
40,Fulton,SHARED3FREE,232
40,Fulton,SHARED3PAY,1
40,Fulton,TOTAL,1641
40,Fulton,WALK,14
41,Fulton,BIKE,18
41,Fulton,DRIVEALONEFREE,4124
41,Fulton,DRIVEALONEPAY,26
41,Fulton,KNR_ALLTRN,3
41,Fulton,KNR_PRMTRN,6
41,Fulton,PNR_ALLTRN,3
41,Fulton,PNR_PRMTRN,7
41,Fulton,SCHOOL_BUS,406
41,Fulton,SHARED2FREE,1805
41,Fulton,SHARED2PAY,3
41,Fulton,SHARED3FREE,1206
41,Fulton,SHARED3PAY,4
41,Fulton,TOTAL,8009
41,Fulton,WALK,386
41,Fulton,WALK_ALLTRN,7
41,Fulton,WALK_PRMTRN,5
42,Fulton,BIKE,9
42,Fulton,DRIVEALONEFREE,1341
42,Fulton,DRIVEALONEPAY,7
42,Fulton,KNR_ALLTRN,2
42,Fulton,SCHOOL_BUS,35
42,Fulton,SHARED2FREE,355
42,Fulton,SHARED2PAY,2
42,Fulton,SHARED3FREE,171
42,Fulton,SHARED3PAY,1
42,Fulton,TOTAL,2064
42,Fulton,WALK,133
42,Fulton,WALK_ALLTRN,8
43,Fulton,BIKE,14
43,Fulton,DRIVEALONEFREE,1121
43,Fulton,DRIVEALONEPAY,8
43,Fulton,KNR_ALLTRN,1
43,Fulton,KNR_PRMTRN,1
43,Fulton,SCHOOL_BUS,17
43,Fulton,SHARED2FREE,341
43,Fulton,SHARED3FREE,194
43,Fulton,TOTAL,1769
43,Fulton,WALK,58
43,Fulton,WALK_ALLTRN,14
44,Fulton,BIKE,8
44,Fulton,DRIVEALONEFREE,1054
44,Fulton,DRIVEALONEPAY,13
44,Fulton,KNR_ALLTRN,1
44,Fulton,KNR_PRMTRN,1
44,Fulton,PNR_PRMTRN,2
44,Fulton,SCHOOL_BUS,187
44,Fulton,SHARED2FREE,487
44,Fulton,SHARED3FREE,332
44,Fulton,TOTAL,2121
44,Fulton,WALK,36
45,Fulton,BIKE,26
45,Fulton,DRIVEALONEFREE,2902
45,Fulton,DRIVEALONEPAY,21
45,Fulton,KNR_ALLTRN,8
45,Fulton,KNR_PRMTRN,5
45,Fulton,PNR_PRMTRN,11
45,Fulton,SCHOOL_BUS,315
45,Fulton,SHARED2FREE,1326
45,Fulton,SHARED3FREE,789
45,Fulton,TOTAL,5568
45,Fulton,WALK,138
45,Fulton,WALK_ALLTRN,27
46,Fulton,BIKE,5
46,Fulton,DRIVEALONEFREE,835
46,Fulton,DRIVEALONEPAY,14
46,Fulton,KNR_ALLTRN,2
46,Fulton,PNR_ALLTRN,1
46,Fulton,SCHOOL_BUS,37
46,Fulton,SHARED2FREE,241
46,Fulton,SHARED2PAY,2
46,Fulton,SHARED3FREE,142
46,Fulton,TOTAL,1321
46,Fulton,WALK,35
46,Fulton,WALK_ALLTRN,7
47,Fulton,BIKE,5
47,Fulton,DRIVEALONEFREE,832
47,Fulton,DRIVEALONEPAY,7
47,Fulton,KNR_ALLTRN,4
47,Fulton,SHARED2FREE,258
47,Fulton,SHARED3FREE,128
47,Fulton,TOTAL,1282
47,Fulton,WALK,37
47,Fulton,WALK_ALLTRN,11
48,Fulton,BIKE,21
48,Fulton,DRIVEALONEFREE,2104
48,Fulton,DRIVEALONEPAY,23
48,Fulton,KNR_ALLTRN,2
48,Fulton,KNR_PRMTRN,5
48,Fulton,PNR_ALLTRN,2
48,Fulton,PNR_PRMTRN,20
48,Fulton,SCHOOL_BUS,206
48,Fulton,SHARED2FREE,990
48,Fulton,SHARED2PAY,2
48,Fulton,SHARED3FREE,671
48,Fulton,TOTAL,4125
48,Fulton,WALK,77
48,Fulton,WALK_ALLTRN,2
49,Fulton,DRIVEALONEFREE,218
49,Fulton,DRIVEALONEPAY,7
49,Fulton,KNR_ALLTRN,1
49,Fulton,KNR_PRMTRN,2
49,Fulton,PNR_PRMTRN,2
49,Fulton,SCHOOL_BUS,25
49,Fulton,SHARED2FREE,108
49,Fulton,SHARED3FREE,62
49,Fulton,TOTAL,426
49,Fulton,WALK,1
50,Fulton,BIKE,3
50,Fulton,DRIVEALONEFREE,852
50,Fulton,DRIVEALONEPAY,10
50,Fulton,KNR_ALLTRN,2
50,Fulton,KNR_PRMTRN,2
50,Fulton,PNR_PRMTRN,7
50,Fulton,SCHOOL_BUS,85
50,Fulton,SHARED2FREE,417
50,Fulton,SHARED3FREE,227
50,Fulton,TOTAL,1621
50,Fulton,WALK,16
51,Fulton,BIKE,1
51,Fulton,DRIVEALONEFREE,279
51,Fulton,DRIVEALONEPAY,3
51,Fulton,PNR_PRMTRN,2
51,Fulton,SCHOOL_BUS,21
51,Fulton,SHARED2FREE,144
51,Fulton,SHARED3FREE,68
51,Fulton,TOTAL,523
51,Fulton,WALK,5
52,Fulton,BIKE,29
52,Fulton,DRIVEALONEFREE,3978
52,Fulton,DRIVEALONEPAY,46
52,Fulton,KNR_ALLTRN,7
52,Fulton,KNR_PRMTRN,6
52,Fulton,PNR_ALLTRN,3
52,Fulton,PNR_PRMTRN,19
52,Fulton,SCHOOL_BUS,820
52,Fulton,SHARED2FREE,2455
52,Fulton,SHARED2PAY,5
52,Fulton,SHARED3FREE,1865
52,Fulton,SHARED3PAY,3
52,Fulton,TOTAL,9519
52,Fulton,WALK,252
52,Fulton,WALK_ALLTRN,31
53,Fulton,BIKE,36
53,Fulton,DRIVEALONEFREE,4090
53,Fulton,DRIVEALONEPAY,64
53,Fulton,KNR_ALLTRN,10
53,Fulton,KNR_PRMTRN,9
53,Fulton,PNR_ALLTRN,1
53,Fulton,PNR_PRMTRN,37
53,Fulton,SCHOOL_BUS,291
53,Fulton,SHARED2FREE,1797
53,Fulton,SHARED2PAY,6
53,Fulton,SHARED3FREE,1214
53,Fulton,SHARED3PAY,4
53,Fulton,TOTAL,7851
53,Fulton,WALK,245
53,Fulton,WALK_ALLTRN,47
54,Fulton,BIKE,26
54,Fulton,DRIVEALONEFREE,4093
54,Fulton,DRIVEALONEPAY,47
54,Fulton,KNR_ALLTRN,9
54,Fulton,PNR_ALLTRN,1
54,Fulton,SCHOOL_BUS,58
54,Fulton,SHARED2FREE,1722
54,Fulton,SHARED2PAY,4
54,Fulton,SHARED3FREE,1193
54,Fulton,SHARED3PAY,2
54,Fulton,TOTAL,7419
54,Fulton,WALK,234
54,Fulton,WALK_ALLTRN,30
55,Fulton,BIKE,31
55,Fulton,DRIVEALONEFREE,3598
55,Fulton,DRIVEALONEPAY,49
55,Fulton,KNR_ALLTRN,9
55,Fulton,PNR_ALLTRN,2
55,Fulton,PNR_PRMTRN,12
55,Fulton,SCHOOL_BUS,186
55,Fulton,SHARED2FREE,1465
55,Fulton,SHARED2PAY,5
55,Fulton,SHARED3FREE,839
55,Fulton,SHARED3PAY,7
55,Fulton,TOTAL,6527
55,Fulton,WALK,301
55,Fulton,WALK_ALLTRN,23
56,Fulton,BIKE,17
56,Fulton,DRIVEALONEFREE,2840
56,Fulton,DRIVEALONEPAY,41
56,Fulton,KNR_ALLTRN,11
56,Fulton,KNR_PRMTRN,2
56,Fulton,PNR_ALLTRN,1
56,Fulton,PNR_PRMTRN,2
56,Fulton,SCHOOL_BUS,166
56,Fulton,SHARED2FREE,1016
56,Fulton,SHARED2PAY,1
56,Fulton,SHARED3FREE,628
56,Fulton,SHARED3PAY,2
56,Fulton,TOTAL,4933
56,Fulton,WALK,175
56,Fulton,WALK_ALLTRN,31
57,Fulton,BIKE,10
57,Fulton,DRIVEALONEFREE,1723
57,Fulton,DRIVEALONEPAY,16
57,Fulton,KNR_ALLTRN,4
57,Fulton,KNR_PRMTRN,1
57,Fulton,SCHOOL_BUS,6
57,Fulton,SHARED2FREE,669
57,Fulton,SHARED2PAY,1
57,Fulton,SHARED3FREE,320
57,Fulton,SHARED3PAY,8
57,Fulton,TOTAL,2851
57,Fulton,WALK,78
57,Fulton,WALK_ALLTRN,15
58,Fulton,BIKE,52
58,Fulton,DRIVEALONEFREE,7744
58,Fulton,DRIVEALONEPAY,181
58,Fulton,KNR_ALLTRN,9
58,Fulton,KNR_PRMTRN,3
58,Fulton,PNR_ALLTRN,5
58,Fulton,PNR_PRMTRN,6
58,Fulton,SCHOOL_BUS,142
58,Fulton,SHARED2FREE,2238
58,Fulton,SHARED2PAY,19
58,Fulton,SHARED3FREE,1265
58,Fulton,SHARED3PAY,11
58,Fulton,TOTAL,12183
58,Fulton,WALK,487
58,Fulton,WALK_ALLTRN,21
59,Fulton,BIKE,36
59,Fulton,DRIVEALONEFREE,6911
59,Fulton,DRIVEALONEPAY,123
59,Fulton,KNR_ALLTRN,41
59,Fulton,PNR_ALLTRN,4
59,Fulton,SHARED2FREE,2154
59,Fulton,SHARED2PAY,17
59,Fulton,SHARED3FREE,1289
59,Fulton,SHARED3PAY,3
59,Fulton,TOTAL,11014
59,Fulton,WALK,375
59,Fulton,WALK_ALLTRN,61
60,Fulton,BIKE,17
60,Fulton,DRIVEALONEFREE,2197
60,Fulton,DRIVEALONEPAY,25
60,Fulton,KNR_ALLTRN,9
60,Fulton,PNR_ALLTRN,1
60,Fulton,SCHOOL_BUS,2
60,Fulton,SHARED2FREE,777
60,Fulton,SHARED2PAY,4
60,Fulton,SHARED3FREE,525
60,Fulton,TOTAL,3697
60,Fulton,WALK,123
60,Fulton,WALK_ALLTRN,17
61,Fulton,BIKE,91
61,Fulton,DRIVEALONEFREE,10710
61,Fulton,DRIVEALONEPAY,222
61,Fulton,KNR_ALLTRN,12
61,Fulton,KNR_PRMTRN,3
61,Fulton,PNR_ALLTRN,4
61,Fulton,PNR_PRMTRN,13
61,Fulton,SCHOOL_BUS,362
61,Fulton,SHARED2FREE,2886
61,Fulton,SHARED2PAY,15
61,Fulton,SHARED3FREE,1645
61,Fulton,SHARED3PAY,14
61,Fulton,TOTAL,16862
61,Fulton,WALK,855
61,Fulton,WALK_ALLTRN,30
62,Fulton,BIKE,20
62,Fulton,DRIVEALONEFREE,2636
62,Fulton,DRIVEALONEPAY,41
62,Fulton,KNR_ALLTRN,7
62,Fulton,KNR_PRMTRN,2
62,Fulton,PNR_ALLTRN,2
62,Fulton,PNR_PRMTRN,16
62,Fulton,SCHOOL_BUS,146
62,Fulton,SHARED2FREE,917
62,Fulton,SHARED2PAY,2
62,Fulton,SHARED3FREE,577
62,Fulton,SHARED3PAY,6
62,Fulton,TOTAL,4609
62,Fulton,WALK,181
62,Fulton,WALK_ALLTRN,56
63,Fulton,BIKE,28
63,Fulton,DRIVEALONEFREE,2495
63,Fulton,DRIVEALONEPAY,56
63,Fulton,KNR_ALLTRN,4
63,Fulton,KNR_PRMTRN,1
63,Fulton,PNR_ALLTRN,4
63,Fulton,PNR_PRMTRN,2
63,Fulton,SCHOOL_BUS,65
63,Fulton,SHARED2FREE,528
63,Fulton,SHARED2PAY,5
63,Fulton,SHARED3FREE,261
63,Fulton,SHARED3PAY,3
63,Fulton,TOTAL,3643
63,Fulton,WALK,167
63,Fulton,WALK_ALLTRN,24
64,Fulton,BIKE,8
64,Fulton,DRIVEALONEFREE,1107
64,Fulton,DRIVEALONEPAY,21
64,Fulton,PNR_ALLTRN,1
