ORIG,DEST,WRKSOV,WRKHOV,WRKTRN,NWKSOV,NWKHOV,NWKTRN,ALLSOV,ALLHOV,ALLTRN,WRKALL,NWKALL,ALLALL
      1.00,      1.00,  80706.00,  15091.00,    626.00, 124811.00, 209011.00,   1117.00, 205517.00, 224102.00,   1743.00,  96423.00, 334939.00, 431362.00
      1.00,      2.00,  17591.00,   3274.00,    183.00,  22116.00,  47204.00,    378.00,  39707.00,  50478.00,    561.00,  21048.00,  69698.00,  90746.00
      1.00,      3.00,   7085.00,   1245.00,    283.00,   2711.00,   6141.00,    145.00,   9796.00,   7386.00,    428.00,   8613.00,   8997.00,  17610.00
      1.00,      4.00,   2759.00,    385.00,    333.00,    374.00,    978.00,     67.00,   3133.00,   1363.00,    400.00,   3477.00,   1419.00,   4896.00
      1.00,      5.00,    440.00,     71.00,     51.00,     62.00,    241.00,     13.00,    502.00,    312.00,     64.00,    562.00,    316.00,    878.00
      1.00,      6.00,   1448.00,    247.00,    342.00,    222.00,    589.00,    106.00,   1670.00,    836.00,    448.00,   2037.00,    917.00,   2954.00
      1.00,      7.00,    329.00,     63.00,     56.00,     64.00,    117.00,     19.00,    393.00,    180.00,     75.00,    448.00,    200.00,    648.00
      1.00,      8.00,    708.00,    169.00,    513.00,    112.00,    434.00,     99.00,    820.00,    603.00,    612.00,   1390.00,    645.00,   2035.00
      1.00,      9.00,    270.00,     89.00,     46.00,     54.00,    140.00,     14.00,    324.00,    229.00,     60.00,    405.00,    208.00,    613.00
      1.00,     10.00,     84.00,      9.00,         0,     30.00,     55.00,         0,    114.00,     64.00,         0,     93.00,     85.00,    178.00
      1.00,     11.00,    225.00,     51.00,     30.00,     52.00,    123.00,      2.00,    277.00,    174.00,     32.00,    306.00,    177.00,    483.00
      1.00,     12.00,     96.00,     12.00,      5.00,     29.00,     25.00,      6.00,    125.00,     37.00,     11.00,    113.00,     60.00,    173.00
      1.00,     15.00,    454.00,     79.00,         0,    115.00,    353.00,         0,    569.00,    432.00,         0,    533.00,    468.00,   1001.00
      1.00,     16.00,    377.00,     72.00,         0,    113.00,    294.00,         0,    490.00,    366.00,         0,    449.00,    407.00,    856.00
      1.00,     17.00,   6400.00,   1120.00,     11.00,   3723.00,  10720.00,      5.00,  10123.00,  11840.00,     16.00,   7531.00,  14448.00,  21979.00
      1.00,     18.00,   3403.00,    609.00,      2.00,   2154.00,   5332.00,      5.00,   5557.00,   5941.00,      7.00,   4014.00,   7491.00,  11505.00
      1.00,     21.00,     76.00,     21.00,     23.00,      6.00,     27.00,         0,     82.00,     48.00,     23.00,    120.00,     33.00,    153.00
      1.00,     22.00,    164.00,     46.00,      7.00,     41.00,     74.00,      1.00,    205.00,    120.00,      8.00,    217.00,    116.00,    333.00
      1.00,     23.00,     82.00,     18.00,      3.00,     16.00,     21.00,      3.00,     98.00,     39.00,      6.00,    103.00,     40.00,    143.00
      1.00,     24.00,     77.00,     12.00,      3.00,     12.00,     32.00,      1.00,     89.00,     44.00,      4.00,     92.00,     45.00,    137.00
      1.00,     31.00,   1582.00,    320.00,      5.00,    471.00,    965.00,     19.00,   2053.00,   1285.00,     24.00,   1907.00,   1455.00,   3362.00
      1.00,     32.00,   5092.00,    985.00,     13.00,   3340.00,   8500.00,      8.00,   8432.00,   9485.00,     21.00,   6090.00,  11848.00,  17938.00
      1.00,     33.00,    251.00,     43.00,      2.00,     48.00,    122.00,         0,    299.00,    165.00,      2.00,    296.00,    170.00,    466.00
      1.00,     34.00,    913.00,    173.00,      5.00,    294.00,    627.00,     19.00,   1207.00,    800.00,     24.00,   1091.00,    940.00,   2031.00
      1.00,     35.00,   1974.00,    348.00,     27.00,    344.00,    770.00,     11.00,   2318.00,   1118.00,     38.00,   2349.00,   1125.00,   3474.00
      1.00,     36.00,    461.00,     70.00,      9.00,     90.00,    182.00,         0,    551.00,    252.00,      9.00,    540.00,    272.00,    812.00
      1.00,     41.00,   4839.00,    827.00,    202.00,   1556.00,   4024.00,     79.00,   6395.00,   4851.00,    281.00,   5868.00,   5659.00,  11527.00
      1.00,     43.00,   1025.00,    180.00,     32.00,    242.00,    912.00,     34.00,   1267.00,   1092.00,     66.00,   1237.00,   1188.00,   2425.00
      1.00,     44.00,   1532.00,    261.00,     16.00,    418.00,   1010.00,     18.00,   1950.00,   1271.00,     34.00,   1809.00,   1446.00,   3255.00
      1.00,     45.00,    124.00,     23.00,     15.00,     19.00,     95.00,      3.00,    143.00,    118.00,     18.00,    162.00,    117.00,    279.00
      1.00,     46.00,    168.00,     16.00,     11.00,     30.00,     39.00,      3.00,    198.00,     55.00,     14.00,    195.00,     72.00,    267.00
      1.00,     47.00,    347.00,     54.00,     32.00,     71.00,    130.00,      2.00,    418.00,    184.00,     34.00,    433.00,    203.00,    636.00
      1.00,     48.00,    411.00,     60.00,     12.00,     81.00,    124.00,      5.00,    492.00,    184.00,     17.00,    483.00,    210.00,    693.00
      1.00,     49.00,    286.00,     49.00,      5.00,     71.00,    104.00,      6.00,    357.00,    153.00,     11.00,    340.00,    181.00,    521.00
      1.00,     51.00,     60.00,     12.00,      1.00,     20.00,     29.00,         0,     80.00,     41.00,      1.00,     73.00,     49.00,    122.00
      1.00,     52.00,    142.00,     12.00,      2.00,     41.00,     77.00,         0,    183.00,     89.00,      2.00,    156.00,    118.00,    274.00
      1.00,     61.00,     29.00,      6.00,         0,      5.00,     45.00,         0,     34.00,     51.00,         0,     35.00,     50.00,     85.00
      1.00,     62.00,     38.00,     10.00,      1.00,      9.00,     38.00,         0,     47.00,     48.00,      1.00,     49.00,     47.00,     96.00
      1.00,     71.00,   5687.00,   1004.00,      1.00,   2601.00,   6750.00,      8.00,   8288.00,   7754.00,      9.00,   6692.00,   9359.00,  16051.00
      1.00,     72.00,   9955.00,   1972.00,     23.00,   8673.00,  20404.00,     45.00,  18628.00,  22376.00,     68.00,  11950.00,  29122.00,  41072.00
      1.00,     73.00,    929.00,    151.00,         0,    191.00,    340.00,         0,   1120.00,    491.00,         0,   1080.00,    531.00,   1611.00
      1.00,     74.00,   7274.00,   1462.00,     29.00,   4611.00,  11433.00,     38.00,  11885.00,  12895.00,     67.00,   8765.00,  16082.00,  24847.00
      1.00,     75.00,    939.00,    177.00,      1.00,    407.00,    979.00,      2.00,   1346.00,   1156.00,      3.00,   1117.00,   1388.00,   2505.00
      1.00,     76.00,    894.00,    147.00,         0,    234.00,    526.00,      2.00,   1128.00,    673.00,      2.00,   1041.00,    762.00,   1803.00
      1.00,     81.00,    108.00,     12.00,         0,     20.00,     28.00,         0,    128.00,     40.00,         0,    120.00,     48.00,    168.00
      1.00,     82.00,     44.00,      3.00,         0,     12.00,     19.00,         0,     56.00,     22.00,         0,     47.00,     31.00,     78.00
      1.00,     83.00,     64.00,     11.00,         0,     13.00,      7.00,         0,     77.00,     18.00,         0,     75.00,     20.00,     95.00
      1.00,     91.00,     82.00,     19.00,      1.00,     13.00,      9.00,         0,     95.00,     28.00,      1.00,    102.00,     22.00,    124.00
      1.00,     92.00,    104.00,     18.00,         0,     31.00,     47.00,      1.00,    135.00,     65.00,      1.00,    122.00,     79.00,    201.00
      1.00,    101.00,    319.00,     47.00,         0,     59.00,     73.00,         0,    378.00,    120.00,         0,    366.00,    132.00,    498.00
      1.00,    102.00,    216.00,     40.00,         0,     30.00,     62.00,         0,    246.00,    102.00,         0,    256.00,     92.00,    348.00
      1.00,    111.00,     37.00,      6.00,         0,     15.00,     27.00,         0,     52.00,     33.00,         0,     43.00,     42.00,     85.00
      1.00,    112.00,     76.00,     13.00,         0,     33.00,     53.00,         0,    109.00,     66.00,         0,     89.00,     86.00,    175.00
      1.00,    113.00,     74.00,     18.00,         0,     23.00,     87.00,         0,     97.00,    105.00,         0,     92.00,    110.00,    202.00
      1.00,    114.00,    232.00,     45.00,         0,     72.00,    114.00,         0,    304.00,    159.00,         0,    277.00,    186.00,    463.00
      1.00,    121.00,     14.00,         0,         0,      4.00,      3.00,         0,     18.00,      3.00,         0,     14.00,      7.00,     21.00
      1.00,    122.00,      1.00,         0,         0,         0,      1.00,         0,      1.00,      1.00,         0,      1.00,      1.00,      2.00
      1.00,    123.00,      5.00,         0,         0,      2.00,      2.00,         0,      7.00,      2.00,         0,      5.00,      4.00,      9.00
      1.00,    124.00,      1.00,         0,         0,         0,         0,         0,      1.00,         0,         0,      1.00,         0,      1.00
      1.00,    131.00,      4.00,      1.00,         0,      3.00,      2.00,         0,      7.00,      3.00,         0,      5.00,      5.00,     10.00
      1.00,    132.00,     17.00,      1.00,         0,      4.00,      9.00,         0,     21.00,     10.00,         0,     18.00,     13.00,     31.00
      1.00,    133.00,      1.00,         0,         0,         0,         0,         0,      1.00,         0,         0,      1.00,         0,      1.00
      1.00,    134.00,      3.00,         0,         0,      1.00,         0,         0,      4.00,         0,         0,      3.00,      1.00,      4.00
      1.00,    141.00,   3471.00,    557.00,         0,    665.00,   1781.00,      1.00,   4136.00,   2338.00,      1.00,   4028.00,   2447.00,   6475.00
      1.00,    142.00,  12275.00,   2180.00,     19.00,   4871.00,  13822.00,     19.00,  17146.00,  16002.00,     38.00,  14474.00,  18712.00,  33186.00
      1.00,    143.00,  16318.00,   3064.00,     60.00,  17204.00,  36854.00,     70.00,  33522.00,  39918.00,    130.00,  19442.00,  54128.00,  73570.00
      1.00,    151.00,    301.00,     43.00,         0,     47.00,    143.00,         0,    348.00,    186.00,         0,    344.00,    190.00,    534.00
      1.00,    152.00,    707.00,    121.00,      1.00,    107.00,    291.00,         0,    814.00,    412.00,      1.00,    829.00,    398.00,   1227.00
      1.00,    153.00,    884.00,    151.00,      1.00,    179.00,    351.00,         0,   1063.00,    502.00,      1.00,   1036.00,    530.00,   1566.00
      1.00,    163.00,    112.00,     19.00,         0,     29.00,     46.00,         0,    141.00,     65.00,         0,    131.00,     75.00,    206.00
      1.00,    164.00,     10.00,      2.00,         0,      2.00,      4.00,         0,     12.00,      6.00,         0,     12.00,      6.00,     18.00
      1.00,    171.00,    108.00,     17.00,         0,     33.00,     46.00,         0,    141.00,     63.00,         0,    125.00,     79.00,    204.00
      1.00,    172.00,     28.00,      5.00,         0,     19.00,     12.00,         0,     47.00,     17.00,         0,     33.00,     31.00,     64.00
      1.00,    173.00,    256.00,     41.00,      1.00,     67.00,     53.00,         0,    323.00,     94.00,      1.00,    298.00,    120.00,    418.00
      1.00,    181.00,      4.00,      2.00,         0,      4.00,     52.00,         0,      8.00,     54.00,         0,      6.00,     56.00,     62.00
      1.00,    182.00,      3.00,         0,         0,      1.00,         0,         0,      4.00,         0,         0,      3.00,      1.00,      4.00
      1.00,    191.00,    218.00,     34.00,      1.00,     41.00,     85.00,      1.00,    259.00,    119.00,      2.00,    253.00,    127.00,    380.00
      1.00,    192.00,    115.00,     20.00,         0,     37.00,     41.00,         0,    152.00,     61.00,         0,    135.00,     78.00,    213.00
      2.00,      1.00,  17735.00,   3301.00,    170.00,  22160.00,  47143.00,    366.00,  39895.00,  50444.00,    536.00,  21206.00,  69669.00,  90875.00
      2.00,      2.00,  27710.00,   4957.00,    223.00,  58123.00, 111155.00,    535.00,  85833.00, 116112.00,    758.00,  32890.00, 169813.00, 202703.00
      2.00,      3.00,   7421.00,   1198.00,    216.00,   6463.00,  14254.00,    259.00,  13884.00,  15452.00,    475.00,   8835.00,  20976.00,  29811.00
      2.00,      4.00,   2287.00,    356.00,    273.00,    479.00,   1313.00,     84.00,   2766.00,   1669.00,    357.00,   2916.00,   1876.00,   4792.00
      2.00,      5.00,    357.00,     58.00,     28.00,     57.00,    151.00,      7.00,    414.00,    209.00,     35.00,    443.00,    215.00,    658.00
      2.00,      6.00,   1169.00,    207.00,    287.00,    235.00,    561.00,    127.00,   1404.00,    768.00,    414.00,   1663.00,    923.00,   2586.00
      2.00,      7.00,    254.00,     50.00,     31.00,     47.00,     69.00,     21.00,    301.00,    119.00,     52.00,    335.00,    137.00,    472.00
      2.00,      8.00,    677.00,    155.00,    604.00,    113.00,    382.00,    109.00,    790.00,    537.00,    713.00,   1436.00,    604.00,   2040.00
      2.00,      9.00,    185.00,     57.00,     36.00,     40.00,     83.00,     13.00,    225.00,    140.00,     49.00,    278.00,    136.00,    414.00
      2.00,     10.00,     84.00,      7.00,      1.00,     17.00,     20.00,         0,    101.00,     27.00,      1.00,     92.00,     37.00,    129.00
      2.00,     11.00,    189.00,     55.00,     17.00,     29.00,     59.00,      4.00,    218.00,    114.00,     21.00,    261.00,     92.00,    353.00
      2.00,     12.00,     73.00,     11.00,         0,     15.00,     37.00,      2.00,     88.00,     48.00,      2.00,     84.00,     54.00,    138.00
      2.00,     15.00,    191.00,     32.00,         0,     48.00,    159.00,         0,    239.00,    191.00,         0,    223.00,    207.00,    430.00
      2.00,     16.00,    108.00,     17.00,         0,     37.00,     94.00,         0,    145.00,    111.00,         0,    125.00,    131.00,    256.00
      2.00,     17.00,   2169.00,    395.00,      2.00,   1140.00,   3494.00,         0,   3309.00,   3889.00,      2.00,   2566.00,   4634.00,   7200.00
      2.00,     18.00,   2685.00,    430.00,      8.00,   1612.00,   4604.00,      2.00,   4297.00,   5034.00,     10.00,   3123.00,   6218.00,   9341.00
      2.00,     21.00,     76.00,     15.00,     46.00,     10.00,     11.00,         0,     86.00,     26.00,     46.00,    137.00,     21.00,    158.00
      2.00,     22.00,    109.00,     30.00,      1.00,     17.00,     51.00,      1.00,    126.00,     81.00,      2.00,    140.00,     69.00,    209.00
      2.00,     23.00,     54.00,      9.00,         0,     11.00,     20.00,         0,     65.00,     29.00,         0,     63.00,     31.00,     94.00
      2.00,     24.00,     45.00,      6.00,         0,     20.00,     26.00,         0,     65.00,     32.00,         0,     51.00,     46.00,     97.00
      2.00,     31.00,   1231.00,    235.00,      1.00,    490.00,   1139.00,     20.00,   1721.00,   1374.00,     21.00,   1467.00,   1649.00,   3116.00
      2.00,     32.00,   5967.00,   1063.00,     11.00,   6802.00,  16902.00,      5.00,  12769.00,  17965.00,     16.00,   7041.00,  23709.00,  30750.00
      2.00,     33.00,    225.00,     31.00,         0,     72.00,    108.00,         0,    297.00,    139.00,         0,    256.00,    180.00,    436.00
      2.00,     34.00,    935.00,    165.00,      3.00,    423.00,    738.00,     26.00,   1358.00,    903.00,     29.00,   1103.00,   1187.00,   2290.00
      2.00,     35.00,   1716.00,    284.00,     23.00,    581.00,   1357.00,     11.00,   2297.00,   1641.00,     34.00,   2023.00,   1949.00,   3972.00
      2.00,     36.00,    338.00,     59.00,      4.00,     92.00,    269.00,      2.00,    430.00,    328.00,      6.00,    401.00,    363.00,    764.00
      2.00,     41.00,   4179.00,    728.00,    105.00,   2556.00,   6499.00,     92.00,   6735.00,   7227.00,    197.00,   5012.00,   9147.00,  14159.00
      2.00,     43.00,    766.00,    139.00,     17.00,    220.00,    769.00,     33.00,    986.00,    908.00,     50.00,    922.00,   1022.00,   1944.00
      2.00,     44.00,   1075.00,    160.00,     10.00,    489.00,   1248.00,     14.00,   1564.00,   1408.00,     24.00,   1245.00,   1751.00,   2996.00
      2.00,     45.00,     83.00,      3.00,     13.00,     21.00,     36.00,      3.00,    104.00,     39.00,     16.00,     99.00,     60.00,    159.00
      2.00,     46.00,    100.00,     10.00,     14.00,     22.00,    116.00,     10.00,    122.00,    126.00,     24.00,    124.00,    148.00,    272.00
      2.00,     47.00,    205.00,     37.00,     10.00,     47.00,    138.00,      2.00,    252.00,    175.00,     12.00,    252.00,    187.00,    439.00
      2.00,     48.00,    203.00,     39.00,     11.00,     55.00,    124.00,         0,    258.00,    163.00,     11.00,    253.00,    179.00,    432.00
      2.00,     49.00,    198.00,     23.00,      3.00,     36.00,     89.00,      2.00,    234.00,    112.00,      5.00,    224.00,    127.00,    351.00
      2.00,     51.00,     46.00,     10.00,      1.00,     10.00,      9.00,         0,     56.00,     19.00,      1.00,     57.00,     19.00,     76.00
      2.00,     52.00,    119.00,     22.00,      1.00,     29.00,     50.00,         0,    148.00,     72.00,      1.00,    142.00,     79.00,    221.00
      2.00,     61.00,     23.00,      1.00,      1.00,      3.00,      1.00,         0,     26.00,      2.00,      1.00,     25.00,      4.00,     29.00
      2.00,     62.00,     21.00,      4.00,         0,     14.00,     27.00,         0,     35.00,     31.00,         0,     25.00,     41.00,     66.00
      2.00,     71.00,   1165.00,    163.00,      1.00,    306.00,    860.00,      2.00,   1471.00,   1023.00,      3.00,   1329.00,   1168.00,   2497.00
      2.00,     72.00,   2397.00,    408.00,      2.00,   1338.00,   3162.00,      2.00,   3735.00,   3570.00,      4.00,   2807.00,   4502.00,   7309.00
      2.00,     73.00,    266.00,     47.00,         0,     56.00,    106.00,         0,    322.00,    153.00,         0,    313.00,    162.00,    475.00
      2.00,     74.00,   5011.00,    875.00,     13.00,   4484.00,  10514.00,     11.00,   9495.00,  11389.00,     24.00,   5899.00,  15009.00,  20908.00
      2.00,     75.00,    515.00,     69.00,      3.00,    249.00,    638.00,      1.00,    764.00,    707.00,      4.00,    587.00,    888.00,   1475.00
      2.00,     76.00,    345.00,     49.00,      1.00,     73.00,    181.00,         0,    418.00,    230.00,      1.00,    395.00,    254.00,    649.00
      2.00,     81.00,     83.00,      9.00,         0,     22.00,     50.00,         0,    105.00,     59.00,         0,     92.00,     72.00,    164.00
      2.00,     82.00,     34.00,      2.00,         0,      7.00,      7.00,         0,     41.00,      9.00,         0,     36.00,     14.00,     50.00
      2.00,     83.00,     56.00,      3.00,         0,     13.00,     26.00,         0,     69.00,     29.00,         0,     59.00,     39.00,     98.00
      2.00,     91.00,     48.00,      3.00,         0,      9.00,     33.00,         0,     57.00,     36.00,         0,     51.00,     42.00,     93.00
      2.00,     92.00,     54.00,      6.00,         0,     11.00,      3.00,         0,     65.00,      9.00,         0,     60.00,     14.00,     74.00
      2.00,    101.00,     89.00,     13.00,         0,     25.00,     72.00,         0,    114.00,     85.00,         0,    102.00,     97.00,    199.00
      2.00,    102.00,     72.00,     10.00,         0,     18.00,     21.00,         0,     90.00,     31.00,         0,     82.00,     39.00,    121.00
      2.00,    111.00,     39.00,      3.00,         0,      2.00,     16.00,         0,     41.00,     19.00,         0,     42.00,     18.00,     60.00
      2.00,    112.00,     26.00,      8.00,         0,     21.00,     56.00,         0,     47.00,     64.00,         0,     34.00,     77.00,    111.00
      2.00,    113.00,     44.00,      9.00,         0,     18.00,     61.00,         0,     62.00,     70.00,         0,     53.00,     79.00,    132.00
      2.00,    114.00,    162.00,     31.00,         0,     44.00,     46.00,         0,    206.00,     77.00,         0,    193.00,     90.00,    283.00
      2.00,    121.00,     17.00,         0,         0,      6.00,      8.00,         0,     23.00,      8.00,         0,     17.00,     14.00,     31.00
      2.00,    122.00,         0,         0,         0,         0,      1.00,         0,         0,      1.00,         0,         0,      1.00,      1.00
      2.00,    123.00,      4.00,         0,         0,      5.00,     17.00,         0,      9.00,     17.00,         0,      4.00,     22.00,     26.00
      2.00,    124.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
      2.00,    131.00,      1.00,         0,         0,      1.00,         0,         0,      2.00,         0,         0,      1.00,      1.00,      2.00
      2.00,    132.00,     16.00,      5.00,         0,      4.00,     26.00,         0,     20.00,     31.00,         0,     21.00,     30.00,     51.00
      2.00,    133.00,      2.00,      1.00,         0,      1.00,         0,         0,      3.00,      1.00,         0,      3.00,      1.00,      4.00
      2.00,    134.00,      2.00,         0,         0,         0,         0,         0,      2.00,         0,         0,      2.00,         0,      2.00
      2.00,    141.00,    796.00,    155.00,      1.00,    151.00,    422.00,      1.00,    947.00,    577.00,      2.00,    952.00,    574.00,   1526.00
      2.00,    142.00,   2502.00,    482.00,      3.00,    692.00,   2200.00,      2.00,   3194.00,   2682.00,      5.00,   2987.00,   2894.00,   5881.00
      2.00,    143.00,   2335.00,    455.00,      1.00,   1327.00,   3748.00,     15.00,   3662.00,   4203.00,     16.00,   2791.00,   5090.00,   7881.00
      2.00,    151.00,     64.00,     10.00,         0,     19.00,     65.00,         0,     83.00,     75.00,         0,     74.00,     84.00,    158.00
      2.00,    152.00,    151.00,     25.00,         0,     44.00,     61.00,         0,    195.00,     86.00,         0,    176.00,    105.00,    281.00
      2.00,    153.00,    189.00,     31.00,         0,     48.00,    128.00,         0,    237.00,    159.00,         0,    220.00,    176.00,    396.00
      2.00,    163.00,     53.00,     10.00,         0,     11.00,     15.00,         0,     64.00,     25.00,         0,     63.00,     26.00,     89.00
      2.00,    164.00,      4.00,         0,         0,      3.00,         0,         0,      7.00,         0,         0,      4.00,      3.00,      7.00
      2.00,    171.00,     99.00,     24.00,         0,     25.00,     70.00,         0,    124.00,     94.00,         0,    123.00,     95.00,    218.00
      2.00,    172.00,     16.00,      6.00,         0,      5.00,     28.00,         0,     21.00,     34.00,         0,     22.00,     33.00,     55.00
      2.00,    173.00,    199.00,     28.00,         0,     52.00,    134.00,         0,    251.00,    162.00,         0,    227.00,    186.00,    413.00
      2.00,    181.00,      7.00,      1.00,         0,      5.00,         0,         0,     12.00,      1.00,         0,      8.00,      5.00,     13.00
      2.00,    182.00,      1.00,      1.00,         0,      1.00,      2.00,         0,      2.00,      3.00,         0,      2.00,      3.00,      5.00
      2.00,    191.00,     72.00,     15.00,         0,     16.00,     14.00,         0,     88.00,     29.00,         0,     87.00,     30.00,    117.00
      2.00,    192.00,     38.00,      5.00,         0,     12.00,     13.00,         0,     50.00,     18.00,         0,     43.00,     25.00,     68.00
      3.00,      1.00,   7180.00,   1192.00,    286.00,   2801.00,   6313.00,    147.00,   9981.00,   7505.00,    433.00,   8658.00,   9261.00,  17919.00
      3.00,      2.00,   7545.00,   1267.00,    225.00,   6461.00,  14497.00,    259.00,  14006.00,  15764.00,    484.00,   9037.00,  21217.00,  30254.00
      3.00,      3.00,  46395.00,   7444.00,   1390.00,  82849.00, 101254.00,   1467.00, 129244.00, 108698.00,   2857.00,  55229.00, 185570.00, 240799.00
      3.00,      4.00,  11116.00,   1610.00,   1072.00,   8379.00,  13798.00,    545.00,  19495.00,  15408.00,   1617.00,  13798.00,  22722.00,  36520.00
      3.00,      5.00,   1802.00,    300.00,    363.00,    547.00,   1010.00,     93.00,   2349.00,   1310.00,    456.00,   2465.00,   1650.00,   4115.00
      3.00,      6.00,   5071.00,    782.00,   1469.00,   1454.00,   2416.00,    425.00,   6525.00,   3198.00,   1894.00,   7322.00,   4295.00,  11617.00
      3.00,      7.00,   1543.00,    279.00,    446.00,    267.00,    547.00,    119.00,   1810.00,    826.00,    565.00,   2268.00,    933.00,   3201.00
      3.00,      8.00,   2421.00,    488.00,   1978.00,    552.00,    964.00,    361.00,   2973.00,   1452.00,   2339.00,   4887.00,   1877.00,   6764.00
      3.00,      9.00,   1040.00,    261.00,    444.00,    178.00,    408.00,     82.00,   1218.00,    669.00,    526.00,   1745.00,    668.00,   2413.00
      3.00,     10.00,    506.00,     80.00,     37.00,    105.00,    210.00,      8.00,    611.00,    290.00,     45.00,    623.00,    323.00,    946.00
      3.00,     11.00,    876.00,    194.00,    266.00,     80.00,    139.00,     26.00,    956.00,    333.00,    292.00,   1336.00,    245.00,   1581.00
      3.00,     12.00,    559.00,     80.00,     83.00,     68.00,    142.00,     11.00,    627.00,    222.00,     94.00,    722.00,    221.00,    943.00
      3.00,     15.00,    205.00,     44.00,      1.00,     41.00,     93.00,      2.00,    246.00,    137.00,      3.00,    250.00,    136.00,    386.00
      3.00,     16.00,     79.00,     14.00,         0,     25.00,    108.00,         0,    104.00,    122.00,         0,     93.00,    133.00,    226.00
      3.00,     17.00,   1392.00,    268.00,      2.00,    348.00,    793.00,      5.00,   1740.00,   1061.00,      7.00,   1662.00,   1146.00,   2808.00
      3.00,     18.00,   1955.00,    302.00,     12.00,    464.00,   1058.00,     10.00,   2419.00,   1360.00,     22.00,   2269.00,   1532.00,   3801.00
      3.00,     21.00,    271.00,     61.00,    158.00,     24.00,     51.00,      4.00,    295.00,    112.00,    162.00,    490.00,     79.00,    569.00
      3.00,     22.00,    484.00,    123.00,     71.00,     54.00,    158.00,      9.00,    538.00,    281.00,     80.00,    678.00,    221.00,    899.00
      3.00,     23.00,    408.00,    117.00,     85.00,     54.00,    131.00,      4.00,    462.00,    248.00,     89.00,    610.00,    189.00,    799.00
      3.00,     24.00,    308.00,     88.00,     26.00,     38.00,     71.00,      5.00,    346.00,    159.00,     31.00,    422.00,    114.00,    536.00
      3.00,     31.00,   2705.00,    445.00,     26.00,    494.00,    918.00,     19.00,   3199.00,   1363.00,     45.00,   3176.00,   1431.00,   4607.00
      3.00,     32.00,   7718.00,   1309.00,     72.00,   6060.00,  11797.00,     44.00,  13778.00,  13106.00,    116.00,   9099.00,  17901.00,  27000.00
      3.00,     33.00,    954.00,    135.00,      8.00,    178.00,    439.00,      6.00,   1132.00,    574.00,     14.00,   1097.00,    623.00,   1720.00
      3.00,     34.00,   2041.00,    288.00,     21.00,    870.00,   1262.00,     18.00,   2911.00,   1550.00,     39.00,   2350.00,   2150.00,   4500.00
      3.00,     35.00,   8432.00,   1309.00,    102.00,   6595.00,   9217.00,    104.00,  15027.00,  10526.00,    206.00,   9843.00,  15916.00,  25759.00
      3.00,     36.00,   2111.00,    337.00,     60.00,    677.00,   1279.00,     11.00,   2788.00,   1616.00,     71.00,   2508.00,   1967.00,   4475.00
      3.00,     41.00,  20752.00,   3350.00,    689.00,  28735.00,  36690.00,    601.00,  49487.00,  40040.00,   1290.00,  24791.00,  66026.00,  90817.00
      3.00,     43.00,   3079.00,    445.00,    212.00,   1097.00,   1899.00,    113.00,   4176.00,   2344.00,    325.00,   3736.00,   3109.00,   6845.00
      3.00,     44.00,   4645.00,    715.00,    158.00,   1630.00,   2931.00,     95.00,   6275.00,   3646.00,    253.00,   5518.00,   4656.00,  10174.00
      3.00,     45.00,    522.00,     83.00,    170.00,    105.00,    125.00,     23.00,    627.00,    208.00,    193.00,    775.00,    253.00,   1028.00
      3.00,     46.00,    530.00,     83.00,    123.00,    108.00,    176.00,     24.00,    638.00,    259.00,    147.00,    736.00,    308.00,   1044.00
      3.00,     47.00,   1490.00,    249.00,    249.00,    175.00,    372.00,     37.00,   1665.00,    621.00,    286.00,   1988.00,    584.00,   2572.00
      3.00,     48.00,   1520.00,    261.00,    104.00,    202.00,    463.00,     30.00,   1722.00,    724.00,    134.00,   1885.00,    695.00,   2580.00
      3.00,     49.00,   1106.00,    190.00,     50.00,    155.00,    267.00,     13.00,   1261.00,    457.00,     63.00,   1346.00,    435.00,   1781.00
      3.00,     51.00,    372.00,     48.00,      5.00,     69.00,    108.00,      5.00,    441.00,    156.00,     10.00,    425.00,    182.00,    607.00
      3.00,     52.00,    690.00,    104.00,     27.00,     99.00,    116.00,      3.00,    789.00,    220.00,     30.00,    821.00,    218.00,   1039.00
      3.00,     61.00,    108.00,     13.00,      2.00,     33.00,     44.00,      3.00,    141.00,     57.00,      5.00,    123.00,     80.00,    203.00
      3.00,     62.00,    160.00,     27.00,     11.00,     38.00,     84.00,      1.00,    198.00,    111.00,     12.00,    198.00,    123.00,    321.00
      3.00,     71.00,   1973.00,    330.00,     25.00,    311.00,    671.00,     13.00,   2284.00,   1001.00,     38.00,   2328.00,    995.00,   3323.00
      3.00,     72.00,   3682.00,    618.00,     53.00,    795.00,   1541.00,     33.00,   4477.00,   2159.00,     86.00,   4353.00,   2369.00,   6722.00
      3.00,     73.00,    718.00,    127.00,      3.00,    114.00,    176.00,      3.00,    832.00,    303.00,      6.00,    848.00,    293.00,   1141.00
      3.00,     74.00,   6227.00,   1032.00,    114.00,   4354.00,   8079.00,    116.00,  10581.00,   9111.00,    230.00,   7373.00,  12549.00,  19922.00
      3.00,     75.00,   1512.00,    211.00,     33.00,    384.00,    907.00,     11.00,   1896.00,   1118.00,     44.00,   1756.00,   1302.00,   3058.00
