ORIG,DEST,WRKSOV,WRKHOV,WRKTRN,NWKSOV,NWKHOV,NWKTRN,ALLSOV,ALLHOV,ALLTRN,WRKALL,NWKALL,ALLALL
      1.00,    143.00,  16326.00,   3060.00,    109.00,  18634.00,  41710.00,    109.00,  34960.00,  44770.00,    218.00,  19495.00,  60453.00,  79948.00
      1.00,    151.00,    314.00,     53.00,         0,     51.00,    105.00,         0,    365.00,    158.00,         0,    367.00,    156.00,    523.00
      1.00,    152.00,    667.00,    128.00,         0,    136.00,    278.00,         0,    803.00,    406.00,         0,    795.00,    414.00,   1209.00
      1.00,    153.00,    829.00,    141.00,         0,    162.00,    315.00,         0,    991.00,    456.00,         0,    970.00,    477.00,   1447.00
      1.00,    163.00,     87.00,     12.00,         0,     22.00,     22.00,         0,    109.00,     34.00,         0,     99.00,     44.00,    143.00
      1.00,    164.00,      8.00,         0,         0,      4.00,     12.00,         0,     12.00,     12.00,         0,      8.00,     16.00,     24.00
      1.00,    171.00,    131.00,     20.00,         0,     38.00,     78.00,         0,    169.00,     98.00,         0,    151.00,    116.00,    267.00
      1.00,    172.00,     19.00,      4.00,         0,     11.00,     32.00,         0,     30.00,     36.00,         0,     23.00,     43.00,     66.00
      1.00,    173.00,    256.00,     34.00,         0,     62.00,    140.00,         0,    318.00,    174.00,         0,    290.00,    202.00,    492.00
      1.00,    181.00,      6.00,         0,         0,         0,      3.00,         0,      6.00,      3.00,         0,      6.00,      3.00,      9.00
      1.00,    182.00,      1.00,         0,         0,      1.00,      1.00,         0,      2.00,      1.00,         0,      1.00,      2.00,      3.00
      1.00,    191.00,    190.00,     23.00,         0,     54.00,     91.00,         0,    244.00,    114.00,         0,    213.00,    145.00,    358.00
      1.00,    192.00,    101.00,     16.00,         0,     36.00,     54.00,         0,    137.00,     70.00,         0,    117.00,     90.00,    207.00
      2.00,      1.00,  17224.00,   3141.00,    422.00,  23408.00,  48888.00,    528.00,  40632.00,  52029.00,    950.00,  20787.00,  72824.00,  93611.00
      2.00,      2.00,  24730.00,   4389.00,    530.00,  61100.00, 110897.00,   1353.00,  85830.00, 115286.00,   1883.00,  29649.00, 173350.00, 202999.00
      2.00,      3.00,   8693.00,   1401.00,    674.00,   6990.00,  14230.00,    572.00,  15683.00,  15631.00,   1246.00,  10768.00,  21792.00,  32560.00
      2.00,      4.00,   3199.00,    445.00,    799.00,    602.00,   1404.00,    203.00,   3801.00,   1849.00,   1002.00,   4443.00,   2209.00,   6652.00
      2.00,      5.00,    484.00,     78.00,    101.00,     81.00,    190.00,     64.00,    565.00,    268.00,    165.00,    663.00,    335.00,    998.00
      2.00,      6.00,   1656.00,    240.00,    731.00,    221.00,    630.00,    223.00,   1877.00,    870.00,    954.00,   2627.00,   1074.00,   3701.00
      2.00,      7.00,    312.00,     53.00,     87.00,     62.00,    147.00,     26.00,    374.00,    200.00,    113.00,    452.00,    235.00,    687.00
      2.00,      8.00,    764.00,    139.00,   1096.00,    106.00,    378.00,    235.00,    870.00,    517.00,   1331.00,   1999.00,    719.00,   2718.00
      2.00,      9.00,    266.00,     84.00,     85.00,     49.00,     78.00,     26.00,    315.00,    162.00,    111.00,    435.00,    153.00,    588.00
      2.00,     10.00,    100.00,      9.00,      4.00,     17.00,     94.00,         0,    117.00,    103.00,      4.00,    113.00,    111.00,    224.00
      2.00,     11.00,    256.00,     41.00,     65.00,     44.00,     47.00,     10.00,    300.00,     88.00,     75.00,    362.00,    101.00,    463.00
      2.00,     12.00,     78.00,      8.00,      6.00,     20.00,     56.00,         0,     98.00,     64.00,      6.00,     92.00,     76.00,    168.00
      2.00,     15.00,    185.00,     29.00,         0,     65.00,    197.00,         0,    250.00,    226.00,         0,    214.00,    262.00,    476.00
      2.00,     16.00,    112.00,     20.00,         0,     44.00,     66.00,         0,    156.00,     86.00,         0,    132.00,    110.00,    242.00
      2.00,     17.00,   2372.00,    433.00,      5.00,   1288.00,   4066.00,      6.00,   3660.00,   4499.00,     11.00,   2810.00,   5360.00,   8170.00
      2.00,     18.00,   2595.00,    444.00,     12.00,   1835.00,   5072.00,      6.00,   4430.00,   5516.00,     18.00,   3051.00,   6913.00,   9964.00
      2.00,     21.00,     62.00,     11.00,     51.00,      5.00,      6.00,         0,     67.00,     17.00,     51.00,    124.00,     11.00,    135.00
      2.00,     22.00,    120.00,     31.00,      9.00,     30.00,     56.00,      2.00,    150.00,     87.00,     11.00,    160.00,     88.00,    248.00
      2.00,     23.00,     61.00,     19.00,      5.00,      7.00,     24.00,         0,     68.00,     43.00,      5.00,     85.00,     31.00,    116.00
      2.00,     24.00,     44.00,     13.00,      2.00,     18.00,     31.00,         0,     62.00,     44.00,      2.00,     59.00,     49.00,    108.00
      2.00,     31.00,   1149.00,    234.00,      1.00,    558.00,   1208.00,     30.00,   1707.00,   1442.00,     31.00,   1384.00,   1796.00,   3180.00
      2.00,     32.00,   5697.00,   1015.00,     36.00,   7198.00,  17484.00,     20.00,  12895.00,  18499.00,     56.00,   6748.00,  24702.00,  31450.00
      2.00,     33.00,    222.00,     32.00,         0,     59.00,    139.00,         0,    281.00,    171.00,         0,    254.00,    198.00,    452.00
      2.00,     34.00,    793.00,    152.00,      9.00,    412.00,    887.00,     55.00,   1205.00,   1039.00,     64.00,    954.00,   1354.00,   2308.00
      2.00,     35.00,   2027.00,    352.00,     57.00,    622.00,   1249.00,     27.00,   2649.00,   1601.00,     84.00,   2436.00,   1898.00,   4334.00
      2.00,     36.00,    429.00,     67.00,      4.00,    109.00,    265.00,      1.00,    538.00,    332.00,      5.00,    500.00,    375.00,    875.00
      2.00,     41.00,   4876.00,    790.00,    415.00,   2679.00,   6372.00,    168.00,   7555.00,   7162.00,    583.00,   6081.00,   9219.00,  15300.00
      2.00,     43.00,   1143.00,    180.00,    247.00,    286.00,    730.00,    244.00,   1429.00,    910.00,    491.00,   1570.00,   1260.00,   2830.00
      2.00,     44.00,   1169.00,    198.00,     31.00,    499.00,    949.00,     24.00,   1668.00,   1147.00,     55.00,   1398.00,   1472.00,   2870.00
      2.00,     45.00,    117.00,     19.00,     32.00,     17.00,     39.00,      6.00,    134.00,     58.00,     38.00,    168.00,     62.00,    230.00
      2.00,     46.00,    157.00,     17.00,     34.00,     27.00,     50.00,     25.00,    184.00,     67.00,     59.00,    208.00,    102.00,    310.00
      2.00,     47.00,    310.00,     68.00,     47.00,     56.00,    167.00,      9.00,    366.00,    235.00,     56.00,    425.00,    232.00,    657.00
      2.00,     48.00,    305.00,     55.00,     18.00,     66.00,    161.00,      5.00,    371.00,    216.00,     23.00,    378.00,    232.00,    610.00
      2.00,     49.00,    262.00,     40.00,     14.00,     51.00,     64.00,      2.00,    313.00,    104.00,     16.00,    316.00,    117.00,    433.00
      2.00,     51.00,     71.00,     13.00,      1.00,     21.00,     31.00,         0,     92.00,     44.00,      1.00,     85.00,     52.00,    137.00
      2.00,     52.00,    119.00,     17.00,      1.00,     40.00,     72.00,         0,    159.00,     89.00,      1.00,    137.00,    112.00,    249.00
      2.00,     61.00,     18.00,         0,         0,      6.00,      4.00,         0,     24.00,      4.00,         0,     18.00,     10.00,     28.00
      2.00,     62.00,     33.00,      5.00,         0,     11.00,     15.00,         0,     44.00,     20.00,         0,     38.00,     26.00,     64.00
      2.00,     71.00,   1292.00,    198.00,         0,    372.00,    735.00,         0,   1664.00,    933.00,         0,   1490.00,   1107.00,   2597.00
      2.00,     72.00,   2219.00,    456.00,      9.00,   1375.00,   3798.00,     12.00,   3594.00,   4254.00,     21.00,   2684.00,   5185.00,   7869.00
      2.00,     73.00,    284.00,     60.00,         0,     68.00,    146.00,         0,    352.00,    206.00,         0,    344.00,    214.00,    558.00
      2.00,     74.00,   4261.00,    782.00,     33.00,   4979.00,  11145.00,     30.00,   9240.00,  11927.00,     63.00,   5076.00,  16154.00,  21230.00
      2.00,     75.00,    506.00,     80.00,      1.00,    253.00,    621.00,      2.00,    759.00,    701.00,      3.00,    587.00,    876.00,   1463.00
      2.00,     76.00,    377.00,     62.00,      1.00,     88.00,    206.00,         0,    465.00,    268.00,      1.00,    440.00,    294.00,    734.00
      2.00,     81.00,     80.00,     13.00,      1.00,     18.00,     43.00,         0,     98.00,     56.00,      1.00,     94.00,     61.00,    155.00
      2.00,     82.00,     37.00,     12.00,         0,      8.00,      7.00,         0,     45.00,     19.00,         0,     49.00,     15.00,     64.00
      2.00,     83.00,     34.00,      7.00,      2.00,     18.00,     35.00,         0,     52.00,     42.00,      2.00,     43.00,     53.00,     96.00
      2.00,     91.00,     65.00,      8.00,         0,     15.00,     40.00,         0,     80.00,     48.00,         0,     73.00,     55.00,    128.00
      2.00,     92.00,     66.00,      9.00,         0,     15.00,     47.00,         0,     81.00,     56.00,         0,     75.00,     62.00,    137.00
      2.00,    101.00,     90.00,     18.00,         0,     22.00,     28.00,         0,    112.00,     46.00,         0,    108.00,     50.00,    158.00
      2.00,    102.00,     64.00,      7.00,         0,     33.00,     29.00,         0,     97.00,     36.00,         0,     71.00,     62.00,    133.00
      2.00,    111.00,     31.00,      2.00,         0,      9.00,      9.00,         0,     40.00,     11.00,         0,     33.00,     18.00,     51.00
      2.00,    112.00,     37.00,      8.00,         0,     18.00,     56.00,         0,     55.00,     64.00,         0,     45.00,     74.00,    119.00
      2.00,    113.00,     50.00,      8.00,         0,     13.00,     57.00,         0,     63.00,     65.00,         0,     58.00,     70.00,    128.00
      2.00,    114.00,    159.00,     29.00,         0,     63.00,     99.00,         0,    222.00,    128.00,         0,    188.00,    162.00,    350.00
      2.00,    121.00,     11.00,         0,         0,      4.00,      4.00,         0,     15.00,      4.00,         0,     11.00,      8.00,     19.00
      2.00,    122.00,         0,         0,         0,      1.00,         0,         0,      1.00,         0,         0,         0,      1.00,      1.00
      2.00,    123.00,      4.00,      1.00,         0,         0,      1.00,         0,      4.00,      2.00,         0,      5.00,      1.00,      6.00
      2.00,    124.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
      2.00,    131.00,      1.00,         0,         0,         0,         0,         0,      1.00,         0,         0,      1.00,         0,      1.00
      2.00,    132.00,     15.00,      2.00,         0,     11.00,     17.00,         0,     26.00,     19.00,         0,     17.00,     28.00,     45.00
      2.00,    133.00,         0,         0,         0,      1.00,      1.00,         0,      1.00,      1.00,         0,         0,      2.00,      2.00
      2.00,    134.00,      2.00,         0,         0,      1.00,         0,         0,      3.00,         0,         0,      2.00,      1.00,      3.00
      2.00,    141.00,   1285.00,    210.00,      2.00,    216.00,    541.00,         0,   1501.00,    751.00,      2.00,   1497.00,    757.00,   2254.00
      2.00,    142.00,   3195.00,    533.00,      9.00,    843.00,   2354.00,      7.00,   4038.00,   2887.00,     16.00,   3737.00,   3204.00,   6941.00
      2.00,    143.00,   2459.00,    452.00,     13.00,   1485.00,   3947.00,     19.00,   3944.00,   4399.00,     32.00,   2924.00,   5451.00,   8375.00
      2.00,    151.00,     97.00,      7.00,         0,     18.00,     57.00,         0,    115.00,     64.00,         0,    104.00,     75.00,    179.00
      2.00,    152.00,    214.00,     35.00,         0,     41.00,     60.00,         0,    255.00,     95.00,         0,    249.00,    101.00,    350.00
      2.00,    153.00,    217.00,     35.00,         0,     43.00,    100.00,         0,    260.00,    135.00,         0,    252.00,    143.00,    395.00
      2.00,    163.00,     52.00,      9.00,      1.00,     16.00,     19.00,         0,     68.00,     28.00,      1.00,     62.00,     35.00,     97.00
      2.00,    164.00,      2.00,         0,         0,      2.00,         0,         0,      4.00,         0,         0,      2.00,      2.00,      4.00
      2.00,    171.00,    107.00,     12.00,         0,     36.00,     65.00,         0,    143.00,     77.00,         0,    119.00,    101.00,    220.00
      2.00,    172.00,     19.00,      3.00,         0,     10.00,     15.00,         0,     29.00,     18.00,         0,     22.00,     25.00,     47.00
      2.00,    173.00,    218.00,     32.00,      2.00,     52.00,    160.00,         0,    270.00,    192.00,      2.00,    252.00,    212.00,    464.00
      2.00,    181.00,      3.00,         0,         0,      3.00,      1.00,         0,      6.00,      1.00,         0,      3.00,      4.00,      7.00
      2.00,    182.00,      3.00,      1.00,         0,         0,         0,         0,      3.00,      1.00,         0,      4.00,         0,      4.00
      2.00,    191.00,     86.00,     12.00,         0,     16.00,     28.00,         0,    102.00,     40.00,         0,     98.00,     44.00,    142.00
      2.00,    192.00,     42.00,     10.00,         0,      8.00,     24.00,         0,     50.00,     34.00,         0,     52.00,     32.00,     84.00
      3.00,      1.00,   8625.00,   1395.00,    508.00,   3148.00,   6240.00,    256.00,  11773.00,   7635.00,    764.00,  10528.00,   9644.00,  20172.00
      3.00,      2.00,   9123.00,   1523.00,    729.00,   7010.00,  14802.00,    603.00,  16133.00,  16325.00,   1332.00,  11375.00,  22415.00,  33790.00
      3.00,      3.00,  47551.00,   7431.00,   1661.00,  89681.00, 111624.00,   1915.00, 137232.00, 119055.00,   3576.00,  56643.00, 203220.00, 259863.00
      3.00,      4.00,  11671.00,   1602.00,   1192.00,   9493.00,  15252.00,    637.00,  21164.00,  16854.00,   1829.00,  14465.00,  25382.00,  39847.00
      3.00,      5.00,   1949.00,    352.00,    439.00,    615.00,   1070.00,    106.00,   2564.00,   1422.00,    545.00,   2740.00,   1791.00,   4531.00
      3.00,      6.00,   5381.00,    799.00,   1720.00,   1679.00,   2862.00,    517.00,   7060.00,   3661.00,   2237.00,   7900.00,   5058.00,  12958.00
      3.00,      7.00,   1616.00,    248.00,    495.00,    278.00,    458.00,     87.00,   1894.00,    706.00,    582.00,   2359.00,    823.00,   3182.00
      3.00,      8.00,   2419.00,    447.00,   2112.00,    576.00,   1016.00,    570.00,   2995.00,   1463.00,   2682.00,   4978.00,   2162.00,   7140.00
      3.00,      9.00,   1074.00,    255.00,    549.00,    196.00,    472.00,     96.00,   1270.00,    727.00,    645.00,   1878.00,    764.00,   2642.00
      3.00,     10.00,    504.00,     77.00,     22.00,     96.00,    176.00,     10.00,    600.00,    253.00,     32.00,    603.00,    282.00,    885.00
      3.00,     11.00,    874.00,    160.00,    283.00,     83.00,    218.00,     51.00,    957.00,    378.00,    334.00,   1317.00,    352.00,   1669.00
      3.00,     12.00,    548.00,     85.00,    105.00,     81.00,    126.00,     12.00,    629.00,    211.00,    117.00,    738.00,    219.00,    957.00
      3.00,     15.00,    223.00,     30.00,         0,     38.00,     74.00,         0,    261.00,    104.00,         0,    253.00,    112.00,    365.00
      3.00,     16.00,    105.00,     15.00,         0,     33.00,     45.00,         0,    138.00,     60.00,         0,    120.00,     78.00,    198.00
      3.00,     17.00,   1713.00,    267.00,     13.00,    391.00,    993.00,     17.00,   2104.00,   1260.00,     30.00,   1993.00,   1401.00,   3394.00
      3.00,     18.00,   2015.00,    323.00,     24.00,    502.00,   1071.00,     15.00,   2517.00,   1394.00,     39.00,   2362.00,   1588.00,   3950.00
      3.00,     21.00,    255.00,     47.00,    162.00,     17.00,     51.00,      5.00,    272.00,     98.00,    167.00,    464.00,     73.00,    537.00
      3.00,     22.00,    504.00,    121.00,     66.00,     68.00,    135.00,      5.00,    572.00,    256.00,     71.00,    691.00,    208.00,    899.00
      3.00,     23.00,    397.00,     94.00,     93.00,     43.00,     80.00,     10.00,    440.00,    174.00,    103.00,    584.00,    133.00,    717.00
      3.00,     24.00,    291.00,     83.00,     31.00,     40.00,    165.00,      5.00,    331.00,    248.00,     36.00,    405.00,    210.00,    615.00
      3.00,     31.00,   2563.00,    483.00,     35.00,    505.00,    829.00,      9.00,   3068.00,   1312.00,     44.00,   3081.00,   1343.00,   4424.00
      3.00,     32.00,   7771.00,   1303.00,    115.00,   6649.00,  13356.00,     96.00,  14420.00,  14659.00,    211.00,   9189.00,  20101.00,  29290.00
      3.00,     33.00,    906.00,    146.00,      3.00,    202.00,    410.00,     11.00,   1108.00,    556.00,     14.00,   1055.00,    623.00,   1678.00
      3.00,     34.00,   2072.00,    364.00,     61.00,    941.00,   1613.00,     47.00,   3013.00,   1977.00,    108.00,   2497.00,   2601.00,   5098.00
      3.00,     35.00,   8748.00,   1407.00,    160.00,   7186.00,  10818.00,    152.00,  15934.00,  12225.00,    312.00,  10315.00,  18156.00,  28471.00
      3.00,     36.00,   2226.00,    371.00,     61.00,    760.00,   1821.00,     13.00,   2986.00,   2192.00,     74.00,   2658.00,   2594.00,   5252.00
      3.00,     41.00,  21045.00,   3412.00,    831.00,  30672.00,  41541.00,    772.00,  51717.00,  44953.00,   1603.00,  25288.00,  72985.00,  98273.00
      3.00,     43.00,   3314.00,    525.00,    457.00,   1246.00,   2093.00,    287.00,   4560.00,   2618.00,    744.00,   4296.00,   3626.00,   7922.00
      3.00,     44.00,   4781.00,    747.00,    187.00,   1809.00,   3306.00,     81.00,   6590.00,   4053.00,    268.00,   5715.00,   5196.00,  10911.00
      3.00,     45.00,    562.00,     84.00,    201.00,    114.00,    285.00,     45.00,    676.00,    369.00,    246.00,    847.00,    444.00,   1291.00
      3.00,     46.00,    542.00,     72.00,    159.00,    129.00,    186.00,     17.00,    671.00,    258.00,    176.00,    773.00,    332.00,   1105.00
      3.00,     47.00,   1494.00,    272.00,    278.00,    195.00,    506.00,     62.00,   1689.00,    778.00,    340.00,   2044.00,    763.00,   2807.00
      3.00,     48.00,   1609.00,    255.00,    154.00,    197.00,    538.00,     34.00,   1806.00,    793.00,    188.00,   2018.00,    769.00,   2787.00
      3.00,     49.00,   1162.00,    178.00,    101.00,    138.00,    308.00,     26.00,   1300.00,    486.00,    127.00,   1441.00,    472.00,   1913.00
      3.00,     51.00,    422.00,     62.00,      3.00,     91.00,    166.00,      3.00,    513.00,    228.00,      6.00,    487.00,    260.00,    747.00
      3.00,     52.00,    741.00,    126.00,     19.00,    126.00,    223.00,     19.00,    867.00,    349.00,     38.00,    886.00,    368.00,   1254.00
      3.00,     61.00,    108.00,     10.00,      3.00,     42.00,     41.00,      3.00,    150.00,     51.00,      6.00,    121.00,     86.00,    207.00
      3.00,     62.00,    160.00,     29.00,     10.00,     27.00,     83.00,      1.00,    187.00,    112.00,     11.00,    199.00,    111.00,    310.00
      3.00,     71.00,   2523.00,    377.00,     26.00,    338.00,    702.00,     11.00,   2861.00,   1079.00,     37.00,   2926.00,   1051.00,   3977.00
      3.00,     72.00,   3988.00,    677.00,     58.00,    850.00,   1854.00,     42.00,   4838.00,   2531.00,    100.00,   4723.00,   2746.00,   7469.00
      3.00,     73.00,    907.00,    146.00,      2.00,    117.00,    255.00,      4.00,   1024.00,    401.00,      6.00,   1055.00,    376.00,   1431.00
