ORIG,DEST,WRKSOV,WRKHOV,WRKTRN,NWKSOV,NWKHOV,NWKTRN,ALLSOV,ALLHOV,ALLTRN,WRKALL,NWKALL,ALLALL
      1.00,      1.00,  66057.00,  12388.00,    380.00, 104301.00, 221854.00,    582.00, 170358.00, 234242.00,    962.00,  78825.00, 326737.00, 405562.00
      1.00,      2.00,  15044.00,   2721.00,    118.00,  18417.00,  47217.00,    196.00,  33461.00,  49938.00,    314.00,  17883.00,  65830.00,  83713.00
      1.00,      3.00,   6259.00,   1046.00,    267.00,   2609.00,   6239.00,    195.00,   8868.00,   7285.00,    462.00,   7572.00,   9043.00,  16615.00
      1.00,      4.00,   2362.00,    312.00,    170.00,    405.00,    954.00,     38.00,   2767.00,   1266.00,    208.00,   2844.00,   1397.00,   4241.00
      1.00,      5.00,    359.00,     68.00,     34.00,     60.00,    147.00,      5.00,    419.00,    215.00,     39.00,    461.00,    212.00,    673.00
      1.00,      6.00,   1017.00,    163.00,    120.00,    202.00,    479.00,     68.00,   1219.00,    642.00,    188.00,   1300.00,    749.00,   2049.00
      1.00,      7.00,    284.00,     47.00,     40.00,     61.00,    132.00,     15.00,    345.00,    179.00,     55.00,    371.00,    208.00,    579.00
      1.00,      8.00,    499.00,     89.00,    208.00,     86.00,    209.00,     42.00,    585.00,    298.00,    250.00,    796.00,    337.00,   1133.00
      1.00,      9.00,    184.00,     40.00,     22.00,     51.00,    101.00,      4.00,    235.00,    141.00,     26.00,    246.00,    156.00,    402.00
      1.00,     10.00,     79.00,     21.00,      2.00,     19.00,     49.00,         0,     98.00,     70.00,      2.00,    102.00,     68.00,    170.00
      1.00,     11.00,    150.00,     35.00,      8.00,     32.00,     38.00,      2.00,    182.00,     73.00,     10.00,    193.00,     72.00,    265.00
      1.00,     12.00,     59.00,     25.00,      9.00,     23.00,     40.00,      1.00,     82.00,     65.00,     10.00,     93.00,     64.00,    157.00
      1.00,     15.00,    347.00,     54.00,         0,    100.00,    388.00,      1.00,    447.00,    442.00,      1.00,    401.00,    489.00,    890.00
      1.00,     16.00,    284.00,     47.00,         0,     77.00,    241.00,         0,    361.00,    288.00,         0,    331.00,    318.00,    649.00
      1.00,     17.00,   4375.00,    774.00,      2.00,   2441.00,   8335.00,     11.00,   6816.00,   9109.00,     13.00,   5151.00,  10787.00,  15938.00
      1.00,     18.00,   2649.00,    477.00,      2.00,   1389.00,   4449.00,      3.00,   4038.00,   4926.00,      5.00,   3128.00,   5841.00,   8969.00
      1.00,     21.00,     49.00,     14.00,      3.00,      9.00,     20.00,         0,     58.00,     34.00,      3.00,     66.00,     29.00,     95.00
      1.00,     22.00,     97.00,     27.00,      3.00,     25.00,     43.00,      2.00,    122.00,     70.00,      5.00,    127.00,     70.00,    197.00
      1.00,     23.00,     37.00,     10.00,      2.00,     14.00,     25.00,      4.00,     51.00,     35.00,      6.00,     49.00,     43.00,     92.00
      1.00,     24.00,     41.00,     17.00,      1.00,     18.00,     14.00,         0,     59.00,     31.00,      1.00,     59.00,     32.00,     91.00
      1.00,     31.00,   1572.00,    271.00,      1.00,    463.00,   1127.00,     12.00,   2035.00,   1398.00,     13.00,   1844.00,   1602.00,   3446.00
      1.00,     32.00,   4817.00,    846.00,     12.00,   2925.00,   8680.00,     24.00,   7742.00,   9526.00,     36.00,   5675.00,  11629.00,  17304.00
      1.00,     33.00,    265.00,     49.00,      1.00,     52.00,    121.00,      1.00,    317.00,    170.00,      2.00,    315.00,    174.00,    489.00
      1.00,     34.00,    781.00,    149.00,      1.00,    308.00,    587.00,     23.00,   1089.00,    736.00,     24.00,    931.00,    918.00,   1849.00
      1.00,     35.00,   1651.00,    283.00,      9.00,    286.00,   1056.00,      5.00,   1937.00,   1339.00,     14.00,   1943.00,   1347.00,   3290.00
      1.00,     36.00,    395.00,     77.00,      7.00,     91.00,    167.00,      2.00,    486.00,    244.00,      9.00,    479.00,    260.00,    739.00
      1.00,     41.00,   3914.00,    735.00,    132.00,   1521.00,   4168.00,     70.00,   5435.00,   4903.00,    202.00,   4781.00,   5759.00,  10540.00
      1.00,     43.00,   1050.00,    154.00,     26.00,    211.00,    557.00,     23.00,   1261.00,    711.00,     49.00,   1230.00,    791.00,   2021.00
      1.00,     44.00,   1323.00,    243.00,     16.00,    395.00,   1042.00,     20.00,   1718.00,   1285.00,     36.00,   1582.00,   1457.00,   3039.00
      1.00,     45.00,     88.00,     20.00,     11.00,     11.00,     29.00,      1.00,     99.00,     49.00,     12.00,    119.00,     41.00,    160.00
      1.00,     46.00,    126.00,     14.00,     10.00,     22.00,     77.00,      5.00,    148.00,     91.00,     15.00,    150.00,    104.00,    254.00
      1.00,     47.00,    257.00,     47.00,     19.00,     56.00,     97.00,      2.00,    313.00,    144.00,     21.00,    323.00,    155.00,    478.00
      1.00,     48.00,    326.00,     53.00,     13.00,     53.00,     88.00,         0,    379.00,    141.00,     13.00,    392.00,    141.00,    533.00
      1.00,     49.00,    228.00,     54.00,     15.00,     46.00,     81.00,      1.00,    274.00,    135.00,     16.00,    297.00,    128.00,    425.00
      1.00,     51.00,     48.00,      8.00,         0,     15.00,     25.00,      1.00,     63.00,     33.00,      1.00,     56.00,     41.00,     97.00
      1.00,     52.00,    105.00,     14.00,      1.00,     36.00,     93.00,         0,    141.00,    107.00,      1.00,    120.00,    129.00,    249.00
      1.00,     61.00,     14.00,      4.00,         0,      5.00,     32.00,         0,     19.00,     36.00,         0,     18.00,     37.00,     55.00
      1.00,     62.00,     22.00,      7.00,      2.00,     10.00,     10.00,         0,     32.00,     17.00,      2.00,     31.00,     20.00,     51.00
      1.00,     71.00,   4463.00,    847.00,      2.00,   1964.00,   6425.00,      6.00,   6427.00,   7272.00,      8.00,   5312.00,   8395.00,  13707.00
      1.00,     72.00,   7676.00,   1527.00,     16.00,   6855.00,  17963.00,     20.00,  14531.00,  19490.00,     36.00,   9219.00,  24838.00,  34057.00
      1.00,     73.00,    653.00,    119.00,         0,    119.00,    359.00,         0,    772.00,    478.00,         0,    772.00,    478.00,   1250.00
      1.00,     74.00,   5914.00,   1137.00,     22.00,   3629.00,  10487.00,     20.00,   9543.00,  11624.00,     42.00,   7073.00,  14136.00,  21209.00
      1.00,     75.00,    704.00,    131.00,      1.00,    331.00,    890.00,         0,   1035.00,   1021.00,      1.00,    836.00,   1221.00,   2057.00
      1.00,     76.00,    720.00,    148.00,      1.00,    156.00,    479.00,      1.00,    876.00,    627.00,      2.00,    869.00,    636.00,   1505.00
      1.00,     81.00,     65.00,      9.00,         0,     13.00,     59.00,         0,     78.00,     68.00,         0,     74.00,     72.00,    146.00
      1.00,     82.00,     31.00,      5.00,         0,     13.00,     17.00,      1.00,     44.00,     22.00,      1.00,     36.00,     31.00,     67.00
      1.00,     83.00,     24.00,      6.00,         0,     10.00,     21.00,         0,     34.00,     27.00,         0,     30.00,     31.00,     61.00
      1.00,     91.00,     40.00,      8.00,         0,     11.00,     21.00,         0,     51.00,     29.00,         0,     48.00,     32.00,     80.00
      1.00,     92.00,     71.00,     18.00,         0,     20.00,     40.00,      1.00,     91.00,     58.00,      1.00,     89.00,     61.00,    150.00
      1.00,    101.00,    191.00,     34.00,         0,     33.00,     75.00,         0,    224.00,    109.00,         0,    225.00,    108.00,    333.00
      1.00,    102.00,    140.00,     19.00,         0,     29.00,     67.00,         0,    169.00,     86.00,         0,    159.00,     96.00,    255.00
      1.00,    111.00,     31.00,      9.00,         0,      6.00,      8.00,         0,     37.00,     17.00,         0,     40.00,     14.00,     54.00
      1.00,    112.00,     76.00,     14.00,         0,     29.00,     70.00,         0,    105.00,     84.00,         0,     90.00,     99.00,    189.00
      1.00,    113.00,     62.00,      7.00,         0,     10.00,     60.00,         0,     72.00,     67.00,         0,     69.00,     70.00,    139.00
      1.00,    114.00,    246.00,     35.00,         0,     72.00,     78.00,      1.00,    318.00,    113.00,      1.00,    281.00,    151.00,    432.00
      1.00,    121.00,     12.00,      2.00,         0,      2.00,      7.00,         0,     14.00,      9.00,         0,     14.00,      9.00,     23.00
      1.00,    122.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
      1.00,    123.00,      5.00,      1.00,         0,      3.00,      4.00,         0,      8.00,      5.00,         0,      6.00,      7.00,     13.00
      1.00,    124.00,      2.00,         0,         0,         0,         0,         0,      2.00,         0,         0,      2.00,         0,      2.00
      1.00,    131.00,      1.00,         0,         0,         0,         0,         0,      1.00,         0,         0,      1.00,         0,      1.00
      1.00,    132.00,     24.00,      8.00,         0,      5.00,     11.00,         0,     29.00,     19.00,         0,     32.00,     16.00,     48.00
      1.00,    133.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
      1.00,    134.00,      1.00,      1.00,         0,      1.00,      1.00,         0,      2.00,      2.00,         0,      2.00,      2.00,      4.00
      1.00,    141.00,   1391.00,    256.00,      1.00,    325.00,   1354.00,      1.00,   1716.00,   1610.00,      2.00,   1648.00,   1680.00,   3328.00
      1.00,    142.00,   6281.00,   1208.00,     10.00,   3052.00,  10136.00,      6.00,   9333.00,  11344.00,     16.00,   7499.00,  13194.00,  20693.00
      1.00,    143.00,  10308.00,   1999.00,     20.00,  11549.00,  32600.00,     20.00,  21857.00,  34599.00,     40.00,  12327.00,  44169.00,  56496.00
      1.00,    151.00,    188.00,     29.00,         0,     42.00,    169.00,         0,    230.00,    198.00,         0,    217.00,    211.00,    428.00
      1.00,    152.00,    554.00,    105.00,      1.00,     85.00,    204.00,         0,    639.00,    309.00,      1.00,    660.00,    289.00,    949.00
      1.00,    153.00,    639.00,    121.00,         0,    156.00,    277.00,         0,    795.00,    398.00,         0,    760.00,    433.00,   1193.00
      1.00,    163.00,     72.00,     18.00,         0,     16.00,     35.00,      1.00,     88.00,     53.00,      1.00,     90.00,     52.00,    142.00
      1.00,    164.00,      4.00,      1.00,         0,      1.00,      5.00,         0,      5.00,      6.00,         0,      5.00,      6.00,     11.00
      1.00,    171.00,    111.00,     22.00,         0,     24.00,     67.00,         0,    135.00,     89.00,         0,    133.00,     91.00,    224.00
      1.00,    172.00,     24.00,      3.00,         0,      7.00,     12.00,         0,     31.00,     15.00,         0,     27.00,     19.00,     46.00
      1.00,    173.00,    193.00,     35.00,         0,     28.00,     98.00,         0,    221.00,    133.00,         0,    228.00,    126.00,    354.00
      1.00,    181.00,      3.00,         0,         0,         0,         0,         0,      3.00,         0,         0,      3.00,         0,      3.00
      1.00,    182.00,      3.00,      1.00,         0,      2.00,      1.00,         0,      5.00,      2.00,         0,      4.00,      3.00,      7.00
      1.00,    191.00,    190.00,     42.00,         0,     45.00,     67.00,         0,    235.00,    109.00,         0,    232.00,    112.00,    344.00
      1.00,    192.00,    110.00,     17.00,         0,     33.00,     44.00,         0,    143.00,     61.00,         0,    127.00,     77.00,    204.00
      2.00,      1.00,  15031.00,   2779.00,    111.00,  18392.00,  47443.00,    191.00,  33423.00,  50222.00,    302.00,  17921.00,  66026.00,  83947.00
      2.00,      2.00,  22961.00,   4056.00,    151.00,  47468.00, 104236.00,    264.00,  70429.00, 108292.00,    415.00,  27168.00, 151968.00, 179136.00
      2.00,      3.00,   6297.00,   1093.00,    173.00,   5636.00,  13403.00,    232.00,  11933.00,  14496.00,    405.00,   7563.00,  19271.00,  26834.00
      2.00,      4.00,   1978.00,    321.00,    159.00,    403.00,   1036.00,     37.00,   2381.00,   1357.00,    196.00,   2458.00,   1476.00,   3934.00
      2.00,      5.00,    291.00,     59.00,     18.00,     49.00,    131.00,      1.00,    340.00,    190.00,     19.00,    368.00,    181.00,    549.00
      2.00,      6.00,    809.00,    135.00,    145.00,    172.00,    321.00,     49.00,    981.00,    456.00,    194.00,   1089.00,    542.00,   1631.00
      2.00,      7.00,    187.00,     39.00,     24.00,     43.00,     87.00,     15.00,    230.00,    126.00,     39.00,    250.00,    145.00,    395.00
      2.00,      8.00,    477.00,     89.00,    284.00,     68.00,    217.00,     75.00,    545.00,    306.00,    359.00,    850.00,    360.00,   1210.00
      2.00,      9.00,    148.00,     32.00,      9.00,     38.00,     84.00,     13.00,    186.00,    116.00,     22.00,    189.00,    135.00,    324.00
      2.00,     10.00,     48.00,     16.00,      3.00,     15.00,     38.00,         0,     63.00,     54.00,      3.00,     67.00,     53.00,    120.00
      2.00,     11.00,    126.00,     29.00,     21.00,     21.00,     30.00,      2.00,    147.00,     59.00,     23.00,    176.00,     53.00,    229.00
      2.00,     12.00,     55.00,     14.00,      1.00,     18.00,     29.00,      1.00,     73.00,     43.00,      2.00,     70.00,     48.00,    118.00
      2.00,     15.00,    119.00,     25.00,         0,     40.00,    165.00,         0,    159.00,    190.00,         0,    144.00,    205.00,    349.00
      2.00,     16.00,     70.00,      9.00,         0,     24.00,     88.00,         0,     94.00,     97.00,         0,     79.00,    112.00,    191.00
      2.00,     17.00,   1637.00,    299.00,         0,    839.00,   2691.00,      2.00,   2476.00,   2990.00,      2.00,   1936.00,   3532.00,   5468.00
      2.00,     18.00,   1898.00,    331.00,      3.00,   1171.00,   3645.00,      2.00,   3069.00,   3976.00,      5.00,   2232.00,   4818.00,   7050.00
      2.00,     21.00,     56.00,     10.00,     11.00,      4.00,     10.00,         0,     60.00,     20.00,     11.00,     77.00,     14.00,     91.00
      2.00,     22.00,     70.00,     23.00,      1.00,     20.00,     41.00,      1.00,     90.00,     64.00,      2.00,     94.00,     62.00,    156.00
      2.00,     23.00,     29.00,      8.00,      1.00,      8.00,     38.00,         0,     37.00,     46.00,      1.00,     38.00,     46.00,     84.00
      2.00,     24.00,     25.00,      4.00,      1.00,     15.00,     23.00,         0,     40.00,     27.00,      1.00,     30.00,     38.00,     68.00
      2.00,     31.00,   1288.00,    262.00,         0,    481.00,   1257.00,      6.00,   1769.00,   1519.00,      6.00,   1550.00,   1744.00,   3294.00
      2.00,     32.00,   5187.00,    926.00,     10.00,   5653.00,  16153.00,     24.00,  10840.00,  17079.00,     34.00,   6123.00,  21830.00,  27953.00
      2.00,     33.00,    202.00,     46.00,         0,     52.00,    117.00,         0,    254.00,    163.00,         0,    248.00,    169.00,    417.00
      2.00,     34.00,    769.00,    112.00,      2.00,    351.00,    745.00,     13.00,   1120.00,    857.00,     15.00,    883.00,   1109.00,   1992.00
      2.00,     35.00,   1413.00,    247.00,     12.00,    425.00,   1184.00,      3.00,   1838.00,   1431.00,     15.00,   1672.00,   1612.00,   3284.00
      2.00,     36.00,    261.00,     46.00,      1.00,     91.00,    219.00,         0,    352.00,    265.00,      1.00,    308.00,    310.00,    618.00
      2.00,     41.00,   3401.00,    624.00,     90.00,   2151.00,   6197.00,     86.00,   5552.00,   6821.00,    176.00,   4115.00,   8434.00,  12549.00
      2.00,     43.00,    785.00,    137.00,     23.00,    185.00,    596.00,     19.00,    970.00,    733.00,     42.00,    945.00,    800.00,   1745.00
      2.00,     44.00,    936.00,    139.00,      7.00,    396.00,   1124.00,     24.00,   1332.00,   1263.00,     31.00,   1082.00,   1544.00,   2626.00
      2.00,     45.00,     58.00,     12.00,      9.00,     13.00,     23.00,      2.00,     71.00,     35.00,     11.00,     79.00,     38.00,    117.00
      2.00,     46.00,     92.00,     14.00,      7.00,     28.00,     42.00,      9.00,    120.00,     56.00,     16.00,    113.00,     79.00,    192.00
      2.00,     47.00,    154.00,     15.00,     11.00,     39.00,    108.00,      2.00,    193.00,    123.00,     13.00,    180.00,    149.00,    329.00
      2.00,     48.00,    179.00,     29.00,      4.00,     56.00,    115.00,      4.00,    235.00,    144.00,      8.00,    212.00,    175.00,    387.00
      2.00,     49.00,    118.00,     29.00,         0,     45.00,    102.00,      2.00,    163.00,    131.00,      2.00,    147.00,    149.00,    296.00
      2.00,     51.00,     40.00,      6.00,         0,     13.00,     13.00,         0,     53.00,     19.00,         0,     46.00,     26.00,     72.00
      2.00,     52.00,     99.00,     19.00,      1.00,     21.00,     45.00,         0,    120.00,     64.00,      1.00,    119.00,     66.00,    185.00
      2.00,     61.00,      5.00,      4.00,         0,      9.00,      4.00,         0,     14.00,      8.00,         0,      9.00,     13.00,     22.00
      2.00,     62.00,     14.00,      4.00,      1.00,     11.00,     25.00,         0,     25.00,     29.00,      1.00,     19.00,     36.00,     55.00
      2.00,     71.00,    811.00,    158.00,         0,    243.00,    873.00,         0,   1054.00,   1031.00,         0,    969.00,   1116.00,   2085.00
      2.00,     72.00,   1927.00,    357.00,      5.00,   1093.00,   3344.00,      6.00,   3020.00,   3701.00,     11.00,   2289.00,   4443.00,   6732.00
      2.00,     73.00,    196.00,     36.00,         0,     36.00,    116.00,         0,    232.00,    152.00,         0,    232.00,    152.00,    384.00
      2.00,     74.00,   4100.00,    789.00,     10.00,   3359.00,   9309.00,      7.00,   7459.00,  10098.00,     17.00,   4899.00,  12675.00,  17574.00
      2.00,     75.00,    363.00,     70.00,      2.00,    175.00,    634.00,      2.00,    538.00,    704.00,      4.00,    435.00,    811.00,   1246.00
      2.00,     76.00,    215.00,     37.00,         0,     68.00,    147.00,         0,    283.00,    184.00,         0,    252.00,    215.00,    467.00
      2.00,     81.00,     33.00,      8.00,         0,     12.00,     30.00,         0,     45.00,     38.00,         0,     41.00,     42.00,     83.00
      2.00,     82.00,     14.00,      4.00,         0,      5.00,     24.00,         0,     19.00,     28.00,         0,     18.00,     29.00,     47.00
      2.00,     83.00,     12.00,      2.00,         0,      6.00,     17.00,         0,     18.00,     19.00,         0,     14.00,     23.00,     37.00
      2.00,     91.00,     21.00,      2.00,         0,      7.00,     24.00,         0,     28.00,     26.00,         0,     23.00,     31.00,     54.00
      2.00,     92.00,     36.00,      8.00,         0,     10.00,     11.00,         0,     46.00,     19.00,         0,     44.00,     21.00,     65.00
      2.00,    101.00,     50.00,      9.00,      1.00,     13.00,     27.00,         0,     63.00,     36.00,      1.00,     60.00,     40.00,    100.00
      2.00,    102.00,     34.00,      6.00,         0,     15.00,     34.00,      1.00,     49.00,     40.00,      1.00,     40.00,     50.00,     90.00
      2.00,    111.00,     21.00,      3.00,         0,      9.00,     39.00,         0,     30.00,     42.00,         0,     24.00,     48.00,     72.00
      2.00,    112.00,     30.00,     10.00,         0,     22.00,     34.00,         0,     52.00,     44.00,         0,     40.00,     56.00,     96.00
      2.00,    113.00,     39.00,      8.00,         0,     15.00,     53.00,         0,     54.00,     61.00,         0,     47.00,     68.00,    115.00
      2.00,    114.00,    146.00,     23.00,         0,     25.00,     77.00,         0,    171.00,    100.00,         0,    169.00,    102.00,    271.00
      2.00,    121.00,      1.00,      3.00,         0,      4.00,     36.00,         0,      5.00,     39.00,         0,      4.00,     40.00,     44.00
      2.00,    122.00,      1.00,         0,         0,         0,         0,         0,      1.00,         0,         0,      1.00,         0,      1.00
      2.00,    123.00,      3.00,         0,         0,         0,      3.00,         0,      3.00,      3.00,         0,      3.00,      3.00,      6.00
      2.00,    124.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
      2.00,    131.00,      2.00,      1.00,         0,      1.00,      1.00,         0,      3.00,      2.00,         0,      3.00,      2.00,      5.00
      2.00,    132.00,      7.00,      3.00,         0,      4.00,     13.00,         0,     11.00,     16.00,         0,     10.00,     17.00,     27.00
      2.00,    133.00,      1.00,         0,         0,         0,         0,         0,      1.00,         0,         0,      1.00,         0,      1.00
      2.00,    134.00,      1.00,         0,         0,      1.00,      4.00,         0,      2.00,      4.00,         0,      1.00,      5.00,      6.00
      2.00,    141.00,    276.00,     55.00,         0,     82.00,    259.00,         0,    358.00,    314.00,         0,    331.00,    341.00,    672.00
      2.00,    142.00,   1330.00,    250.00,         0,    432.00,   1596.00,      3.00,   1762.00,   1846.00,      3.00,   1580.00,   2031.00,   3611.00
      2.00,    143.00,   1495.00,    275.00,      3.00,    851.00,   2920.00,      4.00,   2346.00,   3195.00,      7.00,   1773.00,   3775.00,   5548.00
      2.00,    151.00,     38.00,      6.00,         0,     10.00,     39.00,         0,     48.00,     45.00,         0,     44.00,     49.00,     93.00
      2.00,    152.00,    144.00,     31.00,         0,     18.00,     52.00,         0,    162.00,     83.00,         0,    175.00,     70.00,    245.00
      2.00,    153.00,    135.00,     22.00,         0,     27.00,     74.00,         0,    162.00,     96.00,         0,    157.00,    101.00,    258.00
      2.00,    163.00,     28.00,         0,         0,      7.00,     32.00,         0,     35.00,     32.00,         0,     28.00,     39.00,     67.00
      2.00,    164.00,      3.00,      2.00,         0,      1.00,         0,         0,      4.00,      2.00,         0,      5.00,      1.00,      6.00
      2.00,    171.00,     95.00,     19.00,         0,     17.00,     53.00,         0,    112.00,     72.00,         0,    114.00,     70.00,    184.00
      2.00,    172.00,     12.00,      5.00,         0,      4.00,     35.00,         0,     16.00,     40.00,         0,     17.00,     39.00,     56.00
      2.00,    173.00,    157.00,     33.00,         0,     31.00,     62.00,         0,    188.00,     95.00,         0,    190.00,     93.00,    283.00
      2.00,    181.00,      1.00,         0,      1.00,         0,         0,         0,      1.00,         0,      1.00,      2.00,         0,      2.00
      2.00,    182.00,         0,         0,         0,      2.00,         0,         0,      2.00,         0,         0,         0,      2.00,      2.00
      2.00,    191.00,     66.00,     12.00,         0,     14.00,     68.00,         0,     80.00,     80.00,         0,     78.00,     82.00,    160.00
      2.00,    192.00,     28.00,      5.00,         0,      9.00,      4.00,         0,     37.00,      9.00,         0,     33.00,     13.00,     46.00
      3.00,      1.00,   6352.00,   1105.00,    282.00,   2607.00,   6219.00,    203.00,   8959.00,   7324.00,    485.00,   7739.00,   9029.00,  16768.00
      3.00,      2.00,   6393.00,   1103.00,    185.00,   5616.00,  13637.00,    225.00,  12009.00,  14740.00,    410.00,   7681.00,  19478.00,  27159.00
      3.00,      3.00,  36774.00,   5944.00,   1100.00,  65276.00,  91978.00,   1475.00, 102050.00,  97922.00,   2575.00,  43818.00, 158729.00, 202547.00
      3.00,      4.00,   9766.00,   1310.00,    651.00,   7185.00,  13711.00,    579.00,  16951.00,  15021.00,   1230.00,  11727.00,  21475.00,  33202.00
      3.00,      5.00,   1417.00,    236.00,    184.00,    436.00,    828.00,     69.00,   1853.00,   1064.00,    253.00,   1837.00,   1333.00,   3170.00
      3.00,      6.00,   4065.00,    585.00,    718.00,   1260.00,   2068.00,    266.00,   5325.00,   2653.00,    984.00,   5368.00,   3594.00,   8962.00
      3.00,      7.00,   1287.00,    229.00,    338.00,    215.00,    410.00,     83.00,   1502.00,    639.00,    421.00,   1854.00,    708.00,   2562.00
      3.00,      8.00,   2077.00,    321.00,   1133.00,    390.00,    735.00,    295.00,   2467.00,   1056.00,   1428.00,   3531.00,   1420.00,   4951.00
      3.00,      9.00,    968.00,    189.00,    224.00,    155.00,    257.00,    133.00,   1123.00,    446.00,    357.00,   1381.00,    545.00,   1926.00
      3.00,     10.00,    367.00,     75.00,     17.00,     79.00,     89.00,      7.00,    446.00,    164.00,     24.00,    459.00,    175.00,    634.00
      3.00,     11.00,    661.00,    136.00,    129.00,     67.00,    118.00,     33.00,    728.00,    254.00,    162.00,    926.00,    218.00,   1144.00
      3.00,     12.00,    372.00,     89.00,     69.00,     60.00,    110.00,     27.00,    432.00,    199.00,     96.00,    530.00,    197.00,    727.00
      3.00,     15.00,     93.00,     21.00,         0,     24.00,     85.00,         0,    117.00,    106.00,         0,    114.00,    109.00,    223.00
      3.00,     16.00,     51.00,      5.00,         0,     16.00,     55.00,         0,     67.00,     60.00,         0,     56.00,     71.00,    127.00
      3.00,     17.00,    936.00,    152.00,      2.00,    246.00,    594.00,      5.00,   1182.00,    746.00,      7.00,   1090.00,    845.00,   1935.00
      3.00,     18.00,   1210.00,    223.00,     14.00,    317.00,    960.00,     10.00,   1527.00,   1183.00,     24.00,   1447.00,   1287.00,   2734.00
      3.00,     21.00,    235.00,     35.00,     95.00,     15.00,     27.00,      4.00,    250.00,     62.00,     99.00,    365.00,     46.00,    411.00
      3.00,     22.00,    375.00,     91.00,     30.00,     68.00,    127.00,      7.00,    443.00,    218.00,     37.00,    496.00,    202.00,    698.00
      3.00,     23.00,    274.00,     74.00,     39.00,     37.00,    119.00,      8.00,    311.00,    193.00,     47.00,    387.00,    164.00,    551.00
      3.00,     24.00,    229.00,     65.00,     13.00,     26.00,     35.00,      8.00,    255.00,    100.00,     21.00,    307.00,     69.00,    376.00
      3.00,     31.00,   1929.00,    356.00,     27.00,    374.00,    849.00,     14.00,   2303.00,   1205.00,     41.00,   2312.00,   1237.00,   3549.00
      3.00,     32.00,   6758.00,   1134.00,     65.00,   5146.00,  11977.00,     73.00,  11904.00,  13111.00,    138.00,   7957.00,  17196.00,  25153.00
      3.00,     33.00,    589.00,     99.00,     10.00,    128.00,    421.00,      5.00,    717.00,    520.00,     15.00,    698.00,    554.00,   1252.00
      3.00,     34.00,   1383.00,    288.00,     19.00,    662.00,   1318.00,     22.00,   2045.00,   1606.00,     41.00,   1690.00,   2002.00,   3692.00
      3.00,     35.00,   6440.00,   1061.00,     92.00,   4992.00,   8051.00,     72.00,  11432.00,   9112.00,    164.00,   7593.00,  13115.00,  20708.00
      3.00,     36.00,   1572.00,    313.00,     56.00,    520.00,   1669.00,     12.00,   2092.00,   1982.00,     68.00,   1941.00,   2201.00,   4142.00
      3.00,     41.00,  15648.00,   2637.00,    516.00,  21875.00,  35557.00,    567.00,  37523.00,  38194.00,   1083.00,  18801.00,  57999.00,  76800.00
      3.00,     43.00,   2987.00,    436.00,    166.00,   1046.00,   1863.00,     82.00,   4033.00,   2299.00,    248.00,   3589.00,   2991.00,   6580.00
      3.00,     44.00,   3219.00,    529.00,    163.00,   1293.00,   2793.00,     92.00,   4512.00,   3322.00,    255.00,   3911.00,   4178.00,   8089.00
      3.00,     45.00,    465.00,     66.00,     84.00,     92.00,     92.00,     29.00,    557.00,    158.00,    113.00,    615.00,    213.00,    828.00
      3.00,     46.00,    443.00,     63.00,    102.00,     80.00,    173.00,     28.00,    523.00,    236.00,    130.00,    608.00,    281.00,    889.00
      3.00,     47.00,    989.00,    155.00,    165.00,    120.00,    269.00,     34.00,   1109.00,    424.00,    199.00,   1309.00,    423.00,   1732.00
      3.00,     48.00,   1049.00,    210.00,    116.00,    149.00,    336.00,     34.00,   1198.00,    546.00,    150.00,   1375.00,    519.00,   1894.00
      3.00,     49.00,    761.00,    176.00,     79.00,    109.00,    219.00,     10.00,    870.00,    395.00,     89.00,   1016.00,    338.00,   1354.00
      3.00,     51.00,    284.00,     48.00,      7.00,     32.00,     81.00,      1.00,    316.00,    129.00,      8.00,    339.00,    114.00,    453.00
      3.00,     52.00,    458.00,     76.00,     26.00,    100.00,    138.00,      6.00,    558.00,    214.00,     32.00,    560.00,    244.00,    804.00
      3.00,     61.00,     78.00,     11.00,      3.00,     19.00,     63.00,      3.00,     97.00,     74.00,      6.00,     92.00,     85.00,    177.00
      3.00,     62.00,    109.00,     20.00,      6.00,     29.00,    102.00,      3.00,    138.00,    122.00,      9.00,    135.00,    134.00,    269.00
      3.00,     71.00,   1027.00,    202.00,     12.00,    250.00,    498.00,     23.00,   1277.00,    700.00,     35.00,   1241.00,    771.00,   2012.00
      3.00,     72.00,   2197.00,    431.00,     51.00,    701.00,   1573.00,     54.00,   2898.00,   2004.00,    105.00,   2679.00,   2328.00,   5007.00
      3.00,     73.00,    348.00,     97.00,      1.00,     75.00,    159.00,      2.00,    423.00,    256.00,      3.00,    446.00,    236.00,    682.00
      3.00,     74.00,   4122.00,    807.00,     63.00,   2932.00,   6652.00,    131.00,   7054.00,   7459.00,    194.00,   4992.00,   9715.00,  14707.00
      3.00,     75.00,    745.00,    124.00,     17.00,    293.00,    579.00,     27.00,   1038.00,    703.00,     44.00,    886.00,    899.00,   1785.00
      3.00,     76.00,    560.00,    109.00,      9.00,    136.00,    238.00,     10.00,    696.00,    347.00,     19.00,    678.00,    384.00,   1062.00
